id,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6
122,0.24,0.12,0.17,0.15,0.03,0.16
123,0.24,0.11,0.18,0.15,0.03,0.17
124,0.24,0.12,0.17,0.15,0.02,0.16
125,0.24,0.12,0.17,0.15,0.03,0.16
126,0.24,0.11,0.17,0.15,0.03,0.16
127,0.24,0.11,0.17,0.15,0.03,0.16
128,0.24,0.11,0.17,0.15,0.03,0.16
129,0.24,0.12,0.17,0.15,0.02,0.16
130,0.23,0.11,0.18,0.15,0.02,0.15
131,0.24,0.12,0.17,0.15,0.02,0.16
132,0.24,0.11,0.17,0.15,0.02,0.16
133,0.24,0.12,0.16,0.14,0.03,0.16
134,0.23,0.12,0.17,0.15,0.03,0.16
135,0.24,0.12,0.17,0.15,0.02,0.16
136,0.24,0.11,0.17,0.15,0.03,0.16
137,0.24,0.12,0.17,0.15,0.02,0.16
138,0.23,0.11,0.17,0.14,0.02,0.16
139,0.24,0.11,0.17,0.15,0.03,0.16
140,0.24,0.11,0.16,0.14,0.03,0.17
141,0.24,0.11,0.17,0.14,0.03,0.16
142,0.23,0.11,0.17,0.15,0.03,0.16
143,0.24,0.12,0.18,0.14,0.03,0.16
144,0.24,0.11,0.17,0.15,0.03,0.17
145,0.24,0.11,0.17,0.15,0.03,0.16
146,0.24,0.11,0.17,0.15,0.03,0.16
147,0.24,0.11,0.17,0.15,0.02,0.16
148,0.24,0.11,0.17,0.15,0.03,0.16
149,0.24,0.12,0.17,0.15,0.03,0.16
150,0.23,0.12,0.17,0.15,0.03,0.16
151,0.23,0.11,0.17,0.15,0.03,0.16
152,0.24,0.11,0.17,0.15,0.03,0.16
153,0.24,0.12,0.17,0.15,0.02,0.16
154,0.23,0.11,0.18,0.14,0.03,0.16
155,0.24,0.11,0.17,0.15,0.02,0.16
156,0.24,0.12,0.17,0.15,0.03,0.16
157,0.24,0.12,0.17,0.15,0.02,0.16
158,0.23,0.12,0.17,0.14,0.02,0.16
159,0.23,0.12,0.17,0.15,0.03,0.16
160,0.24,0.11,0.17,0.15,0.02,0.16
161,0.24,0.12,0.17,0.14,0.03,0.17
162,0.23,0.11,0.17,0.15,0.03,0.16
163,0.24,0.12,0.17,0.15,0.02,0.16
164,0.24,0.12,0.17,0.15,0.03,0.16
165,0.24,0.11,0.17,0.15,0.02,0.16
166,0.24,0.11,0.17,0.14,0.03,0.16
167,0.24,0.11,0.18,0.16,0.03,0.16
168,0.24,0.11,0.17,0.14,0.03,0.16
169,0.24,0.12,0.17,0.15,0.03,0.16
170,0.24,0.12,0.17,0.15,0.03,0.16
171,0.24,0.12,0.17,0.15,0.03,0.17
172,0.24,0.11,0.18,0.15,0.03,0.16
173,0.24,0.11,0.17,0.15,0.03,0.16
174,0.23,0.11,0.17,0.16,0.03,0.17
175,0.24,0.12,0.18,0.14,0.02,0.17
176,0.24,0.11,0.17,0.15,0.03,0.17
177,0.24,0.12,0.17,0.14,0.03,0.16
178,0.24,0.12,0.18,0.15,0.03,0.16
179,0.24,0.11,0.17,0.15,0.02,0.17
180,0.24,0.12,0.17,0.15,0.03,0.16
181,0.24,0.11,0.17,0.15,0.02,0.16
182,0.24,0.11,0.17,0.14,0.02,0.17
183,0.23,0.11,0.17,0.15,0.03,0.16
184,0.25,0.12,0.18,0.15,0.04,0.17
185,0.26,0.14,0.18,0.15,0.02,0.16
186,0.26,0.14,0.18,0.15,0.02,0.17
187,0.26,0.13,0.17,0.15,0.03,0.16
188,0.26,0.13,0.18,0.15,0.03,0.16
189,0.27,0.14,0.17,0.14,0.03,0.17
190,0.26,0.14,0.17,0.15,0.03,0.16
191,0.26,0.14,0.17,0.15,0.03,0.16
192,0.26,0.14,0.17,0.15,0.03,0.17
193,0.26,0.13,0.17,0.15,0.02,0.16
194,0.26,0.13,0.17,0.15,0.03,0.16
195,0.25,0.13,0.17,0.15,0.03,0.17
196,0.26,0.13,0.17,0.15,0.03,0.16
197,0.27,0.13,0.17,0.15,0.03,0.16
198,0.29,0.14,0.17,0.15,0.03,0.16
199,0.30,0.16,0.17,0.16,0.03,0.17
200,0.30,0.16,0.17,0.15,0.02,0.16
201,0.30,0.16,0.18,0.15,0.03,0.17
202,0.29,0.16,0.17,0.15,0.03,0.16
203,0.29,0.16,0.18,0.16,0.02,0.16
204,0.29,0.16,0.18,0.16,0.03,0.16
205,0.28,0.15,0.17,0.14,0.03,0.17
206,0.28,0.15,0.17,0.15,0.03,0.16
207,0.28,0.15,0.17,0.15,0.03,0.17
208,0.27,0.14,0.17,0.16,0.02,0.17
209,0.27,0.15,0.18,0.15,0.03,0.17
210,0.27,0.15,0.17,0.15,0.03,0.16
211,0.28,0.15,0.17,0.15,0.03,0.16
212,0.27,0.14,0.17,0.16,0.03,0.17
213,0.27,0.15,0.18,0.15,0.03,0.16
214,0.27,0.15,0.17,0.15,0.03,0.16
215,0.27,0.14,0.18,0.15,0.02,0.16
216,0.27,0.14,0.17,0.15,0.02,0.17
217,0.27,0.14,0.18,0.15,0.03,0.16
218,0.26,0.13,0.18,0.15,0.03,0.16
219,0.26,0.14,0.18,0.16,0.03,0.16
220,0.26,0.14,0.18,0.16,0.03,0.17
221,0.26,0.14,0.18,0.15,0.02,0.16
222,0.26,0.13,0.18,0.15,0.03,0.17
223,0.27,0.13,0.18,0.15,0.03,0.17
224,0.26,0.14,0.17,0.15,0.03,0.17
225,0.26,0.13,0.18,0.15,0.03,0.16
226,0.26,0.14,0.18,0.15,0.03,0.16
227,0.26,0.14,0.18,0.15,0.02,0.16
228,0.26,0.15,0.17,0.16,0.02,0.16
229,0.26,0.15,0.18,0.15,0.03,0.16
230,0.26,0.16,0.18,0.16,0.03,0.16
231,0.26,0.17,0.17,0.15,0.02,0.17
232,0.27,0.16,0.18,0.16,0.03,0.17
233,0.27,0.17,0.17,0.16,0.03,0.16
234,0.27,0.17,0.18,0.16,0.03,0.16
235,0.27,0.18,0.17,0.15,0.03,0.16
236,0.27,0.17,0.18,0.16,0.03,0.17
237,0.27,0.17,0.18,0.16,0.03,0.16
238,0.27,0.18,0.18,0.16,0.02,0.17
239,0.27,0.17,0.18,0.15,0.03,0.16
240,0.27,0.16,0.17,0.16,0.03,0.16
241,0.27,0.17,0.18,0.16,0.03,0.16
242,0.27,0.17,0.18,0.16,0.03,0.17
243,0.26,0.17,0.18,0.16,0.02,0.17
244,0.27,0.17,0.17,0.15,0.02,0.16
245,0.27,0.18,0.18,0.16,0.03,0.16
246,0.27,0.18,0.18,0.16,0.03,0.16
247,0.28,0.19,0.18,0.15,0.03,0.17
248,0.27,0.19,0.18,0.16,0.03,0.16
249,0.27,0.19,0.18,0.16,0.04,0.16
250,0.27,0.18,0.17,0.15,0.03,0.17
251,0.28,0.19,0.18,0.17,0.03,0.17
252,0.28,0.19,0.18,0.16,0.02,0.16
253,0.28,0.19,0.18,0.16,0.03,0.16
254,0.29,0.19,0.18,0.16,0.03,0.17
255,0.29,0.20,0.18,0.16,0.03,0.17
256,0.30,0.20,0.18,0.16,0.03,0.16
257,0.29,0.20,0.18,0.16,0.03,0.16
258,0.30,0.19,0.19,0.17,0.02,0.16
259,0.30,0.20,0.18,0.17,0.03,0.16
260,0.30,0.21,0.18,0.16,0.03,0.16
261,0.29,0.21,0.18,0.16,0.03,0.16
262,0.29,0.20,0.18,0.16,0.03,0.16
263,0.30,0.22,0.18,0.17,0.03,0.17
264,0.30,0.22,0.18,0.17,0.02,0.17
265,0.30,0.23,0.18,0.17,0.03,0.17
266,0.30,0.22,0.18,0.17,0.03,0.17
267,0.29,0.22,0.18,0.17,0.02,0.17
268,0.30,0.22,0.18,0.17,0.02,0.17
269,0.30,0.22,0.18,0.17,0.03,0.17
270,0.31,0.22,0.18,0.17,0.03,0.17
