,volt,lpg,co,ch4
80,0.16,0.021,0.005,0.019
81,0.16,0.021,0.005,0.019
82,0.16,0.021,0.005,0.019
83,0.15,0.015,0.003,0.012
84,0.16,0.021,0.005,0.019
85,0.16,0.021,0.005,0.019
86,0.16,0.021,0.005,0.019
87,0.16,0.021,0.005,0.019
88,0.16,0.021,0.005,0.019
89,0.16,0.021,0.005,0.019
90,0.16,0.021,0.005,0.019
91,0.16,0.021,0.005,0.019
92,0.16,0.021,0.005,0.019
93,0.16,0.021,0.005,0.019
94,0.16,0.021,0.005,0.019
95,0.16,0.021,0.005,0.019
96,0.16,0.021,0.005,0.019
97,0.16,0.021,0.005,0.019
98,0.16,0.021,0.005,0.019
99,0.16,0.021,0.005,0.019
100,0.16,0.021,0.005,0.019
101,0.16,0.021,0.005,0.019
102,0.17,0.029,0.007,0.03
103,0.16,0.021,0.005,0.019
104,0.16,0.021,0.005,0.019
105,0.16,0.021,0.005,0.019
106,0.17,0.029,0.007,0.03
107,0.16,0.021,0.005,0.019
108,0.16,0.021,0.005,0.019
109,0.16,0.021,0.005,0.019
110,0.17,0.029,0.007,0.03
111,0.16,0.021,0.005,0.019
112,0.16,0.021,0.005,0.019
113,0.16,0.021,0.005,0.019
114,0.16,0.021,0.005,0.019
115,0.16,0.021,0.005,0.019
116,0.16,0.021,0.005,0.019
117,0.16,0.021,0.005,0.019
118,0.16,0.021,0.005,0.019
119,0.16,0.021,0.005,0.019
120,0.16,0.021,0.005,0.019
121,0.16,0.021,0.005,0.019
122,0.16,0.021,0.005,0.019
123,0.16,0.021,0.005,0.019
124,0.16,0.021,0.005,0.019
125,0.15,0.015,0.003,0.012
126,0.16,0.021,0.005,0.019
127,0.16,0.021,0.005,0.019
128,0.17,0.029,0.007,0.03
129,0.16,0.021,0.005,0.019
130,0.15,0.015,0.003,0.012
131,0.16,0.021,0.005,0.019
132,0.15,0.015,0.003,0.012
133,0.16,0.021,0.005,0.019
134,0.16,0.021,0.005,0.019
135,0.16,0.021,0.005,0.019
136,0.16,0.021,0.005,0.019
137,0.17,0.029,0.007,0.03
138,0.16,0.021,0.005,0.019
139,0.17,0.029,0.007,0.03
140,0.16,0.021,0.005,0.019
141,0.16,0.021,0.005,0.019
142,0.16,0.021,0.005,0.019
143,0.16,0.021,0.005,0.019
144,0.16,0.021,0.005,0.019
145,0.16,0.021,0.005,0.019
146,0.16,0.021,0.005,0.019
147,0.16,0.021,0.005,0.019
148,0.16,0.021,0.005,0.019
149,0.15,0.015,0.003,0.012
150,0.16,0.021,0.005,0.019
151,0.16,0.021,0.005,0.019
152,0.16,0.021,0.005,0.019
153,0.16,0.021,0.005,0.019
154,0.16,0.021,0.005,0.019
155,0.16,0.021,0.005,0.019
156,0.17,0.029,0.007,0.03
157,0.16,0.021,0.005,0.019
158,0.15,0.015,0.003,0.012
159,0.16,0.021,0.005,0.019
160,0.16,0.021,0.005,0.019
161,0.16,0.021,0.005,0.019
162,0.16,0.021,0.005,0.019
163,0.17,0.029,0.007,0.03
164,0.16,0.021,0.005,0.019
165,0.17,0.029,0.007,0.03
166,0.16,0.021,0.005,0.019
167,0.16,0.021,0.005,0.019
168,0.16,0.021,0.005,0.019
169,0.16,0.021,0.005,0.019
170,0.15,0.015,0.003,0.012
171,0.16,0.021,0.005,0.019
172,0.15,0.015,0.003,0.012
173,0.15,0.015,0.003,0.012
174,0.16,0.021,0.005,0.019
175,0.16,0.021,0.005,0.019
176,0.16,0.021,0.005,0.019
177,0.16,0.021,0.005,0.019
178,0.16,0.021,0.005,0.019
179,0.16,0.021,0.005,0.019
180,0.16,0.021,0.005,0.019
181,0.16,0.021,0.005,0.019
182,0.16,0.021,0.005,0.019
183,0.15,0.015,0.003,0.012
184,0.16,0.021,0.005,0.019
185,0.16,0.021,0.005,0.019
186,0.16,0.021,0.005,0.019
187,0.15,0.015,0.003,0.012
188,0.15,0.015,0.003,0.012
189,0.16,0.021,0.005,0.019
190,0.15,0.015,0.003,0.012
191,0.15,0.015,0.003,0.012
192,0.15,0.015,0.003,0.012
193,0.16,0.021,0.005,0.019
194,0.16,0.021,0.005,0.019
195,0.16,0.021,0.005,0.019
196,0.16,0.021,0.005,0.019
197,0.16,0.021,0.005,0.019
198,0.17,0.029,0.007,0.03
199,0.15,0.015,0.003,0.012
200,0.16,0.021,0.005,0.019
201,0.16,0.021,0.005,0.019
202,0.16,0.021,0.005,0.019
203,0.16,0.021,0.005,0.019
204,0.16,0.021,0.005,0.019
205,0.16,0.021,0.005,0.019
206,0.16,0.021,0.005,0.019
207,0.16,0.021,0.005,0.019
208,0.16,0.021,0.005,0.019
209,0.16,0.021,0.005,0.019
210,0.15,0.015,0.003,0.012
211,0.15,0.015,0.003,0.012
212,0.16,0.021,0.005,0.019
213,0.16,0.021,0.005,0.019
214,0.15,0.015,0.003,0.012
215,0.15,0.015,0.003,0.012
216,0.16,0.021,0.005,0.019
217,0.16,0.021,0.005,0.019
218,0.15,0.015,0.003,0.012
219,0.16,0.021,0.005,0.019
220,0.16,0.021,0.005,0.019
221,0.15,0.015,0.003,0.012
222,0.16,0.021,0.005,0.019
223,0.16,0.021,0.005,0.019
224,0.16,0.021,0.005,0.019
225,0.15,0.015,0.003,0.012
226,0.16,0.021,0.005,0.019
227,0.15,0.015,0.003,0.012
228,0.16,0.021,0.005,0.019
229,0.16,0.021,0.005,0.019
230,0.16,0.021,0.005,0.019
231,0.16,0.021,0.005,0.019
232,0.15,0.015,0.003,0.012
233,0.16,0.021,0.005,0.019
234,0.16,0.021,0.005,0.019
235,0.16,0.021,0.005,0.019
236,0.16,0.021,0.005,0.019
237,0.16,0.021,0.005,0.019
238,0.16,0.021,0.005,0.019
239,0.16,0.021,0.005,0.019
240,0.16,0.021,0.005,0.019
241,0.15,0.015,0.003,0.012
242,0.15,0.015,0.003,0.012
243,0.16,0.021,0.005,0.019
244,0.16,0.021,0.005,0.019
245,0.16,0.021,0.005,0.019
246,0.16,0.021,0.005,0.019
247,0.16,0.021,0.005,0.019
248,0.16,0.021,0.005,0.019
249,0.16,0.021,0.005,0.019
250,0.15,0.015,0.003,0.012
251,0.16,0.021,0.005,0.019
252,0.16,0.021,0.005,0.019
253,0.16,0.021,0.005,0.019
254,0.16,0.021,0.005,0.019
255,0.16,0.021,0.005,0.019
256,0.16,0.021,0.005,0.019
257,0.15,0.015,0.003,0.012
258,0.16,0.021,0.005,0.019
259,0.16,0.021,0.005,0.019
260,0.16,0.021,0.005,0.019
261,0.16,0.021,0.005,0.019
262,0.15,0.015,0.003,0.012
263,0.16,0.021,0.005,0.019
264,0.16,0.021,0.005,0.019
265,0.16,0.021,0.005,0.019
266,0.16,0.021,0.005,0.019
267,0.16,0.021,0.005,0.019
268,0.16,0.021,0.005,0.019
269,0.16,0.021,0.005,0.019
270,0.17,0.029,0.007,0.03
271,0.16,0.021,0.005,0.019
272,0.16,0.021,0.005,0.019
273,0.16,0.021,0.005,0.019
274,0.16,0.021,0.005,0.019
275,0.16,0.021,0.005,0.019
276,0.16,0.021,0.005,0.019
277,0.15,0.015,0.003,0.012
278,0.16,0.021,0.005,0.019
279,0.16,0.021,0.005,0.019
280,0.16,0.021,0.005,0.019
281,0.16,0.021,0.005,0.019
282,0.16,0.021,0.005,0.019
283,0.15,0.015,0.003,0.012
284,0.16,0.021,0.005,0.019
285,0.16,0.021,0.005,0.019
286,0.16,0.021,0.005,0.019
287,0.16,0.021,0.005,0.019
288,0.16,0.021,0.005,0.019
289,0.16,0.021,0.005,0.019
290,0.16,0.021,0.005,0.019
291,0.16,0.021,0.005,0.019
292,0.17,0.029,0.007,0.03
293,0.17,0.029,0.007,0.03
294,0.15,0.015,0.003,0.012
295,0.16,0.021,0.005,0.019
296,0.16,0.021,0.005,0.019
297,0.16,0.021,0.005,0.019
298,0.15,0.015,0.003,0.012
299,0.16,0.021,0.005,0.019
300,0.16,0.021,0.005,0.019
301,0.16,0.021,0.005,0.019
302,0.16,0.021,0.005,0.019
303,0.16,0.021,0.005,0.019
304,0.16,0.021,0.005,0.019
305,0.16,0.021,0.005,0.019
306,0.15,0.015,0.003,0.012
307,0.16,0.021,0.005,0.019
308,0.17,0.029,0.007,0.03
309,0.16,0.021,0.005,0.019
310,0.15,0.015,0.003,0.012
311,0.16,0.021,0.005,0.019
312,0.16,0.021,0.005,0.019
313,0.15,0.015,0.003,0.012
314,0.15,0.015,0.003,0.012
315,0.16,0.021,0.005,0.019
316,0.16,0.021,0.005,0.019
317,0.16,0.021,0.005,0.019
318,0.15,0.015,0.003,0.012
319,0.15,0.015,0.003,0.012
320,0.16,0.021,0.005,0.019
321,0.15,0.015,0.003,0.012
322,0.16,0.021,0.005,0.019
323,0.16,0.021,0.005,0.019
324,0.17,0.029,0.007,0.03
325,0.16,0.021,0.005,0.019
326,0.16,0.021,0.005,0.019
327,0.16,0.021,0.005,0.019
328,0.16,0.021,0.005,0.019
329,0.16,0.021,0.005,0.019
330,0.16,0.021,0.005,0.019
331,0.16,0.021,0.005,0.019
332,0.16,0.021,0.005,0.019
333,0.16,0.021,0.005,0.019
334,0.16,0.021,0.005,0.019
335,0.16,0.021,0.005,0.019
336,0.16,0.021,0.005,0.019
337,0.16,0.021,0.005,0.019
338,0.16,0.021,0.005,0.019
339,0.16,0.021,0.005,0.019
340,0.16,0.021,0.005,0.019
341,0.15,0.015,0.003,0.012
342,0.15,0.015,0.003,0.012
343,0.16,0.021,0.005,0.019
344,0.16,0.021,0.005,0.019
345,0.16,0.021,0.005,0.019
346,0.16,0.021,0.005,0.019
347,0.15,0.015,0.003,0.012
348,0.15,0.015,0.003,0.012
349,0.15,0.015,0.003,0.012
350,0.16,0.021,0.005,0.019
351,0.16,0.021,0.005,0.019
352,0.16,0.021,0.005,0.019
353,0.16,0.021,0.005,0.019
354,0.15,0.015,0.003,0.012
355,0.16,0.021,0.005,0.019
356,0.16,0.021,0.005,0.019
357,0.17,0.029,0.007,0.03
358,0.16,0.021,0.005,0.019
359,0.16,0.021,0.005,0.019
360,0.16,0.021,0.005,0.019
361,0.16,0.021,0.005,0.019
362,0.15,0.015,0.003,0.012
363,0.15,0.015,0.003,0.012
364,0.16,0.021,0.005,0.019
365,0.17,0.029,0.007,0.03
366,0.16,0.021,0.005,0.019
367,0.15,0.015,0.003,0.012
368,0.16,0.021,0.005,0.019
369,0.16,0.021,0.005,0.019
370,0.15,0.015,0.003,0.012
371,0.15,0.015,0.003,0.012
372,0.16,0.021,0.005,0.019
373,0.16,0.021,0.005,0.019
374,0.16,0.021,0.005,0.019
375,0.15,0.015,0.003,0.012
376,0.15,0.015,0.003,0.012
377,0.16,0.021,0.005,0.019
378,0.15,0.015,0.003,0.012
379,0.15,0.015,0.003,0.012
380,0.16,0.021,0.005,0.019
381,0.16,0.021,0.005,0.019
382,0.15,0.015,0.003,0.012
383,0.15,0.015,0.003,0.012
384,0.16,0.021,0.005,0.019
385,0.16,0.021,0.005,0.019
386,0.16,0.021,0.005,0.019
387,0.16,0.021,0.005,0.019
388,0.16,0.021,0.005,0.019
389,0.15,0.015,0.003,0.012
390,0.16,0.021,0.005,0.019
391,0.16,0.021,0.005,0.019
392,0.16,0.021,0.005,0.019
393,0.15,0.015,0.003,0.012
394,0.16,0.021,0.005,0.019
395,0.16,0.021,0.005,0.019
396,0.15,0.015,0.003,0.012
397,0.16,0.021,0.005,0.019
398,0.16,0.021,0.005,0.019
399,0.16,0.021,0.005,0.019
400,0.15,0.015,0.003,0.012
401,0.15,0.015,0.003,0.012
402,0.16,0.021,0.005,0.019
403,0.16,0.021,0.005,0.019
404,0.16,0.021,0.005,0.019
405,0.16,0.021,0.005,0.019
406,0.16,0.021,0.005,0.019
407,0.15,0.015,0.003,0.012
408,0.16,0.021,0.005,0.019
409,0.16,0.021,0.005,0.019
410,0.15,0.015,0.003,0.012
411,0.16,0.021,0.005,0.019
412,0.16,0.021,0.005,0.019
413,0.16,0.021,0.005,0.019
414,0.15,0.015,0.003,0.012
415,0.15,0.015,0.003,0.012
416,0.16,0.021,0.005,0.019
417,0.16,0.021,0.005,0.019
418,0.15,0.015,0.003,0.012
419,0.16,0.021,0.005,0.019
420,0.16,0.021,0.005,0.019
421,0.15,0.015,0.003,0.012
422,0.16,0.021,0.005,0.019
423,0.15,0.015,0.003,0.012
424,0.15,0.015,0.003,0.012
425,0.16,0.021,0.005,0.019
426,0.15,0.015,0.003,0.012
427,0.15,0.015,0.003,0.012
428,0.15,0.015,0.003,0.012
429,0.16,0.021,0.005,0.019
430,0.16,0.021,0.005,0.019
431,0.15,0.015,0.003,0.012
432,0.15,0.015,0.003,0.012
433,0.15,0.015,0.003,0.012
434,0.16,0.021,0.005,0.019
435,0.15,0.015,0.003,0.012
436,0.15,0.015,0.003,0.012
437,0.16,0.021,0.005,0.019
438,0.16,0.021,0.005,0.019
439,0.15,0.015,0.003,0.012
440,0.15,0.015,0.003,0.012
441,0.15,0.015,0.003,0.012
442,0.15,0.015,0.003,0.012
443,0.15,0.015,0.003,0.012
444,0.15,0.015,0.003,0.012
445,0.15,0.015,0.003,0.012
446,0.15,0.015,0.003,0.012
447,0.15,0.015,0.003,0.012
448,0.16,0.021,0.005,0.019
449,0.15,0.015,0.003,0.012
450,0.14,0.01,0.002,0.007
451,0.15,0.015,0.003,0.012
452,0.15,0.015,0.003,0.012
453,0.15,0.015,0.003,0.012
454,0.15,0.015,0.003,0.012
455,0.14,0.01,0.002,0.007
456,0.15,0.015,0.003,0.012
457,0.15,0.015,0.003,0.012
458,0.15,0.015,0.003,0.012
459,0.15,0.015,0.003,0.012
460,0.15,0.015,0.003,0.012
461,0.15,0.015,0.003,0.012
462,0.15,0.015,0.003,0.012
463,0.15,0.015,0.003,0.012
464,0.15,0.015,0.003,0.012
465,0.15,0.015,0.003,0.012
466,0.16,0.021,0.005,0.019
467,0.15,0.015,0.003,0.012
468,0.15,0.015,0.003,0.012
469,0.16,0.021,0.005,0.019
470,0.15,0.015,0.003,0.012
471,0.15,0.015,0.003,0.012
472,0.15,0.015,0.003,0.012
473,0.16,0.021,0.005,0.019
474,0.15,0.015,0.003,0.012
475,0.15,0.015,0.003,0.012
476,0.15,0.015,0.003,0.012
