id,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6
179,0.18,0.58,0.01,1.04,0.13,0.22
180,0.19,0.59,0.01,1.05,0.11,0.22
181,0.18,0.57,0.02,1.04,0.13,0.23
182,0.19,0.58,0.01,1.04,0.13,0.22
183,0.17,0.58,0.02,1.03,0.13,0.22
184,0.17,0.57,0.02,1.04,0.13,0.22
185,0.18,0.58,0.02,1.04,0.13,0.22
186,0.18,0.58,0.01,1.04,0.13,0.23
187,0.18,0.58,0.01,1.04,0.13,0.23
188,0.17,0.57,0.01,1.04,0.11,0.23
189,0.19,0.58,0.01,1.03,0.13,0.22
190,0.18,0.58,0.02,1.04,0.13,0.22
191,0.18,0.58,0.02,1.04,0.12,0.22
192,0.19,0.58,0.01,1.04,0.13,0.22
193,0.17,0.58,0.01,1.04,0.13,0.22
194,0.18,0.57,0.01,1.04,0.13,0.23
195,0.19,0.58,0.02,1.02,0.13,0.22
196,0.17,0.57,0.01,1.03,0.12,0.22
197,0.18,0.58,0.01,1.04,0.13,0.23
198,0.18,0.58,0.02,1.05,0.14,0.22
199,0.18,0.57,0.02,1.04,0.13,0.22
200,0.18,0.58,0.02,1.04,0.14,0.22
201,0.18,0.58,0.02,1.04,0.13,0.22
202,0.18,0.58,0.01,1.05,0.15,0.23
203,0.18,0.58,0.03,1.04,0.14,0.23
204,0.18,0.58,0.01,1.04,0.13,0.23
205,0.18,0.58,0.02,1.05,0.11,0.23
206,0.18,0.58,0.02,1.05,0.12,0.22
207,0.18,0.58,0.01,1.04,0.12,0.23
208,0.19,0.59,0.01,1.04,0.12,0.23
209,0.18,0.58,0.02,1.05,0.13,0.22
210,0.18,0.58,0.01,1.04,0.13,0.22
211,0.18,0.58,0.01,1.04,0.14,0.22
212,0.18,0.57,0.01,1.04,0.13,0.23
213,0.18,0.58,0.02,1.04,0.11,0.22
214,0.18,0.58,0.02,1.05,0.13,0.22
215,0.19,0.58,0.00,1.05,0.14,0.22
216,0.18,0.59,0.01,1.04,0.13,0.23
217,0.18,0.57,0.01,1.04,0.13,0.22
218,0.18,0.58,0.03,1.06,0.12,0.22
219,0.18,0.58,0.01,1.04,0.13,0.22
220,0.18,0.58,0.01,1.04,0.14,0.22
221,0.18,0.58,0.02,1.05,0.13,0.22
222,0.19,0.58,0.01,1.05,0.15,0.22
223,0.18,0.58,0.01,1.04,0.13,0.22
224,0.18,0.58,0.02,1.04,0.13,0.22
225,0.19,0.58,0.01,1.04,0.13,0.23
226,0.18,0.58,0.02,1.05,0.13,0.22
227,0.17,0.59,0.00,1.05,0.14,0.22
228,0.18,0.58,0.01,1.05,0.13,0.22
229,0.17,0.59,0.01,1.05,0.12,0.24
230,0.18,0.58,0.01,1.05,0.12,0.23
231,0.18,0.59,0.01,1.04,0.13,0.22
232,0.18,0.58,0.01,1.05,0.13,0.24
233,0.18,0.58,0.01,1.05,0.13,0.23
234,0.18,0.59,0.01,1.05,0.13,0.23
235,0.18,0.58,0.02,1.04,0.13,0.22
236,0.18,0.59,0.02,1.05,0.13,0.22
237,0.18,0.58,0.01,1.04,0.14,0.24
238,0.18,0.59,0.02,1.05,0.13,0.23
239,0.18,0.59,0.02,1.05,0.12,0.23
240,0.17,0.59,0.02,1.04,0.13,0.22
241,0.18,0.59,0.02,1.05,0.13,0.23
242,0.18,0.58,0.02,1.04,0.13,0.21
243,0.18,0.58,0.02,1.05,0.13,0.22
244,0.18,0.59,0.01,1.05,0.12,0.23
245,0.17,0.60,0.02,1.06,0.14,0.22
246,0.18,0.59,0.02,1.05,0.13,0.22
247,0.18,0.59,0.01,1.05,0.13,0.23
248,0.18,0.58,0.02,1.05,0.13,0.22
249,0.17,0.58,0.02,1.05,0.14,0.23
250,0.18,0.58,0.02,1.05,0.13,0.22
251,0.18,0.59,0.01,1.05,0.15,0.22
252,0.18,0.58,0.02,1.05,0.13,0.22
253,0.18,0.59,0.02,1.05,0.13,0.22
254,0.17,0.58,0.01,1.05,0.15,0.22
255,0.18,0.59,0.02,1.05,0.13,0.22
256,0.18,0.58,0.01,1.05,0.14,0.24
257,0.18,0.58,0.01,1.05,0.12,0.22
258,0.18,0.59,0.02,1.05,0.13,0.22
259,0.18,0.59,0.02,1.05,0.13,0.21
260,0.18,0.59,0.02,1.05,0.13,0.22
261,0.18,0.59,0.01,1.05,0.13,0.21
262,0.18,0.59,0.01,1.05,0.12,0.22
263,0.18,0.59,0.02,1.05,0.13,0.22
264,0.18,0.58,0.02,1.05,0.13,0.24
265,0.18,0.59,0.01,1.05,0.13,0.22
266,0.19,0.60,0.00,1.04,0.13,0.23
267,0.18,0.59,0.01,1.05,0.13,0.22
268,0.18,0.58,0.01,1.05,0.13,0.24
269,0.18,0.58,0.01,1.05,0.11,0.22
270,0.18,0.59,0.01,1.05,0.13,0.22
271,0.19,0.59,0.01,1.05,0.13,0.23
272,0.18,0.59,0.01,1.05,0.13,0.22
273,0.17,0.57,0.01,1.04,0.13,0.22
274,0.18,0.59,0.01,1.04,0.12,0.22
275,0.17,0.59,0.01,1.04,0.14,0.23
276,0.18,0.58,0.02,1.05,0.13,0.22
277,0.18,0.59,0.02,1.05,0.13,0.22
278,0.17,0.59,0.02,1.05,0.13,0.21
279,0.18,0.59,0.02,1.05,0.13,0.22
280,0.18,0.59,0.01,1.05,0.13,0.23
281,0.18,0.59,0.02,1.04,0.13,0.22
282,0.19,0.59,0.01,1.05,0.14,0.22
283,0.17,0.59,0.01,1.04,0.13,0.23
284,0.18,0.59,0.02,1.05,0.13,0.22
285,0.18,0.59,0.01,1.05,0.14,0.23
286,0.18,0.58,0.01,1.04,0.12,0.22
287,0.18,0.58,0.01,1.04,0.12,0.23
288,0.18,0.58,0.03,1.04,0.12,0.22
289,0.18,0.58,0.02,1.05,0.13,0.22
290,0.18,0.58,0.02,1.05,0.13,0.22
291,0.18,0.59,0.01,1.04,0.13,0.22
292,0.18,0.58,0.02,1.04,0.11,0.22
293,0.18,0.58,0.01,1.04,0.13,0.22
294,0.19,0.60,0.01,1.03,0.13,0.23
295,0.18,0.58,0.01,1.04,0.14,0.22
296,0.18,0.58,0.01,1.04,0.13,0.22
297,0.18,0.58,0.02,1.05,0.12,0.23
298,0.18,0.59,0.01,1.04,0.13,0.22
299,0.17,0.59,0.03,1.04,0.13,0.23
300,0.18,0.58,0.02,1.05,0.13,0.22
301,0.18,0.58,0.02,1.05,0.13,0.22
302,0.19,0.58,0.01,1.04,0.12,0.21
303,0.18,0.58,0.01,1.04,0.13,0.22
304,0.17,0.58,0.01,1.04,0.12,0.24
305,0.18,0.59,0.01,1.04,0.13,0.22
306,0.18,0.58,0.00,1.04,0.13,0.21
307,0.18,0.58,0.02,1.04,0.13,0.23
308,0.18,0.58,0.02,1.03,0.12,0.20
309,0.19,0.58,0.01,1.04,0.14,0.23
