id,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6
122,0.24,0.12,0.17,0.15,0.02,0.16
123,0.25,0.11,0.17,0.15,0.03,0.16
124,0.24,0.12,0.17,0.14,0.03,0.17
125,0.24,0.12,0.17,0.15,0.02,0.16
126,0.24,0.11,0.17,0.15,0.03,0.16
127,0.24,0.11,0.17,0.15,0.03,0.17
128,0.24,0.11,0.18,0.15,0.02,0.16
129,0.24,0.11,0.18,0.14,0.01,0.16
130,0.23,0.11,0.18,0.15,0.02,0.16
131,0.24,0.12,0.18,0.15,0.02,0.16
132,0.24,0.11,0.17,0.15,0.02,0.16
133,0.24,0.12,0.17,0.15,0.02,0.15
134,0.25,0.11,0.18,0.14,0.02,0.16
135,0.24,0.12,0.17,0.15,0.02,0.16
136,0.24,0.11,0.17,0.15,0.02,0.16
137,0.23,0.12,0.17,0.15,0.03,0.17
138,0.24,0.11,0.17,0.15,0.03,0.16
139,0.24,0.11,0.17,0.15,0.02,0.16
140,0.24,0.12,0.17,0.14,0.02,0.16
141,0.24,0.12,0.17,0.15,0.01,0.16
142,0.24,0.12,0.17,0.15,0.03,0.15
143,0.25,0.11,0.17,0.15,0.03,0.16
144,0.24,0.12,0.17,0.15,0.02,0.17
145,0.24,0.12,0.18,0.14,0.02,0.16
146,0.24,0.11,0.17,0.14,0.02,0.15
147,0.24,0.12,0.17,0.15,0.02,0.16
148,0.24,0.11,0.17,0.15,0.02,0.16
149,0.25,0.12,0.17,0.15,0.03,0.15
150,0.24,0.12,0.17,0.14,0.03,0.16
151,0.24,0.11,0.18,0.15,0.02,0.16
152,0.24,0.12,0.18,0.15,0.02,0.16
153,0.24,0.12,0.18,0.13,0.03,0.15
154,0.24,0.12,0.17,0.15,0.02,0.16
155,0.23,0.12,0.17,0.14,0.02,0.16
156,0.24,0.11,0.17,0.15,0.03,0.16
157,0.24,0.12,0.17,0.15,0.02,0.15
158,0.25,0.12,0.18,0.15,0.02,0.16
159,0.25,0.12,0.17,0.15,0.03,0.16
160,0.24,0.11,0.17,0.15,0.03,0.16
161,0.24,0.11,0.17,0.15,0.04,0.15
162,0.24,0.12,0.17,0.14,0.02,0.16
163,0.24,0.11,0.17,0.15,0.03,0.16
164,0.24,0.11,0.18,0.15,0.03,0.16
165,0.24,0.12,0.17,0.15,0.03,0.16
166,0.24,0.12,0.18,0.14,0.01,0.16
167,0.24,0.12,0.17,0.15,0.02,0.15
168,0.24,0.12,0.17,0.15,0.02,0.16
169,0.24,0.11,0.17,0.15,0.02,0.16
170,0.24,0.10,0.17,0.15,0.02,0.15
171,0.24,0.12,0.17,0.14,0.02,0.16
172,0.24,0.12,0.17,0.15,0.02,0.16
173,0.24,0.12,0.17,0.15,0.02,0.16
174,0.25,0.12,0.17,0.14,0.02,0.15
175,0.24,0.12,0.18,0.15,0.04,0.16
176,0.24,0.12,0.18,0.14,0.02,0.16
177,0.25,0.12,0.17,0.14,0.02,0.16
178,0.25,0.12,0.18,0.15,0.03,0.16
179,0.25,0.13,0.18,0.15,0.03,0.16
180,0.25,0.12,0.18,0.16,0.02,0.16
181,0.25,0.12,0.17,0.15,0.02,0.16
182,0.25,0.12,0.17,0.15,0.03,0.16
