,volt,h2,lpg,ch4,co,alcohol,smoke,propane
113,0.13,6.945,3.716,5.616,22.009,6.502,12.193,4.984
114,0.14,8.178,4.388,7.069,28.437,8.011,14.86,5.843
115,0.13,6.945,3.716,5.616,22.009,6.502,12.193,4.984
116,0.13,6.945,3.716,5.616,22.009,6.502,12.193,4.984
117,0.14,8.178,4.388,7.069,28.437,8.011,14.86,5.843
118,0.14,8.178,4.388,7.069,28.437,8.011,14.86,5.843
119,0.12,5.824,3.107,4.382,16.698,5.192,9.852,4.2
120,0.14,8.178,4.388,7.069,28.437,8.011,14.86,5.843
121,0.14,8.178,4.388,7.069,28.437,8.011,14.86,5.843
122,0.15,9.525,5.124,8.763,36.115,9.733,17.872,6.776
123,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
124,0.15,9.525,5.124,8.763,36.115,9.733,17.872,6.776
125,0.15,9.525,5.124,8.763,36.115,9.733,17.872,6.776
126,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
127,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
128,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
129,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
130,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
131,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
132,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
133,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
134,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
135,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
136,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
137,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
138,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
139,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
140,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
141,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
142,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
143,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
144,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
145,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
146,0.15,9.525,5.124,8.763,36.115,9.733,17.872,6.776
147,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
148,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
149,0.18,14.275,7.73,15.49,68.094,16.316,29.164,10.04
150,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
151,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
152,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
153,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
154,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
155,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
156,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
157,0.18,14.275,7.73,15.49,68.094,16.316,29.164,10.04
158,0.18,14.275,7.73,15.49,68.094,16.316,29.164,10.04
159,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
160,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
161,0.15,9.525,5.124,8.763,36.115,9.733,17.872,6.776
162,0.18,14.275,7.73,15.49,68.094,16.316,29.164,10.04
163,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
164,0.18,14.275,7.73,15.49,68.094,16.316,29.164,10.04
165,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
166,0.14,8.178,4.388,7.069,28.437,8.011,14.86,5.843
167,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
168,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
169,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
170,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
171,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
172,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
173,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
174,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
175,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
176,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
177,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
178,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
179,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
180,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
181,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
182,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
183,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
184,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
185,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
186,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
187,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
188,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
189,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
190,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
191,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
192,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
193,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
194,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
195,0.15,9.525,5.124,8.763,36.115,9.733,17.872,6.776
196,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
197,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
198,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
199,0.15,9.525,5.124,8.763,36.115,9.733,17.872,6.776
200,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
201,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
202,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
203,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
204,0.15,9.525,5.124,8.763,36.115,9.733,17.872,6.776
205,0.15,9.525,5.124,8.763,36.115,9.733,17.872,6.776
206,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
207,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
208,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
209,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
210,0.15,9.525,5.124,8.763,36.115,9.733,17.872,6.776
211,0.15,9.525,5.124,8.763,36.115,9.733,17.872,6.776
212,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
213,0.15,9.525,5.124,8.763,36.115,9.733,17.872,6.776
214,0.15,9.525,5.124,8.763,36.115,9.733,17.872,6.776
215,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
216,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
217,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
218,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
219,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
220,0.15,9.525,5.124,8.763,36.115,9.733,17.872,6.776
221,0.15,9.525,5.124,8.763,36.115,9.733,17.872,6.776
222,0.15,9.525,5.124,8.763,36.115,9.733,17.872,6.776
223,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
224,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
225,0.15,9.525,5.124,8.763,36.115,9.733,17.872,6.776
226,0.15,9.525,5.124,8.763,36.115,9.733,17.872,6.776
227,0.15,9.525,5.124,8.763,36.115,9.733,17.872,6.776
228,0.15,9.525,5.124,8.763,36.115,9.733,17.872,6.776
229,0.15,9.525,5.124,8.763,36.115,9.733,17.872,6.776
230,0.15,9.525,5.124,8.763,36.115,9.733,17.872,6.776
231,0.15,9.525,5.124,8.763,36.115,9.733,17.872,6.776
232,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
233,0.15,9.525,5.124,8.763,36.115,9.733,17.872,6.776
234,0.14,8.178,4.388,7.069,28.437,8.011,14.86,5.843
235,0.15,9.525,5.124,8.763,36.115,9.733,17.872,6.776
236,0.14,8.178,4.388,7.069,28.437,8.011,14.86,5.843
237,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
238,0.15,9.525,5.124,8.763,36.115,9.733,17.872,6.776
239,0.14,8.178,4.388,7.069,28.437,8.011,14.86,5.843
240,0.15,9.525,5.124,8.763,36.115,9.733,17.872,6.776
241,0.15,9.525,5.124,8.763,36.115,9.733,17.872,6.776
242,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
243,0.15,9.525,5.124,8.763,36.115,9.733,17.872,6.776
244,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
245,0.15,9.525,5.124,8.763,36.115,9.733,17.872,6.776
246,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
247,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
248,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
249,0.15,9.525,5.124,8.763,36.115,9.733,17.872,6.776
250,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
251,0.15,9.525,5.124,8.763,36.115,9.733,17.872,6.776
252,0.15,9.525,5.124,8.763,36.115,9.733,17.872,6.776
253,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
254,0.15,9.525,5.124,8.763,36.115,9.733,17.872,6.776
255,0.12,5.824,3.107,4.382,16.698,5.192,9.852,4.2
256,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
257,0.15,9.525,5.124,8.763,36.115,9.733,17.872,6.776
258,0.14,8.178,4.388,7.069,28.437,8.011,14.86,5.843
259,0.15,9.525,5.124,8.763,36.115,9.733,17.872,6.776
260,0.15,9.525,5.124,8.763,36.115,9.733,17.872,6.776
261,0.15,9.525,5.124,8.763,36.115,9.733,17.872,6.776
262,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
263,0.15,9.525,5.124,8.763,36.115,9.733,17.872,6.776
264,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
265,0.15,9.525,5.124,8.763,36.115,9.733,17.872,6.776
266,0.14,8.178,4.388,7.069,28.437,8.011,14.86,5.843
267,0.15,9.525,5.124,8.763,36.115,9.733,17.872,6.776
268,0.15,9.525,5.124,8.763,36.115,9.733,17.872,6.776
269,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
270,0.14,8.178,4.388,7.069,28.437,8.011,14.86,5.843
271,0.15,9.525,5.124,8.763,36.115,9.733,17.872,6.776
272,0.15,9.525,5.124,8.763,36.115,9.733,17.872,6.776
273,0.15,9.525,5.124,8.763,36.115,9.733,17.872,6.776
274,0.15,9.525,5.124,8.763,36.115,9.733,17.872,6.776
275,0.15,9.525,5.124,8.763,36.115,9.733,17.872,6.776
276,0.15,9.525,5.124,8.763,36.115,9.733,17.872,6.776
277,0.15,9.525,5.124,8.763,36.115,9.733,17.872,6.776
278,0.15,9.525,5.124,8.763,36.115,9.733,17.872,6.776
279,0.14,8.178,4.388,7.069,28.437,8.011,14.86,5.843
280,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
281,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
282,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
283,0.12,5.824,3.107,4.382,16.698,5.192,9.852,4.2
284,0.15,9.525,5.124,8.763,36.115,9.733,17.872,6.776
285,0.15,9.525,5.124,8.763,36.115,9.733,17.872,6.776
286,0.13,6.945,3.716,5.616,22.009,6.502,12.193,4.984
287,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
288,0.14,8.178,4.388,7.069,28.437,8.011,14.86,5.843
289,0.15,9.525,5.124,8.763,36.115,9.733,17.872,6.776
290,0.14,8.178,4.388,7.069,28.437,8.011,14.86,5.843
291,0.13,6.945,3.716,5.616,22.009,6.502,12.193,4.984
292,0.14,8.178,4.388,7.069,28.437,8.011,14.86,5.843
293,0.14,8.178,4.388,7.069,28.437,8.011,14.86,5.843
294,0.13,6.945,3.716,5.616,22.009,6.502,12.193,4.984
295,0.14,8.178,4.388,7.069,28.437,8.011,14.86,5.843
296,0.12,5.824,3.107,4.382,16.698,5.192,9.852,4.2
297,0.14,8.178,4.388,7.069,28.437,8.011,14.86,5.843
298,0.15,9.525,5.124,8.763,36.115,9.733,17.872,6.776
299,0.13,6.945,3.716,5.616,22.009,6.502,12.193,4.984
300,0.14,8.178,4.388,7.069,28.437,8.011,14.86,5.843
301,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
302,0.13,6.945,3.716,5.616,22.009,6.502,12.193,4.984
303,0.14,8.178,4.388,7.069,28.437,8.011,14.86,5.843
304,0.14,8.178,4.388,7.069,28.437,8.011,14.86,5.843
305,0.13,6.945,3.716,5.616,22.009,6.502,12.193,4.984
306,0.14,8.178,4.388,7.069,28.437,8.011,14.86,5.843
307,0.13,6.945,3.716,5.616,22.009,6.502,12.193,4.984
308,0.14,8.178,4.388,7.069,28.437,8.011,14.86,5.843
309,0.13,6.945,3.716,5.616,22.009,6.502,12.193,4.984
310,0.14,8.178,4.388,7.069,28.437,8.011,14.86,5.843
311,0.13,6.945,3.716,5.616,22.009,6.502,12.193,4.984
312,0.14,8.178,4.388,7.069,28.437,8.011,14.86,5.843
313,0.15,9.525,5.124,8.763,36.115,9.733,17.872,6.776
314,0.14,8.178,4.388,7.069,28.437,8.011,14.86,5.843
315,0.13,6.945,3.716,5.616,22.009,6.502,12.193,4.984
316,0.13,6.945,3.716,5.616,22.009,6.502,12.193,4.984
317,0.13,6.945,3.716,5.616,22.009,6.502,12.193,4.984
318,0.14,8.178,4.388,7.069,28.437,8.011,14.86,5.843
319,0.14,8.178,4.388,7.069,28.437,8.011,14.86,5.843
320,0.14,8.178,4.388,7.069,28.437,8.011,14.86,5.843
321,0.14,8.178,4.388,7.069,28.437,8.011,14.86,5.843
322,0.13,6.945,3.716,5.616,22.009,6.502,12.193,4.984
323,0.13,6.945,3.716,5.616,22.009,6.502,12.193,4.984
324,0.14,8.178,4.388,7.069,28.437,8.011,14.86,5.843
325,0.14,8.178,4.388,7.069,28.437,8.011,14.86,5.843
326,0.13,6.945,3.716,5.616,22.009,6.502,12.193,4.984
327,0.13,6.945,3.716,5.616,22.009,6.502,12.193,4.984
328,0.13,6.945,3.716,5.616,22.009,6.502,12.193,4.984
329,0.13,6.945,3.716,5.616,22.009,6.502,12.193,4.984
330,0.13,6.945,3.716,5.616,22.009,6.502,12.193,4.984
331,0.13,6.945,3.716,5.616,22.009,6.502,12.193,4.984
332,0.13,6.945,3.716,5.616,22.009,6.502,12.193,4.984
333,0.14,8.178,4.388,7.069,28.437,8.011,14.86,5.843
334,0.13,6.945,3.716,5.616,22.009,6.502,12.193,4.984
335,0.13,6.945,3.716,5.616,22.009,6.502,12.193,4.984
336,0.13,6.945,3.716,5.616,22.009,6.502,12.193,4.984
337,0.14,8.178,4.388,7.069,28.437,8.011,14.86,5.843
338,0.13,6.945,3.716,5.616,22.009,6.502,12.193,4.984
339,0.13,6.945,3.716,5.616,22.009,6.502,12.193,4.984
340,0.13,6.945,3.716,5.616,22.009,6.502,12.193,4.984
341,0.14,8.178,4.388,7.069,28.437,8.011,14.86,5.843
342,0.13,6.945,3.716,5.616,22.009,6.502,12.193,4.984
343,0.13,6.945,3.716,5.616,22.009,6.502,12.193,4.984
344,0.13,6.945,3.716,5.616,22.009,6.502,12.193,4.984
345,0.13,6.945,3.716,5.616,22.009,6.502,12.193,4.984
346,0.11,4.811,2.558,3.348,12.376,4.068,7.817,3.488
347,0.13,6.945,3.716,5.616,22.009,6.502,12.193,4.984
348,0.13,6.945,3.716,5.616,22.009,6.502,12.193,4.984
349,0.13,6.945,3.716,5.616,22.009,6.502,12.193,4.984
350,0.13,6.945,3.716,5.616,22.009,6.502,12.193,4.984
351,0.13,6.945,3.716,5.616,22.009,6.502,12.193,4.984
352,0.13,6.945,3.716,5.616,22.009,6.502,12.193,4.984
353,0.13,6.945,3.716,5.616,22.009,6.502,12.193,4.984
354,0.13,6.945,3.716,5.616,22.009,6.502,12.193,4.984
355,0.13,6.945,3.716,5.616,22.009,6.502,12.193,4.984
356,0.13,6.945,3.716,5.616,22.009,6.502,12.193,4.984
357,0.13,6.945,3.716,5.616,22.009,6.502,12.193,4.984
358,0.12,5.824,3.107,4.382,16.698,5.192,9.852,4.2
359,0.13,6.945,3.716,5.616,22.009,6.502,12.193,4.984
360,0.14,8.178,4.388,7.069,28.437,8.011,14.86,5.843
361,0.15,9.525,5.124,8.763,36.115,9.733,17.872,6.776
362,0.13,6.945,3.716,5.616,22.009,6.502,12.193,4.984
363,0.15,9.525,5.124,8.763,36.115,9.733,17.872,6.776
364,0.14,8.178,4.388,7.069,28.437,8.011,14.86,5.843
365,0.13,6.945,3.716,5.616,22.009,6.502,12.193,4.984
366,0.14,8.178,4.388,7.069,28.437,8.011,14.86,5.843
367,0.12,5.824,3.107,4.382,16.698,5.192,9.852,4.2
368,0.13,6.945,3.716,5.616,22.009,6.502,12.193,4.984
369,0.13,6.945,3.716,5.616,22.009,6.502,12.193,4.984
370,0.14,8.178,4.388,7.069,28.437,8.011,14.86,5.843
371,0.13,6.945,3.716,5.616,22.009,6.502,12.193,4.984
372,0.15,9.525,5.124,8.763,36.115,9.733,17.872,6.776
373,0.13,6.945,3.716,5.616,22.009,6.502,12.193,4.984
374,0.13,6.945,3.716,5.616,22.009,6.502,12.193,4.984
375,0.14,8.178,4.388,7.069,28.437,8.011,14.86,5.843
376,0.13,6.945,3.716,5.616,22.009,6.502,12.193,4.984
377,0.12,5.824,3.107,4.382,16.698,5.192,9.852,4.2
