,volt,co,h2,lpg,ch4,alcohol
315,0.21,2.133,1.588,4.18,51.058,206.058
316,0.21,2.133,1.588,4.18,51.058,206.058
317,0.2,1.979,1.476,3.113,33.52,114.355
318,0.22,2.29,1.704,5.539,76.33,361.69
319,0.21,2.133,1.588,4.18,51.058,206.058
320,0.21,2.133,1.588,4.18,51.058,206.058
321,0.2,1.979,1.476,3.113,33.52,114.355
322,0.21,2.133,1.588,4.18,51.058,206.058
323,0.21,2.133,1.588,4.18,51.058,206.058
324,0.21,2.133,1.588,4.18,51.058,206.058
325,0.2,1.979,1.476,3.113,33.52,114.355
326,0.21,2.133,1.588,4.18,51.058,206.058
327,0.21,2.133,1.588,4.18,51.058,206.058
328,0.21,2.133,1.588,4.18,51.058,206.058
329,0.21,2.133,1.588,4.18,51.058,206.058
330,0.21,2.133,1.588,4.18,51.058,206.058
331,0.21,2.133,1.588,4.18,51.058,206.058
332,0.21,2.133,1.588,4.18,51.058,206.058
333,0.21,2.133,1.588,4.18,51.058,206.058
334,0.21,2.133,1.588,4.18,51.058,206.058
335,0.21,2.133,1.588,4.18,51.058,206.058
336,0.21,2.133,1.588,4.18,51.058,206.058
337,0.21,2.133,1.588,4.18,51.058,206.058
338,0.21,2.133,1.588,4.18,51.058,206.058
339,0.21,2.133,1.588,4.18,51.058,206.058
340,0.2,1.979,1.476,3.113,33.52,114.355
341,0.21,2.133,1.588,4.18,51.058,206.058
342,0.21,2.133,1.588,4.18,51.058,206.058
343,0.2,1.979,1.476,3.113,33.52,114.355
344,0.21,2.133,1.588,4.18,51.058,206.058
345,0.21,2.133,1.588,4.18,51.058,206.058
346,0.21,2.133,1.588,4.18,51.058,206.058
347,0.19,1.831,1.366,2.286,21.555,73.903
348,0.19,1.831,1.366,2.286,21.555,73.903
349,0.19,1.831,1.366,2.286,21.555,73.903
350,0.19,1.831,1.366,2.286,21.555,73.903
351,0.19,1.831,1.366,2.286,21.555,73.903
352,0.19,1.831,1.366,2.286,21.555,73.903
353,0.18,1.686,1.259,1.651,13.548,49.226
354,0.2,1.979,1.476,3.113,33.52,114.355
355,0.2,1.979,1.476,3.113,33.52,114.355
356,0.21,2.133,1.588,4.18,51.058,206.058
357,0.2,1.979,1.476,3.113,33.52,114.355
358,0.21,2.133,1.588,4.18,51.058,206.058
359,0.21,2.133,1.588,4.18,51.058,206.058
360,0.21,2.133,1.588,4.18,51.058,206.058
361,0.21,2.133,1.588,4.18,51.058,206.058
362,0.21,2.133,1.588,4.18,51.058,206.058
363,0.21,2.133,1.588,4.18,51.058,206.058
364,0.21,2.133,1.588,4.18,51.058,206.058
365,0.21,2.133,1.588,4.18,51.058,206.058
366,0.22,2.29,1.704,5.539,76.33,361.69
367,0.22,2.29,1.704,5.539,76.33,361.69
368,0.23,2.452,1.823,7.252,125.822,1379.216
369,0.23,2.452,1.823,7.252,125.822,1379.216
370,0.22,2.29,1.704,5.539,76.33,361.69
371,0.22,2.29,1.704,5.539,76.33,361.69
372,0.22,2.29,1.704,5.539,76.33,361.69
373,0.22,2.29,1.704,5.539,76.33,361.69
374,0.22,2.29,1.704,5.539,76.33,361.69
375,0.21,2.133,1.588,4.18,51.058,206.058
376,0.21,2.133,1.588,4.18,51.058,206.058
377,0.22,2.29,1.704,5.539,76.33,361.69
378,0.22,2.29,1.704,5.539,76.33,361.69
379,0.22,2.29,1.704,5.539,76.33,361.69
380,0.23,2.452,1.823,7.252,125.822,1379.216
381,0.24,2.617,1.945,9.392,263.295,3877.063
382,0.25,2.787,2.07,12.041,523.935,10470.14
383,0.28,3.321,2.462,24.076,1694.028,167004.606
384,0.29,3.508,2.598,29.865,2182.379,395145.557
385,0.29,3.508,2.598,29.865,2182.379,395145.557
386,0.29,3.508,2.598,29.865,2182.379,395145.557
387,0.28,3.321,2.462,24.076,1694.028,167004.606
388,0.27,3.139,2.328,19.267,1303.619,68535.609
389,0.26,2.961,2.197,15.297,986.303,27249.081
390,0.26,2.961,2.197,15.297,986.303,27249.081
391,0.26,2.961,2.197,15.297,986.303,27249.081
392,0.27,3.139,2.328,19.267,1303.619,68535.609
393,0.27,3.139,2.328,19.267,1303.619,68535.609
394,0.28,3.321,2.462,24.076,1694.028,167004.606
395,0.28,3.321,2.462,24.076,1694.028,167004.606
396,0.27,3.139,2.328,19.267,1303.619,68535.609
397,0.25,2.787,2.07,12.041,523.935,10470.14
398,0.25,2.787,2.07,12.041,523.935,10470.14
399,0.23,2.452,1.823,7.252,125.822,1379.216
400,0.22,2.29,1.704,5.539,76.33,361.69
401,0.22,2.29,1.704,5.539,76.33,361.69
402,0.22,2.29,1.704,5.539,76.33,361.69
403,0.23,2.452,1.823,7.252,125.822,1379.216
404,0.24,2.617,1.945,9.392,263.295,3877.063
405,0.27,3.139,2.328,19.267,1303.619,68535.609
406,0.26,2.961,2.197,15.297,986.303,27249.081
407,0.26,2.961,2.197,15.297,986.303,27249.081
408,0.26,2.961,2.197,15.297,986.303,27249.081
409,0.27,3.139,2.328,19.267,1303.619,68535.609
410,0.27,3.139,2.328,19.267,1303.619,68535.609
411,0.28,3.321,2.462,24.076,1694.028,167004.606
412,0.27,3.139,2.328,19.267,1303.619,68535.609
413,0.27,3.139,2.328,19.267,1303.619,68535.609
414,0.26,2.961,2.197,15.297,986.303,27249.081
415,0.26,2.961,2.197,15.297,986.303,27249.081
416,0.26,2.961,2.197,15.297,986.303,27249.081
417,0.26,2.961,2.197,15.297,986.303,27249.081
418,0.25,2.787,2.07,12.041,523.935,10470.14
419,0.25,2.787,2.07,12.041,523.935,10470.14
420,0.25,2.787,2.07,12.041,523.935,10470.14
421,0.25,2.787,2.07,12.041,523.935,10470.14
422,0.25,2.787,2.07,12.041,523.935,10470.14
423,0.25,2.787,2.07,12.041,523.935,10470.14
424,0.26,2.961,2.197,15.297,986.303,27249.081
425,0.26,2.961,2.197,15.297,986.303,27249.081
426,0.26,2.961,2.197,15.297,986.303,27249.081
427,0.26,2.961,2.197,15.297,986.303,27249.081
428,0.27,3.139,2.328,19.267,1303.619,68535.609
429,0.26,2.961,2.197,15.297,986.303,27249.081
430,0.26,2.961,2.197,15.297,986.303,27249.081
431,0.26,2.961,2.197,15.297,986.303,27249.081
432,0.26,2.961,2.197,15.297,986.303,27249.081
433,0.26,2.961,2.197,15.297,986.303,27249.081
434,0.26,2.961,2.197,15.297,986.303,27249.081
435,0.25,2.787,2.07,12.041,523.935,10470.14
436,0.26,2.961,2.197,15.297,986.303,27249.081
437,0.26,2.961,2.197,15.297,986.303,27249.081
438,0.26,2.961,2.197,15.297,986.303,27249.081
439,0.26,2.961,2.197,15.297,986.303,27249.081
440,0.26,2.961,2.197,15.297,986.303,27249.081
441,0.27,3.139,2.328,19.267,1303.619,68535.609
442,0.26,2.961,2.197,15.297,986.303,27249.081
443,0.26,2.961,2.197,15.297,986.303,27249.081
444,0.25,2.787,2.07,12.041,523.935,10470.14
445,0.23,2.452,1.823,7.252,125.822,1379.216
446,0.19,1.831,1.366,2.286,21.555,73.903
447,0.16,1.41,1.055,0.815,4.942,20.369
448,0.14,1.153,0.864,0.367,1.583,7.521
449,0.13,1.031,0.774,0.236,0.843,4.334
450,0.13,1.031,0.774,0.236,0.843,4.334
451,0.13,1.031,0.774,0.236,0.843,4.334
452,0.12,0.914,0.687,0.147,0.427,2.393
453,0.13,1.031,0.774,0.236,0.843,4.334
454,0.12,0.914,0.687,0.147,0.427,2.393
455,0.12,0.914,0.687,0.147,0.427,2.393
456,0.13,1.031,0.774,0.236,0.843,4.334
457,0.12,0.914,0.687,0.147,0.427,2.393
458,0.12,0.914,0.687,0.147,0.427,2.393
459,0.12,0.914,0.687,0.147,0.427,2.393
460,0.12,0.914,0.687,0.147,0.427,2.393
461,0.11,0.802,0.604,0.088,0.205,1.256
462,0.11,0.802,0.604,0.088,0.205,1.256
463,0.11,0.802,0.604,0.088,0.205,1.256
464,0.12,0.914,0.687,0.147,0.427,2.393
465,0.13,1.031,0.774,0.236,0.843,4.334
466,0.12,0.914,0.687,0.147,0.427,2.393
467,0.12,0.914,0.687,0.147,0.427,2.393
468,0.12,0.914,0.687,0.147,0.427,2.393
469,0.12,0.914,0.687,0.147,0.427,2.393
470,0.12,0.914,0.687,0.147,0.427,2.393
471,0.12,0.914,0.687,0.147,0.427,2.393
472,0.12,0.914,0.687,0.147,0.427,2.393
473,0.11,0.802,0.604,0.088,0.205,1.256
474,0.12,0.914,0.687,0.147,0.427,2.393
475,0.11,0.802,0.604,0.088,0.205,1.256
476,0.12,0.914,0.687,0.147,0.427,2.393
477,0.11,0.802,0.604,0.088,0.205,1.256
478,0.11,0.802,0.604,0.088,0.205,1.256
479,0.11,0.802,0.604,0.088,0.205,1.256
480,0.12,0.914,0.687,0.147,0.427,2.393
481,0.12,0.914,0.687,0.147,0.427,2.393
482,0.11,0.802,0.604,0.088,0.205,1.256
