,volt,co,h2,lpg,ch4,alcohol
381,0.13,1.031,0.774,0.236,0.843,4.334
382,0.13,1.031,0.774,0.236,0.843,4.334
383,0.13,1.031,0.774,0.236,0.843,4.334
384,0.13,1.031,0.774,0.236,0.843,4.334
385,0.14,1.153,0.864,0.367,1.583,7.521
386,0.13,1.031,0.774,0.236,0.843,4.334
387,0.13,1.031,0.774,0.236,0.843,4.334
388,0.13,1.031,0.774,0.236,0.843,4.334
389,0.13,1.031,0.774,0.236,0.843,4.334
390,0.14,1.153,0.864,0.367,1.583,7.521
391,0.12,0.914,0.687,0.147,0.427,2.393
392,0.13,1.031,0.774,0.236,0.843,4.334
393,0.13,1.031,0.774,0.236,0.843,4.334
394,0.13,1.031,0.774,0.236,0.843,4.334
395,0.12,0.914,0.687,0.147,0.427,2.393
396,0.13,1.031,0.774,0.236,0.843,4.334
397,0.12,0.914,0.687,0.147,0.427,2.393
398,0.12,0.914,0.687,0.147,0.427,2.393
399,0.11,0.802,0.604,0.088,0.205,1.256
400,0.12,0.914,0.687,0.147,0.427,2.393
401,0.12,0.914,0.687,0.147,0.427,2.393
402,0.12,0.914,0.687,0.147,0.427,2.393
403,0.12,0.914,0.687,0.147,0.427,2.393
404,0.12,0.914,0.687,0.147,0.427,2.393
405,0.12,0.914,0.687,0.147,0.427,2.393
406,0.12,0.914,0.687,0.147,0.427,2.393
407,0.11,0.802,0.604,0.088,0.205,1.256
408,0.12,0.914,0.687,0.147,0.427,2.393
409,0.12,0.914,0.687,0.147,0.427,2.393
410,0.11,0.802,0.604,0.088,0.205,1.256
411,0.12,0.914,0.687,0.147,0.427,2.393
412,0.1,0.696,0.525,0.05,0.091,0.621
413,0.11,0.802,0.604,0.088,0.205,1.256
414,0.12,0.914,0.687,0.147,0.427,2.393
415,0.11,0.802,0.604,0.088,0.205,1.256
416,0.11,0.802,0.604,0.088,0.205,1.256
417,0.12,0.914,0.687,0.147,0.427,2.393
418,0.12,0.914,0.687,0.147,0.427,2.393
419,0.12,0.914,0.687,0.147,0.427,2.393
420,0.11,0.802,0.604,0.088,0.205,1.256
421,0.11,0.802,0.604,0.088,0.205,1.256
422,0.11,0.802,0.604,0.088,0.205,1.256
423,0.12,0.914,0.687,0.147,0.427,2.393
424,0.11,0.802,0.604,0.088,0.205,1.256
425,0.11,0.802,0.604,0.088,0.205,1.256
426,0.11,0.802,0.604,0.088,0.205,1.256
427,0.12,0.914,0.687,0.147,0.427,2.393
