id,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6
122,0.24,0.12,0.18,0.16,0.05,0.18
123,0.23,0.12,0.17,0.16,0.05,0.19
124,0.24,0.12,0.18,0.16,0.05,0.18
125,0.24,0.11,0.18,0.16,0.04,0.18
126,0.24,0.12,0.18,0.15,0.05,0.18
127,0.23,0.12,0.18,0.16,0.05,0.18
128,0.24,0.11,0.18,0.16,0.04,0.17
129,0.24,0.12,0.18,0.17,0.04,0.18
130,0.23,0.11,0.19,0.16,0.05,0.18
131,0.24,0.12,0.19,0.15,0.05,0.18
132,0.24,0.12,0.18,0.16,0.05,0.18
133,0.24,0.12,0.19,0.15,0.05,0.18
134,0.24,0.12,0.18,0.16,0.04,0.19
135,0.24,0.11,0.19,0.16,0.05,0.18
136,0.23,0.12,0.18,0.16,0.05,0.19
137,0.24,0.12,0.18,0.16,0.04,0.18
138,0.24,0.11,0.18,0.17,0.05,0.19
139,0.23,0.12,0.18,0.16,0.05,0.19
140,0.23,0.12,0.18,0.17,0.05,0.18
141,0.24,0.12,0.18,0.16,0.05,0.19
142,0.24,0.12,0.18,0.16,0.04,0.18
143,0.23,0.13,0.18,0.16,0.04,0.19
144,0.23,0.12,0.18,0.16,0.04,0.19
145,0.24,0.12,0.18,0.16,0.05,0.19
146,0.24,0.12,0.18,0.16,0.05,0.18
147,0.24,0.12,0.18,0.16,0.04,0.18
148,0.23,0.12,0.18,0.16,0.04,0.19
149,0.23,0.12,0.17,0.16,0.04,0.19
150,0.24,0.11,0.18,0.15,0.04,0.18
151,0.24,0.12,0.19,0.16,0.05,0.18
152,0.23,0.12,0.18,0.16,0.05,0.17
153,0.24,0.11,0.17,0.16,0.04,0.19
154,0.24,0.11,0.18,0.16,0.04,0.18
155,0.24,0.12,0.18,0.16,0.05,0.19
156,0.23,0.12,0.18,0.16,0.05,0.19
157,0.24,0.12,0.18,0.17,0.05,0.18
158,0.23,0.13,0.18,0.16,0.05,0.19
159,0.24,0.12,0.18,0.15,0.05,0.19
160,0.24,0.11,0.17,0.16,0.04,0.18
161,0.23,0.12,0.18,0.16,0.05,0.18
162,0.24,0.12,0.18,0.16,0.04,0.19
163,0.23,0.12,0.18,0.16,0.04,0.19
164,0.24,0.11,0.18,0.17,0.05,0.18
165,0.23,0.12,0.18,0.16,0.05,0.18
166,0.23,0.12,0.17,0.17,0.05,0.18
167,0.24,0.12,0.18,0.16,0.05,0.18
168,0.23,0.11,0.18,0.16,0.05,0.19
169,0.24,0.11,0.18,0.16,0.04,0.19
170,0.24,0.12,0.18,0.16,0.05,0.19
171,0.24,0.12,0.18,0.15,0.05,0.19
172,0.24,0.12,0.18,0.16,0.04,0.18
173,0.24,0.11,0.18,0.15,0.04,0.19
174,0.24,0.12,0.18,0.15,0.05,0.18
175,0.24,0.11,0.18,0.16,0.05,0.18
176,0.24,0.12,0.18,0.16,0.04,0.18
177,0.24,0.12,0.18,0.16,0.04,0.18
178,0.24,0.12,0.19,0.16,0.04,0.19
179,0.23,0.12,0.17,0.16,0.04,0.18
180,0.25,0.12,0.18,0.16,0.05,0.19
181,0.24,0.12,0.18,0.16,0.05,0.19
182,0.24,0.12,0.18,0.16,0.04,0.18
183,0.22,0.11,0.17,0.16,0.03,0.18
184,0.23,0.12,0.17,0.15,0.04,0.19
185,0.24,0.12,0.17,0.16,0.04,0.18
186,0.24,0.12,0.17,0.16,0.04,0.18
187,0.24,0.12,0.18,0.16,0.04,0.18
188,0.24,0.11,0.17,0.15,0.04,0.18
