id,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6
122,0.18,0.59,0.06,1.15,0.17,0.26
123,0.18,0.59,0.07,1.15,0.16,0.27
124,0.18,0.58,0.07,1.15,0.16,0.26
125,0.18,0.59,0.06,1.14,0.17,0.26
126,0.18,0.59,0.07,1.14,0.20,0.27
127,0.17,0.59,0.06,1.15,0.17,0.26
128,0.18,0.59,0.06,1.14,0.16,0.26
129,0.18,0.59,0.06,1.15,0.17,0.26
130,0.17,0.59,0.05,1.15,0.17,0.27
131,0.17,0.59,0.07,1.15,0.18,0.26
132,0.18,0.59,0.06,1.15,0.17,0.26
133,0.17,0.59,0.06,1.15,0.15,0.26
134,0.18,0.59,0.06,1.15,0.17,0.27
135,0.17,0.59,0.06,1.15,0.17,0.26
136,0.18,0.59,0.06,1.15,0.17,0.26
137,0.17,0.59,0.06,1.14,0.17,0.26
138,0.18,0.60,0.07,1.14,0.17,0.25
139,0.17,0.59,0.06,1.15,0.17,0.26
140,0.18,0.59,0.05,1.14,0.16,0.25
141,0.17,0.59,0.06,1.14,0.18,0.26
142,0.17,0.59,0.06,1.15,0.17,0.26
143,0.17,0.59,0.07,1.15,0.15,0.26
144,0.18,0.59,0.07,1.14,0.18,0.26
145,0.18,0.58,0.07,1.15,0.18,0.26
146,0.17,0.59,0.06,1.15,0.17,0.26
147,0.18,0.60,0.07,1.15,0.16,0.27
148,0.17,0.59,0.06,1.14,0.17,0.26
149,0.18,0.59,0.06,1.15,0.17,0.26
150,0.17,0.59,0.06,1.15,0.18,0.27
151,0.18,0.59,0.06,1.15,0.17,0.27
152,0.17,0.59,0.06,1.14,0.16,0.25
153,0.18,0.59,0.06,1.15,0.17,0.25
154,0.18,0.59,0.06,1.14,0.18,0.27
155,0.18,0.59,0.05,1.15,0.17,0.26
156,0.17,0.59,0.06,1.15,0.17,0.26
157,0.17,0.59,0.07,1.15,0.16,0.27
158,0.17,0.59,0.07,1.15,0.16,0.26
159,0.18,0.59,0.06,1.15,0.17,0.26
160,0.18,0.59,0.07,1.14,0.19,0.25
161,0.18,0.59,0.06,1.15,0.17,0.26
162,0.17,0.59,0.06,1.15,0.17,0.26
163,0.18,0.59,0.06,1.15,0.17,0.26
164,0.17,0.58,0.06,1.15,0.17,0.27
165,0.18,0.59,0.05,1.14,0.18,0.27
166,0.18,0.59,0.06,1.14,0.17,0.26
167,0.18,0.60,0.05,1.15,0.17,0.28
168,0.18,0.59,0.06,1.15,0.17,0.25
169,0.18,0.59,0.06,1.15,0.17,0.26
170,0.18,0.59,0.06,1.15,0.17,0.26
171,0.17,0.59,0.06,1.14,0.16,0.26
172,0.18,0.60,0.06,1.16,0.18,0.26
173,0.18,0.59,0.06,1.15,0.17,0.26
174,0.17,0.60,0.06,1.14,0.16,0.26
175,0.18,0.59,0.05,1.14,0.18,0.26
176,0.17,0.59,0.06,1.15,0.17,0.26
177,0.17,0.58,0.05,1.14,0.16,0.24
178,0.18,0.59,0.06,1.14,0.17,0.28
179,0.18,0.59,0.06,1.15,0.17,0.26
180,0.17,0.59,0.06,1.15,0.17,0.28
181,0.18,0.58,0.06,1.14,0.17,0.26
182,0.17,0.59,0.06,1.14,0.17,0.26
183,0.18,0.58,0.07,1.14,0.18,0.26
184,0.18,0.59,0.06,1.15,0.16,0.26
185,0.17,0.59,0.06,1.15,0.16,0.26
186,0.18,0.59,0.06,1.15,0.16,0.26
187,0.17,0.59,0.06,1.14,0.16,0.25
188,0.18,0.59,0.06,1.14,0.16,0.26
189,0.18,0.59,0.06,1.13,0.17,0.27
190,0.18,0.59,0.06,1.14,0.16,0.25
191,0.17,0.59,0.06,1.14,0.17,0.26
192,0.18,0.59,0.06,1.15,0.17,0.26
193,0.17,0.58,0.06,1.15,0.17,0.26
194,0.17,0.59,0.06,1.15,0.17,0.26
195,0.17,0.59,0.06,1.15,0.17,0.26
196,0.18,0.59,0.06,1.15,0.16,0.26
197,0.16,0.60,0.06,1.15,0.17,0.26
198,0.17,0.59,0.06,1.15,0.17,0.26
199,0.18,0.59,0.05,1.14,0.18,0.26
200,0.18,0.59,0.06,1.14,0.17,0.26
201,0.18,0.59,0.06,1.15,0.17,0.26
202,0.18,0.59,0.06,1.14,0.16,0.27
203,0.17,0.59,0.06,1.15,0.16,0.26
204,0.17,0.59,0.06,1.14,0.17,0.26
205,0.17,0.59,0.05,1.14,0.17,0.27
206,0.17,0.59,0.06,1.15,0.17,0.27
207,0.17,0.59,0.06,1.15,0.17,0.26
208,0.17,0.59,0.06,1.13,0.18,0.27
209,0.18,0.58,0.07,1.16,0.19,0.25
210,0.17,0.59,0.06,1.14,0.17,0.26
211,0.18,0.59,0.06,1.14,0.16,0.26
212,0.17,0.59,0.06,1.14,0.17,0.26
213,0.18,0.59,0.06,1.15,0.17,0.26
214,0.17,0.59,0.06,1.14,0.17,0.27
215,0.17,0.59,0.07,1.15,0.18,0.27
216,0.17,0.59,0.06,1.15,0.17,0.26
217,0.17,0.59,0.07,1.14,0.17,0.24
218,0.18,0.59,0.05,1.15,0.17,0.26
219,0.17,0.59,0.07,1.14,0.17,0.26
220,0.17,0.58,0.06,1.14,0.16,0.26
221,0.18,0.59,0.07,1.14,0.17,0.27
222,0.17,0.60,0.06,1.14,0.17,0.26
223,0.18,0.59,0.07,1.15,0.16,0.26
224,0.17,0.58,0.05,1.14,0.16,0.27
225,0.17,0.59,0.06,1.14,0.17,0.26
226,0.17,0.59,0.06,1.15,0.17,0.26
227,0.18,0.59,0.06,1.15,0.18,0.26
228,0.18,0.59,0.06,1.15,0.16,0.26
229,0.17,0.59,0.06,1.15,0.17,0.26
230,0.18,0.58,0.06,1.15,0.17,0.26
231,0.17,0.59,0.06,1.15,0.16,0.28
232,0.17,0.59,0.06,1.14,0.16,0.26
233,0.18,0.60,0.06,1.15,0.16,0.27
234,0.18,0.59,0.06,1.15,0.18,0.26
235,0.18,0.59,0.06,1.14,0.17,0.26
236,0.18,0.59,0.06,1.15,0.17,0.26
237,0.19,0.58,0.05,1.15,0.17,0.26
238,0.18,0.60,0.06,1.15,0.17,0.26
239,0.17,0.59,0.06,1.15,0.17,0.26
240,0.17,0.59,0.06,1.16,0.17,0.26
241,0.17,0.59,0.05,1.15,0.18,0.25
242,0.18,0.59,0.06,1.15,0.17,0.26
243,0.17,0.60,0.08,1.16,0.18,0.26
244,0.18,0.59,0.05,1.14,0.18,0.25
245,0.18,0.59,0.06,1.14,0.17,0.26
246,0.18,0.59,0.06,1.15,0.17,0.26
247,0.18,0.59,0.06,1.15,0.17,0.27
248,0.18,0.60,0.06,1.15,0.17,0.27
249,0.18,0.59,0.06,1.15,0.17,0.26
250,0.18,0.59,0.05,1.14,0.19,0.26
251,0.17,0.60,0.05,1.14,0.16,0.27
252,0.17,0.59,0.06,1.15,0.17,0.26
253,0.18,0.58,0.06,1.15,0.17,0.26
254,0.18,0.60,0.06,1.14,0.16,0.26
255,0.18,0.59,0.06,1.15,0.16,0.26
256,0.17,0.59,0.06,1.14,0.18,0.26
257,0.18,0.59,0.06,1.15,0.17,0.26
258,0.17,0.59,0.06,1.15,0.17,0.26
259,0.17,0.59,0.06,1.15,0.17,0.26
260,0.18,0.60,0.05,1.16,0.18,0.26
261,0.17,0.59,0.06,1.15,0.17,0.27
262,0.18,0.59,0.06,1.15,0.17,0.26
263,0.18,0.59,0.05,1.14,0.17,0.27
264,0.18,0.59,0.05,1.15,0.18,0.25
265,0.18,0.59,0.06,1.14,0.17,0.26
266,0.18,0.59,0.06,1.14,0.17,0.27
267,0.18,0.60,0.06,1.15,0.17,0.26
268,0.18,0.59,0.06,1.14,0.18,0.26
269,0.18,0.59,0.06,1.15,0.19,0.25
270,0.17,0.59,0.06,1.15,0.17,0.27
271,0.17,0.59,0.06,1.15,0.17,0.26
272,0.18,0.59,0.06,1.15,0.17,0.26
273,0.17,0.59,0.06,1.14,0.17,0.26
274,0.18,0.59,0.06,1.14,0.16,0.25
275,0.17,0.59,0.06,1.15,0.17,0.26
276,0.18,0.59,0.06,1.15,0.16,0.25
