id,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6
259,0.34,0.19,0.20,0.18,0.03,0.20
260,0.34,0.18,0.20,0.18,0.03,0.20
261,0.34,0.19,0.20,0.18,0.03,0.20
262,0.34,0.19,0.19,0.17,0.03,0.21
263,0.33,0.20,0.20,0.19,0.03,0.19
264,0.34,0.19,0.21,0.19,0.04,0.20
265,0.34,0.19,0.20,0.18,0.03,0.20
266,0.34,0.19,0.21,0.20,0.02,0.20
267,0.34,0.21,0.20,0.18,0.03,0.20
268,0.34,0.20,0.20,0.19,0.03,0.20
269,0.34,0.21,0.20,0.19,0.03,0.20
270,0.34,0.20,0.20,0.19,0.04,0.21
271,0.35,0.20,0.21,0.19,0.03,0.21
272,0.35,0.20,0.21,0.19,0.04,0.20
273,0.34,0.20,0.21,0.19,0.04,0.20
274,0.35,0.20,0.21,0.20,0.04,0.21
275,0.35,0.21,0.21,0.20,0.03,0.20
276,0.34,0.20,0.21,0.19,0.02,0.21
277,0.35,0.21,0.21,0.19,0.03,0.20
278,0.34,0.21,0.21,0.19,0.04,0.21
279,0.35,0.20,0.20,0.19,0.03,0.20
280,0.35,0.21,0.21,0.20,0.04,0.20
281,0.34,0.21,0.21,0.19,0.03,0.20
282,0.35,0.21,0.21,0.19,0.04,0.20
283,0.34,0.21,0.21,0.20,0.04,0.21
284,0.34,0.21,0.20,0.20,0.03,0.20
285,0.35,0.21,0.21,0.19,0.04,0.20
286,0.34,0.20,0.21,0.20,0.03,0.21
287,0.35,0.21,0.21,0.20,0.03,0.20
288,0.35,0.21,0.20,0.19,0.03,0.20
289,0.34,0.21,0.22,0.19,0.04,0.19
290,0.35,0.21,0.21,0.19,0.03,0.20
291,0.34,0.21,0.21,0.20,0.03,0.20
292,0.34,0.21,0.21,0.19,0.03,0.20
293,0.33,0.20,0.21,0.19,0.03,0.20
294,0.33,0.20,0.21,0.19,0.03,0.20
295,0.33,0.21,0.21,0.19,0.04,0.20
296,0.33,0.21,0.20,0.19,0.03,0.19
297,0.34,0.21,0.21,0.19,0.03,0.20
298,0.34,0.22,0.21,0.19,0.03,0.20
299,0.34,0.22,0.21,0.19,0.03,0.19
300,0.34,0.22,0.21,0.19,0.04,0.20
301,0.34,0.21,0.21,0.19,0.04,0.21
302,0.34,0.21,0.21,0.19,0.03,0.20
303,0.34,0.22,0.21,0.19,0.03,0.20
304,0.34,0.22,0.21,0.18,0.04,0.20
305,0.34,0.21,0.21,0.19,0.04,0.21
306,0.34,0.21,0.21,0.19,0.04,0.20
307,0.34,0.21,0.21,0.19,0.03,0.20
308,0.34,0.22,0.22,0.18,0.03,0.20
309,0.33,0.21,0.20,0.19,0.04,0.20
310,0.34,0.21,0.21,0.20,0.04,0.20
311,0.33,0.22,0.21,0.19,0.03,0.20
312,0.34,0.21,0.21,0.19,0.04,0.20
313,0.34,0.22,0.21,0.19,0.04,0.21
314,0.34,0.21,0.21,0.19,0.04,0.20
315,0.34,0.21,0.21,0.19,0.03,0.20
316,0.34,0.21,0.21,0.19,0.04,0.20
317,0.34,0.21,0.22,0.19,0.04,0.20
318,0.33,0.20,0.21,0.20,0.03,0.20
319,0.34,0.22,0.21,0.19,0.03,0.20
320,0.34,0.21,0.20,0.19,0.04,0.21
321,0.34,0.21,0.21,0.19,0.04,0.20
322,0.33,0.20,0.20,0.18,0.04,0.20
323,0.34,0.21,0.21,0.19,0.04,0.21
324,0.34,0.21,0.20,0.19,0.03,0.20
325,0.34,0.21,0.21,0.19,0.04,0.20
326,0.33,0.20,0.21,0.18,0.04,0.21
327,0.33,0.21,0.21,0.19,0.03,0.20
328,0.34,0.21,0.21,0.19,0.04,0.20
329,0.34,0.21,0.21,0.19,0.04,0.20
330,0.34,0.21,0.21,0.19,0.04,0.20
331,0.33,0.21,0.20,0.19,0.03,0.21
332,0.34,0.21,0.21,0.19,0.03,0.20
333,0.34,0.21,0.22,0.19,0.04,0.20
334,0.34,0.21,0.21,0.19,0.03,0.20
335,0.33,0.21,0.21,0.19,0.04,0.21
336,0.33,0.21,0.20,0.19,0.04,0.20
337,0.34,0.21,0.20,0.20,0.03,0.20
338,0.33,0.21,0.21,0.19,0.03,0.20
339,0.33,0.21,0.20,0.20,0.04,0.21
340,0.34,0.21,0.21,0.19,0.03,0.20
341,0.34,0.20,0.20,0.19,0.04,0.22
342,0.34,0.21,0.21,0.19,0.04,0.21
343,0.33,0.21,0.21,0.19,0.03,0.20
