id,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6
122,0.24,0.12,0.18,0.15,0.03,0.17
123,0.24,0.11,0.18,0.15,0.03,0.17
124,0.23,0.12,0.17,0.15,0.02,0.17
125,0.23,0.11,0.17,0.15,0.03,0.17
126,0.23,0.12,0.17,0.15,0.03,0.17
127,0.23,0.11,0.18,0.16,0.03,0.17
128,0.23,0.11,0.17,0.15,0.03,0.17
129,0.24,0.12,0.18,0.15,0.03,0.17
130,0.23,0.11,0.18,0.14,0.03,0.18
131,0.23,0.12,0.18,0.15,0.03,0.17
132,0.23,0.12,0.17,0.14,0.03,0.17
133,0.23,0.12,0.17,0.15,0.03,0.17
134,0.23,0.12,0.18,0.15,0.03,0.17
135,0.24,0.11,0.17,0.15,0.04,0.16
136,0.24,0.11,0.18,0.16,0.03,0.17
137,0.23,0.12,0.17,0.15,0.03,0.17
138,0.24,0.12,0.17,0.15,0.03,0.17
139,0.23,0.12,0.18,0.15,0.03,0.17
140,0.24,0.11,0.17,0.15,0.03,0.17
141,0.24,0.12,0.17,0.14,0.03,0.17
142,0.24,0.11,0.17,0.15,0.04,0.18
143,0.23,0.11,0.17,0.15,0.03,0.17
144,0.23,0.11,0.16,0.15,0.03,0.18
145,0.23,0.12,0.17,0.15,0.03,0.17
146,0.23,0.11,0.17,0.15,0.03,0.17
147,0.24,0.12,0.17,0.15,0.03,0.16
148,0.23,0.11,0.17,0.14,0.03,0.18
149,0.24,0.11,0.17,0.15,0.03,0.17
150,0.23,0.11,0.17,0.15,0.03,0.17
151,0.24,0.12,0.18,0.15,0.03,0.17
152,0.24,0.12,0.17,0.15,0.03,0.17
153,0.23,0.12,0.16,0.14,0.04,0.18
154,0.24,0.11,0.18,0.14,0.03,0.18
155,0.23,0.11,0.17,0.15,0.03,0.17
156,0.24,0.11,0.17,0.15,0.04,0.18
157,0.24,0.12,0.18,0.15,0.03,0.17
158,0.23,0.11,0.17,0.15,0.03,0.17
159,0.23,0.11,0.18,0.15,0.03,0.18
