id,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6
122,0.16,0.65,0.08,1.44,0.15,0.24
123,0.16,0.66,0.07,1.44,0.14,0.23
124,0.17,0.66,0.08,1.43,0.14,0.24
125,0.16,0.65,0.08,1.44,0.15,0.24
126,0.16,0.65,0.07,1.43,0.14,0.23
127,0.16,0.66,0.08,1.43,0.14,0.23
128,0.17,0.67,0.08,1.43,0.15,0.24
129,0.16,0.66,0.08,1.43,0.14,0.25
130,0.16,0.66,0.08,1.42,0.14,0.23
131,0.16,0.65,0.08,1.43,0.15,0.24
132,0.16,0.67,0.08,1.43,0.14,0.25
133,0.17,0.65,0.08,1.43,0.14,0.24
134,0.16,0.65,0.08,1.43,0.15,0.24
135,0.16,0.65,0.07,1.43,0.15,0.25
136,0.16,0.65,0.08,1.42,0.16,0.24
137,0.16,0.65,0.08,1.42,0.15,0.24
138,0.16,0.65,0.08,1.42,0.15,0.24
139,0.16,0.65,0.08,1.42,0.15,0.24
140,0.16,0.65,0.08,1.42,0.15,0.23
141,0.16,0.65,0.07,1.42,0.14,0.24
142,0.16,0.65,0.08,1.42,0.15,0.23
143,0.16,0.66,0.07,1.42,0.13,0.24
144,0.16,0.65,0.08,1.42,0.15,0.24
145,0.16,0.65,0.07,1.42,0.15,0.23
146,0.17,0.65,0.07,1.42,0.16,0.22
147,0.17,0.65,0.08,1.41,0.13,0.24
148,0.16,0.65,0.08,1.41,0.15,0.25
149,0.16,0.66,0.08,1.42,0.15,0.25
150,0.17,0.65,0.08,1.41,0.15,0.24
151,0.16,0.66,0.07,1.41,0.15,0.23
152,0.17,0.65,0.07,1.40,0.14,0.24
153,0.16,0.65,0.07,1.41,0.14,0.23
154,0.16,0.65,0.07,1.41,0.15,0.23
155,0.16,0.65,0.08,1.40,0.16,0.25
156,0.16,0.65,0.08,1.41,0.14,0.23
157,0.16,0.65,0.07,1.41,0.14,0.24
158,0.16,0.65,0.08,1.40,0.16,0.23
159,0.16,0.65,0.08,1.40,0.16,0.24
160,0.16,0.65,0.08,1.41,0.15,0.23
161,0.16,0.65,0.08,1.40,0.15,0.24
162,0.17,0.65,0.08,1.41,0.15,0.24
163,0.16,0.65,0.08,1.40,0.16,0.23
164,0.16,0.65,0.08,1.40,0.15,0.24
165,0.16,0.65,0.08,1.40,0.15,0.24
166,0.16,0.65,0.08,1.40,0.15,0.23
167,0.16,0.65,0.08,1.40,0.14,0.24
168,0.16,0.65,0.07,1.39,0.15,0.23
169,0.16,0.65,0.08,1.40,0.14,0.23
170,0.16,0.65,0.08,1.40,0.15,0.23
171,0.16,0.65,0.07,1.40,0.14,0.24
172,0.16,0.65,0.07,1.40,0.15,0.24
173,0.17,0.65,0.07,1.40,0.15,0.24
174,0.17,0.66,0.08,1.39,0.15,0.25
175,0.16,0.65,0.07,1.40,0.15,0.24
176,0.17,0.65,0.08,1.39,0.16,0.24
177,0.16,0.65,0.07,1.39,0.16,0.24
178,0.16,0.64,0.07,1.41,0.15,0.23
179,0.16,0.65,0.08,1.39,0.15,0.24
180,0.16,0.65,0.08,1.39,0.15,0.24
181,0.15,0.65,0.07,1.39,0.13,0.24
182,0.16,0.65,0.06,1.39,0.15,0.23
183,0.16,0.65,0.08,1.39,0.15,0.24
184,0.16,0.65,0.08,1.40,0.15,0.23
185,0.16,0.65,0.07,1.39,0.15,0.23
186,0.16,0.65,0.07,1.38,0.15,0.22
187,0.16,0.65,0.07,1.39,0.14,0.24
188,0.17,0.65,0.07,1.39,0.15,0.24
189,0.16,0.65,0.06,1.37,0.16,0.24
190,0.17,0.65,0.08,1.39,0.14,0.23
191,0.16,0.65,0.08,1.39,0.13,0.24
192,0.17,0.66,0.07,1.40,0.15,0.22
193,0.16,0.69,0.10,1.43,0.16,0.24
194,0.16,0.76,0.10,1.53,0.17,0.31
195,0.17,0.78,0.11,1.83,0.15,0.34
196,0.17,0.80,0.11,2.02,0.16,0.36
197,0.17,0.82,0.11,2.12,0.18,0.37
198,0.16,0.82,0.11,2.15,0.15,0.36
199,0.17,0.81,0.11,2.17,0.16,0.36
200,0.16,0.80,0.11,2.16,0.17,0.35
201,0.17,0.79,0.11,2.11,0.17,0.35
202,0.16,0.83,0.11,2.06,0.16,0.35
203,0.16,0.86,0.11,2.03,0.16,0.36
204,0.17,0.89,0.10,2.03,0.16,0.34
205,0.17,0.91,0.11,2.02,0.16,0.33
206,0.17,0.93,0.11,2.02,0.16,0.34
207,0.17,0.97,0.11,2.01,0.16,0.34
208,0.17,0.98,0.11,2.02,0.17,0.35
209,0.16,1.01,0.10,2.02,0.16,0.34
210,0.17,1.03,0.10,2.01,0.16,0.35
211,0.17,1.05,0.11,2.01,0.18,0.35
212,0.17,1.06,0.10,2.01,0.16,0.36
213,0.17,1.07,0.10,2.01,0.17,0.37
214,0.17,1.09,0.11,2.04,0.18,0.37
215,0.18,1.13,0.10,2.08,0.17,0.39
216,0.18,1.25,0.10,2.16,0.16,0.39
