id,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6
306,0.18,0.91,0.01,1.69,0.14,0.25
307,0.18,0.91,0.01,1.70,0.13,0.26
308,0.18,0.91,0.00,1.69,0.16,0.27
309,0.18,0.92,0.01,1.69,0.14,0.26
310,0.18,0.91,0.01,1.69,0.14,0.26
311,0.17,0.92,0.00,1.70,0.16,0.25
312,0.18,0.91,0.01,1.69,0.13,0.27
313,0.18,0.93,0.01,1.70,0.14,0.26
314,0.18,0.91,0.01,1.70,0.15,0.25
315,0.18,0.92,0.00,1.71,0.14,0.25
316,0.17,0.92,0.01,1.71,0.13,0.26
317,0.18,0.92,0.00,1.72,0.16,0.25
318,0.18,0.92,0.00,1.71,0.13,0.25
319,0.18,0.92,0.00,1.71,0.14,0.26
320,0.18,0.93,0.00,1.71,0.14,0.26
321,0.18,0.92,0.02,1.71,0.16,0.27
322,0.18,0.93,0.01,1.72,0.15,0.27
323,0.18,0.93,0.00,1.72,0.14,0.26
324,0.17,0.93,0.00,1.72,0.14,0.28
325,0.18,0.93,0.00,1.73,0.15,0.25
326,0.18,0.93,0.00,1.72,0.15,0.26
327,0.18,0.93,0.01,1.73,0.15,0.25
328,0.18,0.93,0.00,1.72,0.14,0.26
329,0.18,0.93,0.01,1.72,0.14,0.27
330,0.18,0.93,0.01,1.72,0.15,0.26
331,0.19,0.93,0.00,1.72,0.14,0.26
332,0.18,0.94,0.00,1.73,0.14,0.27
333,0.18,0.93,0.01,1.72,0.14,0.26
334,0.18,0.94,0.01,1.72,0.14,0.27
335,0.18,0.93,0.00,1.72,0.14,0.25
336,0.18,0.94,0.01,1.72,0.14,0.26
337,0.17,0.93,0.00,1.72,0.14,0.24
338,0.18,0.95,0.00,1.71,0.15,0.25
339,0.18,0.94,0.00,1.72,0.14,0.26
340,0.18,0.94,0.01,1.73,0.14,0.26
341,0.18,0.94,0.01,1.73,0.14,0.25
342,0.18,0.94,0.01,1.72,0.14,0.27
343,0.17,0.93,0.01,1.72,0.13,0.24
344,0.18,0.93,0.00,1.71,0.14,0.25
345,0.18,0.94,0.00,1.72,0.14,0.26
346,0.18,0.94,0.00,1.72,0.14,0.25
347,0.18,0.94,0.00,1.71,0.16,0.26
348,0.18,0.94,0.01,1.72,0.14,0.26
349,0.18,0.94,0.00,1.72,0.14,0.26
350,0.17,0.94,0.00,1.72,0.15,0.25
351,0.18,0.94,0.00,1.72,0.14,0.25
352,0.18,0.94,0.00,1.72,0.14,0.26
353,0.18,0.94,0.00,1.72,0.14,0.26
354,0.18,0.94,0.01,1.72,0.15,0.26
355,0.18,0.95,0.00,1.72,0.15,0.24
356,0.18,0.94,0.00,1.72,0.15,0.25
357,0.18,0.95,0.00,1.72,0.14,0.26
358,0.17,0.95,0.01,1.71,0.14,0.25
359,0.18,0.94,0.00,1.72,0.13,0.25
360,0.19,0.95,0.00,1.72,0.14,0.26
361,0.17,0.94,0.01,1.71,0.13,0.24
362,0.17,0.94,0.00,1.71,0.16,0.25
363,0.17,0.93,0.00,1.70,0.14,0.25
