,volt,co,h2,lpg,ch4,alcohol
410,0.18,0.909,0.683,0.143,0.413,2.322
411,0.18,0.909,0.683,0.143,0.413,2.322
412,0.17,0.833,0.627,0.102,0.253,1.513
413,0.17,0.833,0.627,0.102,0.253,1.513
414,0.17,0.833,0.627,0.102,0.253,1.513
415,0.17,0.833,0.627,0.102,0.253,1.513
416,0.18,0.909,0.683,0.143,0.413,2.322
417,0.17,0.833,0.627,0.102,0.253,1.513
418,0.18,0.909,0.683,0.143,0.413,2.322
419,0.18,0.909,0.683,0.143,0.413,2.322
420,0.17,0.833,0.627,0.102,0.253,1.513
421,0.17,0.833,0.627,0.102,0.253,1.513
422,0.16,0.76,0.573,0.071,0.151,0.961
423,0.17,0.833,0.627,0.102,0.253,1.513
424,0.18,0.909,0.683,0.143,0.413,2.322
425,0.17,0.833,0.627,0.102,0.253,1.513
426,0.18,0.909,0.683,0.143,0.413,2.322
427,0.17,0.833,0.627,0.102,0.253,1.513
428,0.17,0.833,0.627,0.102,0.253,1.513
429,0.17,0.833,0.627,0.102,0.253,1.513
430,0.17,0.833,0.627,0.102,0.253,1.513
431,0.17,0.833,0.627,0.102,0.253,1.513
432,0.18,0.909,0.683,0.143,0.413,2.322
433,0.17,0.833,0.627,0.102,0.253,1.513
434,0.17,0.833,0.627,0.102,0.253,1.513
435,0.17,0.833,0.627,0.102,0.253,1.513
436,0.17,0.833,0.627,0.102,0.253,1.513
437,0.17,0.833,0.627,0.102,0.253,1.513
438,0.17,0.833,0.627,0.102,0.253,1.513
439,0.17,0.833,0.627,0.102,0.253,1.513
440,0.17,0.833,0.627,0.102,0.253,1.513
441,0.17,0.833,0.627,0.102,0.253,1.513
442,0.17,0.833,0.627,0.102,0.253,1.513
443,0.17,0.833,0.627,0.102,0.253,1.513
444,0.17,0.833,0.627,0.102,0.253,1.513
445,0.17,0.833,0.627,0.102,0.253,1.513
446,0.17,0.833,0.627,0.102,0.253,1.513
447,0.17,0.833,0.627,0.102,0.253,1.513
448,0.17,0.833,0.627,0.102,0.253,1.513
449,0.17,0.833,0.627,0.102,0.253,1.513
450,0.17,0.833,0.627,0.102,0.253,1.513
451,0.17,0.833,0.627,0.102,0.253,1.513
