,volt,co,h2,lpg,ch4,alcohol
181,0.25,0.906,0.681,0.142,0.405,2.285
182,0.24,0.85,0.64,0.11,0.284,1.675
183,0.25,0.906,0.681,0.142,0.405,2.285
184,0.25,0.906,0.681,0.142,0.405,2.285
185,0.25,0.906,0.681,0.142,0.405,2.285
186,0.25,0.906,0.681,0.142,0.405,2.285
187,0.25,0.906,0.681,0.142,0.405,2.285
188,0.25,0.906,0.681,0.142,0.405,2.285
189,0.25,0.906,0.681,0.142,0.405,2.285
190,0.25,0.906,0.681,0.142,0.405,2.285
191,0.25,0.906,0.681,0.142,0.405,2.285
192,0.25,0.906,0.681,0.142,0.405,2.285
193,0.25,0.906,0.681,0.142,0.405,2.285
194,0.26,0.962,0.723,0.18,0.571,3.081
195,0.25,0.906,0.681,0.142,0.405,2.285
196,0.25,0.906,0.681,0.142,0.405,2.285
197,0.25,0.906,0.681,0.142,0.405,2.285
198,0.25,0.906,0.681,0.142,0.405,2.285
199,0.25,0.906,0.681,0.142,0.405,2.285
200,0.26,0.962,0.723,0.18,0.571,3.081
201,0.25,0.906,0.681,0.142,0.405,2.285
202,0.25,0.906,0.681,0.142,0.405,2.285
203,0.25,0.906,0.681,0.142,0.405,2.285
204,0.25,0.906,0.681,0.142,0.405,2.285
205,0.25,0.906,0.681,0.142,0.405,2.285
206,0.25,0.906,0.681,0.142,0.405,2.285
207,0.25,0.906,0.681,0.142,0.405,2.285
208,0.25,0.906,0.681,0.142,0.405,2.285
209,0.25,0.906,0.681,0.142,0.405,2.285
210,0.25,0.906,0.681,0.142,0.405,2.285
211,0.26,0.962,0.723,0.18,0.571,3.081
212,0.25,0.906,0.681,0.142,0.405,2.285
213,0.25,0.906,0.681,0.142,0.405,2.285
214,0.25,0.906,0.681,0.142,0.405,2.285
215,0.24,0.85,0.64,0.11,0.284,1.675
216,0.26,0.962,0.723,0.18,0.571,3.081
217,0.25,0.906,0.681,0.142,0.405,2.285
218,0.25,0.906,0.681,0.142,0.405,2.285
219,0.25,0.906,0.681,0.142,0.405,2.285
220,0.24,0.85,0.64,0.11,0.284,1.675
221,0.25,0.906,0.681,0.142,0.405,2.285
222,0.25,0.906,0.681,0.142,0.405,2.285
223,0.25,0.906,0.681,0.142,0.405,2.285
224,0.25,0.906,0.681,0.142,0.405,2.285
225,0.25,0.906,0.681,0.142,0.405,2.285
226,0.25,0.906,0.681,0.142,0.405,2.285
227,0.24,0.85,0.64,0.11,0.284,1.675
228,0.25,0.906,0.681,0.142,0.405,2.285
229,0.25,0.906,0.681,0.142,0.405,2.285
230,0.25,0.906,0.681,0.142,0.405,2.285
231,0.25,0.906,0.681,0.142,0.405,2.285
232,0.25,0.906,0.681,0.142,0.405,2.285
233,0.25,0.906,0.681,0.142,0.405,2.285
234,0.25,0.906,0.681,0.142,0.405,2.285
235,0.25,0.906,0.681,0.142,0.405,2.285
236,0.25,0.906,0.681,0.142,0.405,2.285
237,0.25,0.906,0.681,0.142,0.405,2.285
238,0.24,0.85,0.64,0.11,0.284,1.675
239,0.25,0.906,0.681,0.142,0.405,2.285
240,0.25,0.906,0.681,0.142,0.405,2.285
241,0.25,0.906,0.681,0.142,0.405,2.285
242,0.25,0.906,0.681,0.142,0.405,2.285
243,0.26,0.962,0.723,0.18,0.571,3.081
244,0.25,0.906,0.681,0.142,0.405,2.285
245,0.25,0.906,0.681,0.142,0.405,2.285
246,0.25,0.906,0.681,0.142,0.405,2.285
247,0.24,0.85,0.64,0.11,0.284,1.675
248,0.25,0.906,0.681,0.142,0.405,2.285
249,0.25,0.906,0.681,0.142,0.405,2.285
250,0.25,0.906,0.681,0.142,0.405,2.285
251,0.25,0.906,0.681,0.142,0.405,2.285
252,0.25,0.906,0.681,0.142,0.405,2.285
253,0.25,0.906,0.681,0.142,0.405,2.285
254,0.25,0.906,0.681,0.142,0.405,2.285
255,0.25,0.906,0.681,0.142,0.405,2.285
256,0.25,0.906,0.681,0.142,0.405,2.285
257,0.25,0.906,0.681,0.142,0.405,2.285
258,0.25,0.906,0.681,0.142,0.405,2.285
259,0.25,0.906,0.681,0.142,0.405,2.285
260,0.25,0.906,0.681,0.142,0.405,2.285
261,0.25,0.906,0.681,0.142,0.405,2.285
262,0.25,0.906,0.681,0.142,0.405,2.285
263,0.25,0.906,0.681,0.142,0.405,2.285
264,0.25,0.906,0.681,0.142,0.405,2.285
265,0.25,0.906,0.681,0.142,0.405,2.285
266,0.24,0.85,0.64,0.11,0.284,1.675
267,0.25,0.906,0.681,0.142,0.405,2.285
268,0.25,0.906,0.681,0.142,0.405,2.285
269,0.25,0.906,0.681,0.142,0.405,2.285
270,0.24,0.85,0.64,0.11,0.284,1.675
271,0.25,0.906,0.681,0.142,0.405,2.285
272,0.25,0.906,0.681,0.142,0.405,2.285
273,0.25,0.906,0.681,0.142,0.405,2.285
274,0.25,0.906,0.681,0.142,0.405,2.285
275,0.25,0.906,0.681,0.142,0.405,2.285
276,0.25,0.906,0.681,0.142,0.405,2.285
277,0.25,0.906,0.681,0.142,0.405,2.285
278,0.25,0.906,0.681,0.142,0.405,2.285
279,0.25,0.906,0.681,0.142,0.405,2.285
280,0.25,0.906,0.681,0.142,0.405,2.285
281,0.26,0.962,0.723,0.18,0.571,3.081
282,0.26,0.962,0.723,0.18,0.571,3.081
283,0.26,0.962,0.723,0.18,0.571,3.081
284,0.26,0.962,0.723,0.18,0.571,3.081
285,0.25,0.906,0.681,0.142,0.405,2.285
286,0.26,0.962,0.723,0.18,0.571,3.081
287,0.25,0.906,0.681,0.142,0.405,2.285
288,0.25,0.906,0.681,0.142,0.405,2.285
289,0.26,0.962,0.723,0.18,0.571,3.081
290,0.26,0.962,0.723,0.18,0.571,3.081
291,0.26,0.962,0.723,0.18,0.571,3.081
292,0.25,0.906,0.681,0.142,0.405,2.285
293,0.25,0.906,0.681,0.142,0.405,2.285
294,0.25,0.906,0.681,0.142,0.405,2.285
295,0.25,0.906,0.681,0.142,0.405,2.285
296,0.25,0.906,0.681,0.142,0.405,2.285
297,0.25,0.906,0.681,0.142,0.405,2.285
298,0.25,0.906,0.681,0.142,0.405,2.285
299,0.26,0.962,0.723,0.18,0.571,3.081
300,0.25,0.906,0.681,0.142,0.405,2.285
301,0.25,0.906,0.681,0.142,0.405,2.285
302,0.25,0.906,0.681,0.142,0.405,2.285
303,0.25,0.906,0.681,0.142,0.405,2.285
304,0.26,0.962,0.723,0.18,0.571,3.081
305,0.25,0.906,0.681,0.142,0.405,2.285
306,0.25,0.906,0.681,0.142,0.405,2.285
307,0.25,0.906,0.681,0.142,0.405,2.285
308,0.25,0.906,0.681,0.142,0.405,2.285
309,0.25,0.906,0.681,0.142,0.405,2.285
310,0.25,0.906,0.681,0.142,0.405,2.285
311,0.25,0.906,0.681,0.142,0.405,2.285
312,0.25,0.906,0.681,0.142,0.405,2.285
313,0.25,0.906,0.681,0.142,0.405,2.285
314,0.25,0.906,0.681,0.142,0.405,2.285
315,0.25,0.906,0.681,0.142,0.405,2.285
316,0.25,0.906,0.681,0.142,0.405,2.285
317,0.25,0.906,0.681,0.142,0.405,2.285
318,0.25,0.906,0.681,0.142,0.405,2.285
319,0.25,0.906,0.681,0.142,0.405,2.285
320,0.25,0.906,0.681,0.142,0.405,2.285
321,0.25,0.906,0.681,0.142,0.405,2.285
322,0.25,0.906,0.681,0.142,0.405,2.285
323,0.24,0.85,0.64,0.11,0.284,1.675
324,0.26,0.962,0.723,0.18,0.571,3.081
325,0.25,0.906,0.681,0.142,0.405,2.285
326,0.25,0.906,0.681,0.142,0.405,2.285
327,0.25,0.906,0.681,0.142,0.405,2.285
328,0.25,0.906,0.681,0.142,0.405,2.285
329,0.26,0.962,0.723,0.18,0.571,3.081
330,0.25,0.906,0.681,0.142,0.405,2.285
331,0.25,0.906,0.681,0.142,0.405,2.285
332,0.25,0.906,0.681,0.142,0.405,2.285
333,0.25,0.906,0.681,0.142,0.405,2.285
334,0.25,0.906,0.681,0.142,0.405,2.285
335,0.25,0.906,0.681,0.142,0.405,2.285
336,0.26,0.962,0.723,0.18,0.571,3.081
337,0.25,0.906,0.681,0.142,0.405,2.285
338,0.25,0.906,0.681,0.142,0.405,2.285
339,0.25,0.906,0.681,0.142,0.405,2.285
340,0.26,0.962,0.723,0.18,0.571,3.081
341,0.25,0.906,0.681,0.142,0.405,2.285
342,0.25,0.906,0.681,0.142,0.405,2.285
343,0.25,0.906,0.681,0.142,0.405,2.285
344,0.24,0.85,0.64,0.11,0.284,1.675
345,0.25,0.906,0.681,0.142,0.405,2.285
346,0.25,0.906,0.681,0.142,0.405,2.285
347,0.25,0.906,0.681,0.142,0.405,2.285
348,0.25,0.906,0.681,0.142,0.405,2.285
349,0.25,0.906,0.681,0.142,0.405,2.285
350,0.25,0.906,0.681,0.142,0.405,2.285
351,0.25,0.906,0.681,0.142,0.405,2.285
352,0.26,0.962,0.723,0.18,0.571,3.081
353,0.25,0.906,0.681,0.142,0.405,2.285
354,0.25,0.906,0.681,0.142,0.405,2.285
355,0.25,0.906,0.681,0.142,0.405,2.285
356,0.26,0.962,0.723,0.18,0.571,3.081
357,0.25,0.906,0.681,0.142,0.405,2.285
358,0.25,0.906,0.681,0.142,0.405,2.285
359,0.26,0.962,0.723,0.18,0.571,3.081
360,0.25,0.906,0.681,0.142,0.405,2.285
361,0.26,0.962,0.723,0.18,0.571,3.081
362,0.25,0.906,0.681,0.142,0.405,2.285
363,0.25,0.906,0.681,0.142,0.405,2.285
364,0.26,0.962,0.723,0.18,0.571,3.081
365,0.25,0.906,0.681,0.142,0.405,2.285
366,0.25,0.906,0.681,0.142,0.405,2.285
367,0.25,0.906,0.681,0.142,0.405,2.285
368,0.25,0.906,0.681,0.142,0.405,2.285
369,0.25,0.906,0.681,0.142,0.405,2.285
370,0.25,0.906,0.681,0.142,0.405,2.285
371,0.25,0.906,0.681,0.142,0.405,2.285
372,0.25,0.906,0.681,0.142,0.405,2.285
373,0.25,0.906,0.681,0.142,0.405,2.285
374,0.25,0.906,0.681,0.142,0.405,2.285
375,0.25,0.906,0.681,0.142,0.405,2.285
376,0.25,0.906,0.681,0.142,0.405,2.285
377,0.25,0.906,0.681,0.142,0.405,2.285
378,0.24,0.85,0.64,0.11,0.284,1.675
379,0.25,0.906,0.681,0.142,0.405,2.285
380,0.25,0.906,0.681,0.142,0.405,2.285
381,0.24,0.85,0.64,0.11,0.284,1.675
382,0.25,0.906,0.681,0.142,0.405,2.285
383,0.25,0.906,0.681,0.142,0.405,2.285
384,0.25,0.906,0.681,0.142,0.405,2.285
385,0.25,0.906,0.681,0.142,0.405,2.285
386,0.25,0.906,0.681,0.142,0.405,2.285
387,0.24,0.85,0.64,0.11,0.284,1.675
388,0.25,0.906,0.681,0.142,0.405,2.285
389,0.24,0.85,0.64,0.11,0.284,1.675
390,0.24,0.85,0.64,0.11,0.284,1.675
391,0.24,0.85,0.64,0.11,0.284,1.675
392,0.24,0.85,0.64,0.11,0.284,1.675
393,0.24,0.85,0.64,0.11,0.284,1.675
394,0.25,0.906,0.681,0.142,0.405,2.285
395,0.25,0.906,0.681,0.142,0.405,2.285
396,0.25,0.906,0.681,0.142,0.405,2.285
397,0.24,0.85,0.64,0.11,0.284,1.675
398,0.25,0.906,0.681,0.142,0.405,2.285
399,0.24,0.85,0.64,0.11,0.284,1.675
400,0.24,0.85,0.64,0.11,0.284,1.675
401,0.24,0.85,0.64,0.11,0.284,1.675
402,0.23,0.797,0.6,0.085,0.196,1.212
403,0.24,0.85,0.64,0.11,0.284,1.675
