id,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6
122,0.17,0.58,0.01,1.07,0.12,0.23
123,0.18,0.59,0.02,1.07,0.12,0.23
124,0.18,0.58,0.01,1.07,0.13,0.23
125,0.18,0.59,0.01,1.07,0.12,0.24
126,0.17,0.59,0.01,1.06,0.13,0.23
127,0.18,0.59,0.02,1.05,0.13,0.24
128,0.17,0.59,0.01,1.06,0.15,0.23
129,0.18,0.59,0.02,1.08,0.12,0.23
130,0.18,0.58,0.01,1.07,0.13,0.22
131,0.18,0.58,0.01,1.07,0.13,0.22
132,0.18,0.58,0.01,1.07,0.13,0.23
133,0.18,0.58,0.01,1.06,0.14,0.22
134,0.18,0.58,0.01,1.07,0.13,0.23
135,0.18,0.58,0.01,1.06,0.13,0.22
136,0.18,0.58,0.01,1.07,0.14,0.22
137,0.19,0.58,0.01,1.07,0.12,0.24
138,0.18,0.59,0.01,1.07,0.14,0.22
139,0.19,0.59,0.02,1.06,0.11,0.22
140,0.18,0.59,0.02,1.06,0.13,0.22
141,0.18,0.58,0.00,1.07,0.14,0.23
142,0.18,0.58,0.02,1.06,0.11,0.24
143,0.18,0.58,0.01,1.07,0.13,0.22
144,0.19,0.58,0.01,1.06,0.13,0.22
145,0.18,0.59,0.01,1.07,0.14,0.23
146,0.19,0.58,0.01,1.07,0.13,0.22
147,0.18,0.58,0.01,1.07,0.14,0.23
148,0.19,0.59,0.03,1.06,0.13,0.23
149,0.19,0.58,0.01,1.07,0.13,0.23
150,0.18,0.59,0.01,1.06,0.13,0.23
151,0.18,0.59,0.01,1.05,0.14,0.24
152,0.18,0.59,0.01,1.06,0.11,0.23
153,0.18,0.58,0.02,1.07,0.13,0.24
154,0.17,0.59,0.01,1.07,0.14,0.22
155,0.17,0.58,0.01,1.07,0.12,0.24
156,0.18,0.58,0.01,1.06,0.13,0.23
157,0.18,0.57,0.02,1.07,0.12,0.23
158,0.18,0.58,0.01,1.06,0.12,0.23
159,0.18,0.58,0.01,1.06,0.13,0.23
160,0.18,0.58,0.01,1.08,0.14,0.23
161,0.18,0.59,0.02,1.06,0.14,0.22
162,0.18,0.58,0.01,1.06,0.13,0.23
163,0.17,0.58,0.01,1.06,0.13,0.22
164,0.18,0.58,0.01,1.06,0.12,0.22
165,0.18,0.58,0.01,1.06,0.13,0.23
166,0.18,0.59,0.02,1.06,0.13,0.22
167,0.17,0.58,0.00,1.07,0.13,0.23
168,0.18,0.58,0.01,1.06,0.13,0.23
169,0.17,0.59,0.01,1.06,0.13,0.24
170,0.18,0.58,0.01,1.07,0.13,0.23
171,0.18,0.58,0.01,1.06,0.13,0.24
172,0.18,0.59,0.01,1.07,0.12,0.22
173,0.19,0.58,0.02,1.06,0.14,0.22
174,0.18,0.58,0.01,1.06,0.13,0.23
175,0.19,0.59,0.02,1.07,0.13,0.22
176,0.18,0.58,0.01,1.07,0.13,0.22
177,0.18,0.59,0.00,1.07,0.12,0.23
178,0.18,0.59,0.02,1.06,0.14,0.22
179,0.17,0.59,0.02,1.06,0.13,0.23
180,0.18,0.60,0.01,1.07,0.15,0.23
181,0.17,0.59,0.01,1.07,0.12,0.23
182,0.18,0.60,0.02,1.08,0.13,0.23
183,0.19,0.60,0.02,1.08,0.12,0.23
184,0.18,0.59,0.01,1.07,0.11,0.23
185,0.18,0.61,0.02,1.09,0.13,0.23
186,0.19,0.62,0.02,1.09,0.13,0.22
187,0.18,0.62,0.00,1.09,0.12,0.22
188,0.18,0.62,0.01,1.10,0.13,0.23
189,0.19,0.63,0.01,1.10,0.13,0.24
190,0.19,0.63,0.02,1.10,0.13,0.22
191,0.18,0.63,0.01,1.11,0.13,0.23
192,0.18,0.63,0.01,1.11,0.14,0.23
193,0.19,0.64,0.01,1.12,0.13,0.24
194,0.18,0.63,0.02,1.12,0.13,0.23
195,0.18,0.64,0.02,1.12,0.14,0.24
196,0.18,0.64,0.01,1.12,0.14,0.23
197,0.18,0.65,0.02,1.14,0.13,0.24
198,0.19,0.65,0.01,1.13,0.13,0.22
199,0.19,0.65,0.02,1.13,0.13,0.24
200,0.18,0.65,0.02,1.14,0.11,0.25
201,0.19,0.65,0.03,1.14,0.14,0.24
202,0.18,0.65,0.01,1.14,0.13,0.24
203,0.17,0.65,0.01,1.15,0.12,0.24
204,0.18,0.65,0.01,1.15,0.14,0.24
205,0.18,0.66,0.01,1.16,0.13,0.24
206,0.18,0.66,0.01,1.16,0.13,0.24
207,0.18,0.66,0.02,1.17,0.13,0.23
208,0.18,0.66,0.01,1.17,0.13,0.24
209,0.18,0.67,0.01,1.17,0.15,0.25
210,0.18,0.67,0.01,1.18,0.13,0.24
211,0.18,0.66,0.02,1.18,0.13,0.24
212,0.18,0.68,0.02,1.18,0.13,0.23
213,0.18,0.67,0.02,1.18,0.13,0.24
214,0.18,0.67,0.01,1.19,0.13,0.24
215,0.18,0.66,0.02,1.20,0.15,0.23
216,0.18,0.68,0.02,1.20,0.12,0.25
217,0.18,0.68,0.02,1.19,0.14,0.26
218,0.18,0.69,0.02,1.21,0.14,0.22
219,0.19,0.69,0.01,1.20,0.12,0.24
