,volt,co,h2,lpg,ch4,alcohol
319,0.2,1.067,0.801,0.271,1.022,5.13
320,0.21,1.149,0.862,0.363,1.557,7.414
321,0.2,1.067,0.801,0.271,1.022,5.13
322,0.21,1.149,0.862,0.363,1.557,7.414
323,0.2,1.067,0.801,0.271,1.022,5.13
324,0.21,1.149,0.862,0.363,1.557,7.414
325,0.21,1.149,0.862,0.363,1.557,7.414
326,0.21,1.149,0.862,0.363,1.557,7.414
327,0.21,1.149,0.862,0.363,1.557,7.414
328,0.21,1.149,0.862,0.363,1.557,7.414
329,0.21,1.149,0.862,0.363,1.557,7.414
330,0.2,1.067,0.801,0.271,1.022,5.13
331,0.21,1.149,0.862,0.363,1.557,7.414
332,0.22,1.234,0.925,0.481,2.327,10.54
333,0.21,1.149,0.862,0.363,1.557,7.414
334,0.21,1.149,0.862,0.363,1.557,7.414
335,0.2,1.067,0.801,0.271,1.022,5.13
336,0.2,1.067,0.801,0.271,1.022,5.13
337,0.21,1.149,0.862,0.363,1.557,7.414
338,0.2,1.067,0.801,0.271,1.022,5.13
339,0.21,1.149,0.862,0.363,1.557,7.414
340,0.2,1.067,0.801,0.271,1.022,5.13
341,0.21,1.149,0.862,0.363,1.557,7.414
342,0.21,1.149,0.862,0.363,1.557,7.414
343,0.21,1.149,0.862,0.363,1.557,7.414
344,0.21,1.149,0.862,0.363,1.557,7.414
345,0.21,1.149,0.862,0.363,1.557,7.414
346,0.21,1.149,0.862,0.363,1.557,7.414
347,0.21,1.149,0.862,0.363,1.557,7.414
348,0.21,1.149,0.862,0.363,1.557,7.414
349,0.2,1.067,0.801,0.271,1.022,5.13
350,0.2,1.067,0.801,0.271,1.022,5.13
351,0.21,1.149,0.862,0.363,1.557,7.414
352,0.2,1.067,0.801,0.271,1.022,5.13
353,0.2,1.067,0.801,0.271,1.022,5.13
354,0.21,1.149,0.862,0.363,1.557,7.414
355,0.21,1.149,0.862,0.363,1.557,7.414
356,0.2,1.067,0.801,0.271,1.022,5.13
357,0.21,1.149,0.862,0.363,1.557,7.414
358,0.21,1.149,0.862,0.363,1.557,7.414
359,0.21,1.149,0.862,0.363,1.557,7.414
360,0.21,1.149,0.862,0.363,1.557,7.414
361,0.21,1.149,0.862,0.363,1.557,7.414
