,volt,co,h2,lpg,ch4,alcohol
321,0.17,1.546,1.156,1.172,8.3,32.064
322,0.17,1.546,1.156,1.172,8.3,32.064
323,0.17,1.546,1.156,1.172,8.3,32.064
324,0.17,1.546,1.156,1.172,8.3,32.064
325,0.17,1.546,1.156,1.172,8.3,32.064
326,0.18,1.686,1.259,1.651,13.548,49.226
327,0.19,1.831,1.366,2.286,21.555,73.903
328,0.19,1.831,1.366,2.286,21.555,73.903
329,0.19,1.831,1.366,2.286,21.555,73.903
330,0.19,1.831,1.366,2.286,21.555,73.903
331,0.2,1.979,1.476,3.113,33.52,114.355
332,0.2,1.979,1.476,3.113,33.52,114.355
333,0.21,2.133,1.588,4.18,51.058,206.058
334,0.21,2.133,1.588,4.18,51.058,206.058
335,0.22,2.29,1.704,5.539,76.33,361.69
336,0.22,2.29,1.704,5.539,76.33,361.69
337,0.22,2.29,1.704,5.539,76.33,361.69
338,0.21,2.133,1.588,4.18,51.058,206.058
339,0.21,2.133,1.588,4.18,51.058,206.058
340,0.21,2.133,1.588,4.18,51.058,206.058
341,0.21,2.133,1.588,4.18,51.058,206.058
342,0.21,2.133,1.588,4.18,51.058,206.058
343,0.2,1.979,1.476,3.113,33.52,114.355
344,0.2,1.979,1.476,3.113,33.52,114.355
345,0.2,1.979,1.476,3.113,33.52,114.355
346,0.21,2.133,1.588,4.18,51.058,206.058
347,0.21,2.133,1.588,4.18,51.058,206.058
348,0.21,2.133,1.588,4.18,51.058,206.058
349,0.21,2.133,1.588,4.18,51.058,206.058
350,0.21,2.133,1.588,4.18,51.058,206.058
351,0.22,2.29,1.704,5.539,76.33,361.69
352,0.22,2.29,1.704,5.539,76.33,361.69
353,0.22,2.29,1.704,5.539,76.33,361.69
354,0.21,2.133,1.588,4.18,51.058,206.058
355,0.22,2.29,1.704,5.539,76.33,361.69
356,0.22,2.29,1.704,5.539,76.33,361.69
357,0.22,2.29,1.704,5.539,76.33,361.69
358,0.22,2.29,1.704,5.539,76.33,361.69
359,0.22,2.29,1.704,5.539,76.33,361.69
360,0.22,2.29,1.704,5.539,76.33,361.69
361,0.22,2.29,1.704,5.539,76.33,361.69
362,0.22,2.29,1.704,5.539,76.33,361.69
363,0.22,2.29,1.704,5.539,76.33,361.69
364,0.22,2.29,1.704,5.539,76.33,361.69
365,0.22,2.29,1.704,5.539,76.33,361.69
366,0.22,2.29,1.704,5.539,76.33,361.69
367,0.22,2.29,1.704,5.539,76.33,361.69
368,0.22,2.29,1.704,5.539,76.33,361.69
369,0.22,2.29,1.704,5.539,76.33,361.69
370,0.22,2.29,1.704,5.539,76.33,361.69
371,0.22,2.29,1.704,5.539,76.33,361.69
372,0.22,2.29,1.704,5.539,76.33,361.69
373,0.22,2.29,1.704,5.539,76.33,361.69
374,0.22,2.29,1.704,5.539,76.33,361.69
375,0.22,2.29,1.704,5.539,76.33,361.69
376,0.21,2.133,1.588,4.18,51.058,206.058
377,0.21,2.133,1.588,4.18,51.058,206.058
378,0.21,2.133,1.588,4.18,51.058,206.058
379,0.21,2.133,1.588,4.18,51.058,206.058
380,0.21,2.133,1.588,4.18,51.058,206.058
381,0.21,2.133,1.588,4.18,51.058,206.058
382,0.21,2.133,1.588,4.18,51.058,206.058
383,0.21,2.133,1.588,4.18,51.058,206.058
384,0.22,2.29,1.704,5.539,76.33,361.69
385,0.22,2.29,1.704,5.539,76.33,361.69
386,0.22,2.29,1.704,5.539,76.33,361.69
387,0.22,2.29,1.704,5.539,76.33,361.69
388,0.22,2.29,1.704,5.539,76.33,361.69
389,0.22,2.29,1.704,5.539,76.33,361.69
390,0.21,2.133,1.588,4.18,51.058,206.058
391,0.22,2.29,1.704,5.539,76.33,361.69
392,0.23,2.452,1.823,7.252,125.822,1379.216
393,0.22,2.29,1.704,5.539,76.33,361.69
394,0.23,2.452,1.823,7.252,125.822,1379.216
395,0.25,2.787,2.07,12.041,523.935,10470.14
396,0.23,2.452,1.823,7.252,125.822,1379.216
397,0.24,2.617,1.945,9.392,263.295,3877.063
398,0.26,2.961,2.197,15.297,986.303,27249.081
399,0.26,2.961,2.197,15.297,986.303,27249.081
400,0.26,2.961,2.197,15.297,986.303,27249.081
401,0.26,2.961,2.197,15.297,986.303,27249.081
402,0.25,2.787,2.07,12.041,523.935,10470.14
403,0.26,2.961,2.197,15.297,986.303,27249.081
404,0.24,2.617,1.945,9.392,263.295,3877.063
405,0.25,2.787,2.07,12.041,523.935,10470.14
406,0.25,2.787,2.07,12.041,523.935,10470.14
407,0.25,2.787,2.07,12.041,523.935,10470.14
408,0.25,2.787,2.07,12.041,523.935,10470.14
409,0.26,2.961,2.197,15.297,986.303,27249.081
410,0.26,2.961,2.197,15.297,986.303,27249.081
411,0.27,3.139,2.328,19.267,1303.619,68535.609
412,0.26,2.961,2.197,15.297,986.303,27249.081
413,0.25,2.787,2.07,12.041,523.935,10470.14
414,0.26,2.961,2.197,15.297,986.303,27249.081
415,0.26,2.961,2.197,15.297,986.303,27249.081
416,0.26,2.961,2.197,15.297,986.303,27249.081
417,0.25,2.787,2.07,12.041,523.935,10470.14
418,0.26,2.961,2.197,15.297,986.303,27249.081
419,0.25,2.787,2.07,12.041,523.935,10470.14
420,0.25,2.787,2.07,12.041,523.935,10470.14
421,0.25,2.787,2.07,12.041,523.935,10470.14
422,0.25,2.787,2.07,12.041,523.935,10470.14
423,0.25,2.787,2.07,12.041,523.935,10470.14
424,0.25,2.787,2.07,12.041,523.935,10470.14
425,0.25,2.787,2.07,12.041,523.935,10470.14
426,0.25,2.787,2.07,12.041,523.935,10470.14
427,0.25,2.787,2.07,12.041,523.935,10470.14
428,0.25,2.787,2.07,12.041,523.935,10470.14
429,0.25,2.787,2.07,12.041,523.935,10470.14
430,0.25,2.787,2.07,12.041,523.935,10470.14
431,0.25,2.787,2.07,12.041,523.935,10470.14
432,0.24,2.617,1.945,9.392,263.295,3877.063
433,0.25,2.787,2.07,12.041,523.935,10470.14
434,0.25,2.787,2.07,12.041,523.935,10470.14
435,0.25,2.787,2.07,12.041,523.935,10470.14
436,0.25,2.787,2.07,12.041,523.935,10470.14
437,0.26,2.961,2.197,15.297,986.303,27249.081
438,0.25,2.787,2.07,12.041,523.935,10470.14
439,0.25,2.787,2.07,12.041,523.935,10470.14
440,0.25,2.787,2.07,12.041,523.935,10470.14
441,0.25,2.787,2.07,12.041,523.935,10470.14
442,0.25,2.787,2.07,12.041,523.935,10470.14
443,0.25,2.787,2.07,12.041,523.935,10470.14
444,0.25,2.787,2.07,12.041,523.935,10470.14
445,0.25,2.787,2.07,12.041,523.935,10470.14
446,0.25,2.787,2.07,12.041,523.935,10470.14
447,0.24,2.617,1.945,9.392,263.295,3877.063
448,0.24,2.617,1.945,9.392,263.295,3877.063
449,0.24,2.617,1.945,9.392,263.295,3877.063
450,0.24,2.617,1.945,9.392,263.295,3877.063
451,0.25,2.787,2.07,12.041,523.935,10470.14
452,0.24,2.617,1.945,9.392,263.295,3877.063
453,0.23,2.452,1.823,7.252,125.822,1379.216
454,0.25,2.787,2.07,12.041,523.935,10470.14
