id,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6
413,0.26,2.39,0.01,3.48,0.26,0.64
414,0.27,2.41,0.03,3.49,0.25,0.64
415,0.27,2.44,0.01,3.48,0.25,0.65
416,0.27,2.46,0.01,3.48,0.26,0.64
417,0.26,2.47,0.01,3.48,0.26,0.65
418,0.27,2.47,0.02,3.49,0.25,0.65
419,0.27,2.47,0.01,3.49,0.24,0.65
420,0.27,2.47,0.01,3.49,0.26,0.65
421,0.27,2.46,0.02,3.49,0.25,0.65
422,0.26,2.46,0.02,3.50,0.25,0.65
423,0.26,2.46,0.01,3.50,0.25,0.66
424,0.26,2.46,0.02,3.50,0.25,0.65
425,0.27,2.46,0.02,3.51,0.25,0.65
426,0.27,2.46,0.01,3.51,0.25,0.65
427,0.27,2.46,0.01,3.50,0.25,0.67
428,0.27,2.47,0.01,3.51,0.25,0.65
429,0.27,2.46,0.03,3.51,0.25,0.68
430,0.27,2.46,0.02,3.51,0.25,0.65
431,0.26,2.45,0.01,3.51,0.25,0.66
432,0.27,2.45,0.02,3.51,0.26,0.65
433,0.26,2.44,0.01,3.50,0.25,0.66
434,0.27,2.43,0.02,3.50,0.25,0.66
435,0.27,2.43,0.01,3.50,0.23,0.65
436,0.26,2.42,0.01,3.49,0.25,0.66
437,0.27,2.41,0.01,3.49,0.24,0.65
438,0.26,2.40,0.02,3.49,0.25,0.65
439,0.26,2.40,0.01,3.48,0.26,0.66
440,0.26,2.40,0.02,3.48,0.26,0.66
441,0.26,2.39,0.01,3.48,0.25,0.66
442,0.27,2.39,0.02,3.48,0.23,0.66
443,0.26,2.39,0.01,3.48,0.24,0.65
444,0.26,2.39,0.01,3.47,0.25,0.66
445,0.26,2.39,0.02,3.47,0.25,0.67
446,0.26,2.39,0.02,3.47,0.25,0.66
447,0.27,2.39,0.01,3.48,0.24,0.67
448,0.26,2.39,0.01,3.47,0.27,0.66
449,0.26,2.39,0.01,3.47,0.25,0.66
450,0.27,2.39,0.01,3.46,0.24,0.65
451,0.26,2.38,0.01,3.46,0.24,0.66
452,0.26,2.39,0.01,3.47,0.24,0.64
453,0.26,2.38,0.01,3.46,0.25,0.65
454,0.26,2.38,0.02,3.46,0.25,0.66
455,0.27,2.37,0.02,3.45,0.25,0.65
456,0.25,2.37,0.02,3.46,0.25,0.65
457,0.26,2.37,0.01,3.46,0.25,0.66
458,0.26,2.36,0.01,3.45,0.25,0.66
459,0.26,2.36,0.01,3.45,0.26,0.65
460,0.26,2.37,0.01,3.45,0.25,0.65
461,0.26,2.37,0.01,3.44,0.25,0.65
462,0.26,2.36,0.01,3.45,0.25,0.66
463,0.27,2.36,0.01,3.44,0.24,0.65
464,0.26,2.35,0.01,3.45,0.25,0.65
465,0.26,2.36,0.01,3.44,0.25,0.65
466,0.27,2.37,0.02,3.45,0.23,0.65
467,0.26,2.36,0.01,3.44,0.25,0.66
468,0.26,2.36,0.01,3.44,0.25,0.65
469,0.26,2.36,0.02,3.44,0.25,0.65
470,0.26,2.35,0.01,3.44,0.25,0.66
471,0.26,2.35,0.01,3.44,0.25,0.66
472,0.26,2.35,0.01,3.44,0.25,0.66
473,0.26,2.35,0.02,3.43,0.25,0.65
474,0.26,2.36,0.02,3.43,0.25,0.67
475,0.26,2.35,0.02,3.44,0.25,0.65
476,0.25,2.34,0.01,3.39,0.24,0.65
477,0.25,2.27,0.02,3.41,0.24,0.64
478,0.25,2.18,0.01,3.36,0.23,0.60
479,0.24,2.08,0.01,3.29,0.23,0.57
480,0.23,1.95,0.01,3.21,0.22,0.55
481,0.23,1.89,0.01,3.15,0.22,0.54
482,0.22,1.87,0.01,3.09,0.21,0.51
483,0.22,1.84,0.01,3.03,0.22,0.50
484,0.22,1.79,0.01,2.98,0.21,0.50
485,0.21,1.77,0.00,2.93,0.22,0.48
486,0.22,1.73,0.01,2.91,0.21,0.49
487,0.21,1.72,0.01,2.88,0.21,0.49
488,0.21,1.72,0.01,2.87,0.22,0.47
489,0.21,1.71,0.01,2.85,0.21,0.47
490,0.21,1.70,0.01,2.82,0.20,0.47
491,0.20,1.67,0.01,2.81,0.20,0.45
492,0.21,1.64,0.01,2.76,0.21,0.44
493,0.20,1.60,0.01,2.72,0.20,0.44
494,0.20,1.53,0.02,2.67,0.20,0.43
495,0.20,1.49,0.01,2.63,0.20,0.42
496,0.20,1.46,0.00,2.58,0.20,0.41
497,0.19,1.43,0.01,2.55,0.19,0.41
498,0.20,1.40,0.01,2.51,0.20,0.42
499,0.20,1.36,0.02,2.48,0.18,0.40
500,0.19,1.33,0.01,2.45,0.19,0.40
501,0.19,1.30,0.00,2.42,0.19,0.41
502,0.19,1.29,0.01,2.40,0.19,0.38
503,0.19,1.26,0.01,2.37,0.19,0.39
504,0.18,1.24,0.01,2.34,0.19,0.37
505,0.19,1.22,0.01,2.32,0.18,0.38
506,0.18,1.20,0.02,2.29,0.16,0.39
507,0.19,1.19,0.00,2.28,0.18,0.37
508,0.19,1.18,0.00,2.26,0.18,0.37
509,0.18,1.16,0.01,2.23,0.19,0.37
510,0.18,1.15,0.01,2.23,0.18,0.36
511,0.18,1.14,0.01,2.21,0.18,0.36
512,0.19,1.12,0.01,2.19,0.18,0.35
513,0.18,1.12,0.01,2.18,0.17,0.36
514,0.18,1.11,0.00,2.16,0.20,0.34
515,0.18,1.09,0.01,2.16,0.18,0.35
516,0.18,1.09,0.01,2.13,0.18,0.35
517,0.18,1.09,0.01,2.11,0.20,0.34
518,0.18,1.08,0.01,2.11,0.16,0.34
519,0.18,1.06,0.01,2.10,0.18,0.34
520,0.18,1.05,0.02,2.09,0.16,0.34
521,0.18,1.05,0.01,2.07,0.17,0.34
522,0.19,1.04,0.02,2.07,0.17,0.33
523,0.19,1.03,0.01,2.06,0.17,0.35
