,volt,h2,lpg,ch4,co,alcohol,smoke,propane
0,0.08,494.476,284.026,1973.499,10722.718,1583.193,2195.262,314.916
1,0.08,494.476,284.026,1973.499,10722.718,1583.193,2195.262,314.916
2,0.08,494.476,284.026,1973.499,10722.718,1583.193,2195.262,314.916
3,0.08,494.476,284.026,1973.499,10722.718,1583.193,2195.262,314.916
4,0.07,369.672,211.315,1385.518,7404.772,1062.027,1600.109,237.357
5,0.08,494.476,284.026,1973.499,10722.718,1583.193,2195.262,314.916
6,0.08,494.476,284.026,1973.499,10722.718,1583.193,2195.262,314.916
7,0.07,369.672,211.315,1385.518,7404.772,1062.027,1600.109,237.357
8,0.08,494.476,284.026,1973.499,10722.718,1583.193,2195.262,314.916
9,0.08,494.476,284.026,1973.499,10722.718,1583.193,2195.262,314.916
10,0.08,494.476,284.026,1973.499,10722.718,1583.193,2195.262,314.916
11,0.08,494.476,284.026,1973.499,10722.718,1583.193,2195.262,314.916
12,0.08,494.476,284.026,1973.499,10722.718,1583.193,2195.262,314.916
13,0.08,494.476,284.026,1973.499,10722.718,1583.193,2195.262,314.916
14,0.08,494.476,284.026,1973.499,10722.718,1583.193,2195.262,314.916
15,0.08,494.476,284.026,1973.499,10722.718,1583.193,2195.262,314.916
16,0.08,494.476,284.026,1973.499,10722.718,1583.193,2195.262,314.916
17,0.08,494.476,284.026,1973.499,10722.718,1583.193,2195.262,314.916
18,0.07,369.672,211.315,1385.518,7404.772,1062.027,1600.109,237.357
19,0.08,494.476,284.026,1973.499,10722.718,1583.193,2195.262,314.916
20,0.08,494.476,284.026,1973.499,10722.718,1583.193,2195.262,314.916
21,0.08,494.476,284.026,1973.499,10722.718,1583.193,2195.262,314.916
22,0.07,369.672,211.315,1385.518,7404.772,1062.027,1600.109,237.357
23,0.08,494.476,284.026,1973.499,10722.718,1583.193,2195.262,314.916
24,0.08,494.476,284.026,1973.499,10722.718,1583.193,2195.262,314.916
25,0.07,369.672,211.315,1385.518,7404.772,1062.027,1600.109,237.357
26,0.07,369.672,211.315,1385.518,7404.772,1062.027,1600.109,237.357
27,0.07,369.672,211.315,1385.518,7404.772,1062.027,1600.109,237.357
28,0.07,369.672,211.315,1385.518,7404.772,1062.027,1600.109,237.357
29,0.07,369.672,211.315,1385.518,7404.772,1062.027,1600.109,237.357
30,0.07,369.672,211.315,1385.518,7404.772,1062.027,1600.109,237.357
31,0.07,369.672,211.315,1385.518,7404.772,1062.027,1600.109,237.357
32,0.07,369.672,211.315,1385.518,7404.772,1062.027,1600.109,237.357
33,0.07,369.672,211.315,1385.518,7404.772,1062.027,1600.109,237.357
34,0.07,369.672,211.315,1385.518,7404.772,1062.027,1600.109,237.357
35,0.07,369.672,211.315,1385.518,7404.772,1062.027,1600.109,237.357
36,0.06,264.409,150.305,895.092,4832.346,683.928,1019.339,171.371
37,0.07,369.672,211.315,1385.518,7404.772,1062.027,1600.109,237.357
38,0.07,369.672,211.315,1385.518,7404.772,1062.027,1600.109,237.357
39,0.07,369.672,211.315,1385.518,7404.772,1062.027,1600.109,237.357
40,0.07,369.672,211.315,1385.518,7404.772,1062.027,1600.109,237.357
41,0.07,369.672,211.315,1385.518,7404.772,1062.027,1600.109,237.357
42,0.08,494.476,284.026,1973.499,10722.718,1583.193,2195.262,314.916
43,0.07,369.672,211.315,1385.518,7404.772,1062.027,1600.109,237.357
44,0.07,369.672,211.315,1385.518,7404.772,1062.027,1600.109,237.357
45,0.07,369.672,211.315,1385.518,7404.772,1062.027,1600.109,237.357
46,0.07,369.672,211.315,1385.518,7404.772,1062.027,1600.109,237.357
47,0.07,369.672,211.315,1385.518,7404.772,1062.027,1600.109,237.357
48,0.07,369.672,211.315,1385.518,7404.772,1062.027,1600.109,237.357
49,0.07,369.672,211.315,1385.518,7404.772,1062.027,1600.109,237.357
50,0.07,369.672,211.315,1385.518,7404.772,1062.027,1600.109,237.357
51,0.07,369.672,211.315,1385.518,7404.772,1062.027,1600.109,237.357
52,0.07,369.672,211.315,1385.518,7404.772,1062.027,1600.109,237.357
53,0.07,369.672,211.315,1385.518,7404.772,1062.027,1600.109,237.357
54,0.07,369.672,211.315,1385.518,7404.772,1062.027,1600.109,237.357
55,0.06,264.409,150.305,895.092,4832.346,683.928,1019.339,171.371
56,0.07,369.672,211.315,1385.518,7404.772,1062.027,1600.109,237.357
57,0.06,264.409,150.305,895.092,4832.346,683.928,1019.339,171.371
58,0.07,369.672,211.315,1385.518,7404.772,1062.027,1600.109,237.357
59,0.07,369.672,211.315,1385.518,7404.772,1062.027,1600.109,237.357
60,0.07,369.672,211.315,1385.518,7404.772,1062.027,1600.109,237.357
61,0.07,369.672,211.315,1385.518,7404.772,1062.027,1600.109,237.357
62,0.07,369.672,211.315,1385.518,7404.772,1062.027,1600.109,237.357
63,0.07,369.672,211.315,1385.518,7404.772,1062.027,1600.109,237.357
64,0.07,369.672,211.315,1385.518,7404.772,1062.027,1600.109,237.357
65,0.07,369.672,211.315,1385.518,7404.772,1062.027,1600.109,237.357
66,0.07,369.672,211.315,1385.518,7404.772,1062.027,1600.109,237.357
67,0.07,369.672,211.315,1385.518,7404.772,1062.027,1600.109,237.357
68,0.07,369.672,211.315,1385.518,7404.772,1062.027,1600.109,237.357
69,0.08,494.476,284.026,1973.499,10722.718,1583.193,2195.262,314.916
70,0.07,369.672,211.315,1385.518,7404.772,1062.027,1600.109,237.357
71,0.08,494.476,284.026,1973.499,10722.718,1583.193,2195.262,314.916
72,0.07,369.672,211.315,1385.518,7404.772,1062.027,1600.109,237.357
73,0.07,369.672,211.315,1385.518,7404.772,1062.027,1600.109,237.357
74,0.07,369.672,211.315,1385.518,7404.772,1062.027,1600.109,237.357
75,0.07,369.672,211.315,1385.518,7404.772,1062.027,1600.109,237.357
76,0.08,494.476,284.026,1973.499,10722.718,1583.193,2195.262,314.916
77,0.06,264.409,150.305,895.092,4832.346,683.928,1019.339,171.371
78,0.06,264.409,150.305,895.092,4832.346,683.928,1019.339,171.371
79,0.07,369.672,211.315,1385.518,7404.772,1062.027,1600.109,237.357
80,0.06,264.409,150.305,895.092,4832.346,683.928,1019.339,171.371
81,0.07,369.672,211.315,1385.518,7404.772,1062.027,1600.109,237.357
82,0.07,369.672,211.315,1385.518,7404.772,1062.027,1600.109,237.357
83,0.07,369.672,211.315,1385.518,7404.772,1062.027,1600.109,237.357
84,0.06,264.409,150.305,895.092,4832.346,683.928,1019.339,171.371
85,0.06,264.409,150.305,895.092,4832.346,683.928,1019.339,171.371
86,0.06,264.409,150.305,895.092,4832.346,683.928,1019.339,171.371
87,0.06,264.409,150.305,895.092,4832.346,683.928,1019.339,171.371
88,0.07,369.672,211.315,1385.518,7404.772,1062.027,1600.109,237.357
89,0.06,264.409,150.305,895.092,4832.346,683.928,1019.339,171.371
90,0.07,369.672,211.315,1385.518,7404.772,1062.027,1600.109,237.357
91,0.07,369.672,211.315,1385.518,7404.772,1062.027,1600.109,237.357
92,0.06,264.409,150.305,895.092,4832.346,683.928,1019.339,171.371
93,0.07,369.672,211.315,1385.518,7404.772,1062.027,1600.109,237.357
94,0.07,369.672,211.315,1385.518,7404.772,1062.027,1600.109,237.357
95,0.06,264.409,150.305,895.092,4832.346,683.928,1019.339,171.371
96,0.06,264.409,150.305,895.092,4832.346,683.928,1019.339,171.371
97,0.07,369.672,211.315,1385.518,7404.772,1062.027,1600.109,237.357
98,0.07,369.672,211.315,1385.518,7404.772,1062.027,1600.109,237.357
99,0.06,264.409,150.305,895.092,4832.346,683.928,1019.339,171.371
100,0.06,264.409,150.305,895.092,4832.346,683.928,1019.339,171.371
101,0.07,369.672,211.315,1385.518,7404.772,1062.027,1600.109,237.357
102,0.07,369.672,211.315,1385.518,7404.772,1062.027,1600.109,237.357
103,0.06,264.409,150.305,895.092,4832.346,683.928,1019.339,171.371
104,0.07,369.672,211.315,1385.518,7404.772,1062.027,1600.109,237.357
105,0.07,369.672,211.315,1385.518,7404.772,1062.027,1600.109,237.357
106,0.08,494.476,284.026,1973.499,10722.718,1583.193,2195.262,314.916
107,0.07,369.672,211.315,1385.518,7404.772,1062.027,1600.109,237.357
108,0.07,369.672,211.315,1385.518,7404.772,1062.027,1600.109,237.357
109,0.07,369.672,211.315,1385.518,7404.772,1062.027,1600.109,237.357
110,0.08,494.476,284.026,1973.499,10722.718,1583.193,2195.262,314.916
111,0.08,494.476,284.026,1973.499,10722.718,1583.193,2195.262,314.916
112,0.08,494.476,284.026,1973.499,10722.718,1583.193,2195.262,314.916
113,0.08,494.476,284.026,1973.499,10722.718,1583.193,2195.262,314.916
114,0.08,494.476,284.026,1973.499,10722.718,1583.193,2195.262,314.916
115,0.07,369.672,211.315,1385.518,7404.772,1062.027,1600.109,237.357
116,0.07,369.672,211.315,1385.518,7404.772,1062.027,1600.109,237.357
117,0.09,645.496,368.868,2641.929,14873.854,2214.749,2827.379,404.319
118,0.08,494.476,284.026,1973.499,10722.718,1583.193,2195.262,314.916
119,0.08,494.476,284.026,1973.499,10722.718,1583.193,2195.262,314.916
120,0.08,494.476,284.026,1973.499,10722.718,1583.193,2195.262,314.916
121,0.08,494.476,284.026,1973.499,10722.718,1583.193,2195.262,314.916
122,0.07,369.672,211.315,1385.518,7404.772,1062.027,1600.109,237.357
123,0.08,494.476,284.026,1973.499,10722.718,1583.193,2195.262,314.916
124,0.08,494.476,284.026,1973.499,10722.718,1583.193,2195.262,314.916
125,0.07,369.672,211.315,1385.518,7404.772,1062.027,1600.109,237.357
126,0.08,494.476,284.026,1973.499,10722.718,1583.193,2195.262,314.916
127,0.08,494.476,284.026,1973.499,10722.718,1583.193,2195.262,314.916
128,0.08,494.476,284.026,1973.499,10722.718,1583.193,2195.262,314.916
129,0.08,494.476,284.026,1973.499,10722.718,1583.193,2195.262,314.916
130,0.08,494.476,284.026,1973.499,10722.718,1583.193,2195.262,314.916
131,0.08,494.476,284.026,1973.499,10722.718,1583.193,2195.262,314.916
132,0.08,494.476,284.026,1973.499,10722.718,1583.193,2195.262,314.916
