,volt,h2,lpg,ch4,co,alcohol,smoke,propane
0,0.78,14.341,7.767,15.591,68.589,16.413,29.327,10.085
1,0.77,13.879,7.512,14.888,65.155,15.74,28.187,9.769
2,0.78,14.341,7.767,15.591,68.589,16.413,29.327,10.085
3,0.77,13.879,7.512,14.888,65.155,15.74,28.187,9.769
4,0.77,13.879,7.512,14.888,65.155,15.74,28.187,9.769
5,0.77,13.879,7.512,14.888,65.155,15.74,28.187,9.769
6,0.77,13.879,7.512,14.888,65.155,15.74,28.187,9.769
7,0.76,13.426,7.264,14.21,61.859,15.088,27.079,9.459
8,0.77,13.879,7.512,14.888,65.155,15.74,28.187,9.769
9,0.76,13.426,7.264,14.21,61.859,15.088,27.079,9.459
10,0.77,13.879,7.512,14.888,65.155,15.74,28.187,9.769
11,0.76,13.426,7.264,14.21,61.859,15.088,27.079,9.459
12,0.76,13.426,7.264,14.21,61.859,15.088,27.079,9.459
13,0.76,13.426,7.264,14.21,61.859,15.088,27.079,9.459
14,0.76,13.426,7.264,14.21,61.859,15.088,27.079,9.459
15,0.75,12.984,7.021,13.556,58.696,14.457,26.004,9.157
16,0.75,12.984,7.021,13.556,58.696,14.457,26.004,9.157
17,0.74,12.552,6.783,12.925,55.663,13.845,24.96,8.86
18,0.74,12.552,6.783,12.925,55.663,13.845,24.96,8.86
19,0.75,12.984,7.021,13.556,58.696,14.457,26.004,9.157
20,0.74,12.552,6.783,12.925,55.663,13.845,24.96,8.86
21,0.74,12.552,6.783,12.925,55.663,13.845,24.96,8.86
22,0.74,12.552,6.783,12.925,55.663,13.845,24.96,8.86
23,0.73,12.13,6.551,12.316,52.755,13.253,23.947,8.57
24,0.75,12.984,7.021,13.556,58.696,14.457,26.004,9.157
25,0.74,12.552,6.783,12.925,55.663,13.845,24.96,8.86
26,0.73,12.13,6.551,12.316,52.755,13.253,23.947,8.57
27,0.73,12.13,6.551,12.316,52.755,13.253,23.947,8.57
28,0.74,12.552,6.783,12.925,55.663,13.845,24.96,8.86
29,0.73,12.13,6.551,12.316,52.755,13.253,23.947,8.57
30,0.73,12.13,6.551,12.316,52.755,13.253,23.947,8.57
31,0.74,12.552,6.783,12.925,55.663,13.845,24.96,8.86
32,0.73,12.13,6.551,12.316,52.755,13.253,23.947,8.57
33,0.73,12.13,6.551,12.316,52.755,13.253,23.947,8.57
34,0.73,12.13,6.551,12.316,52.755,13.253,23.947,8.57
35,0.72,11.717,6.325,11.73,49.968,12.68,22.964,8.287
36,0.72,11.717,6.325,11.73,49.968,12.68,22.964,8.287
37,0.72,11.717,6.325,11.73,49.968,12.68,22.964,8.287
38,0.72,11.717,6.325,11.73,49.968,12.68,22.964,8.287
39,0.73,12.13,6.551,12.316,52.755,13.253,23.947,8.57
40,0.72,11.717,6.325,11.73,49.968,12.68,22.964,8.287
41,0.72,11.717,6.325,11.73,49.968,12.68,22.964,8.287
42,0.71,11.314,6.103,11.166,47.299,12.125,22.011,8.009
43,0.71,11.314,6.103,11.166,47.299,12.125,22.011,8.009
44,0.71,11.314,6.103,11.166,47.299,12.125,22.011,8.009
45,0.72,11.717,6.325,11.73,49.968,12.68,22.964,8.287
46,0.71,11.314,6.103,11.166,47.299,12.125,22.011,8.009
47,0.71,11.314,6.103,11.166,47.299,12.125,22.011,8.009
48,0.71,11.314,6.103,11.166,47.299,12.125,22.011,8.009
49,0.71,11.314,6.103,11.166,47.299,12.125,22.011,8.009
50,0.7,10.92,5.888,10.622,44.743,11.589,21.087,7.738
51,0.7,10.92,5.888,10.622,44.743,11.589,21.087,7.738
52,0.71,11.314,6.103,11.166,47.299,12.125,22.011,8.009
53,0.7,10.92,5.888,10.622,44.743,11.589,21.087,7.738
54,0.7,10.92,5.888,10.622,44.743,11.589,21.087,7.738
55,0.7,10.92,5.888,10.622,44.743,11.589,21.087,7.738
56,0.7,10.92,5.888,10.622,44.743,11.589,21.087,7.738
57,0.7,10.92,5.888,10.622,44.743,11.589,21.087,7.738
58,0.7,10.92,5.888,10.622,44.743,11.589,21.087,7.738
59,0.69,10.536,5.677,10.099,42.297,11.07,20.191,7.473
60,0.7,10.92,5.888,10.622,44.743,11.589,21.087,7.738
61,0.7,10.92,5.888,10.622,44.743,11.589,21.087,7.738
62,0.7,10.92,5.888,10.622,44.743,11.589,21.087,7.738
63,0.69,10.536,5.677,10.099,42.297,11.07,20.191,7.473
64,0.7,10.92,5.888,10.622,44.743,11.589,21.087,7.738
65,0.69,10.536,5.677,10.099,42.297,11.07,20.191,7.473
66,0.69,10.536,5.677,10.099,42.297,11.07,20.191,7.473
67,0.69,10.536,5.677,10.099,42.297,11.07,20.191,7.473
68,0.69,10.536,5.677,10.099,42.297,11.07,20.191,7.473
69,0.69,10.536,5.677,10.099,42.297,11.07,20.191,7.473
70,0.69,10.536,5.677,10.099,42.297,11.07,20.191,7.473
71,0.7,10.92,5.888,10.622,44.743,11.589,21.087,7.738
72,0.69,10.536,5.677,10.099,42.297,11.07,20.191,7.473
73,0.69,10.536,5.677,10.099,42.297,11.07,20.191,7.473
74,0.69,10.536,5.677,10.099,42.297,11.07,20.191,7.473
75,0.69,10.536,5.677,10.099,42.297,11.07,20.191,7.473
76,0.68,10.16,5.471,9.596,39.957,10.569,19.324,7.214
77,0.69,10.536,5.677,10.099,42.297,11.07,20.191,7.473
78,0.69,10.536,5.677,10.099,42.297,11.07,20.191,7.473
79,0.68,10.16,5.471,9.596,39.957,10.569,19.324,7.214
80,0.69,10.536,5.677,10.099,42.297,11.07,20.191,7.473
81,0.68,10.16,5.471,9.596,39.957,10.569,19.324,7.214
82,0.68,10.16,5.471,9.596,39.957,10.569,19.324,7.214
83,0.68,10.16,5.471,9.596,39.957,10.569,19.324,7.214
84,0.68,10.16,5.471,9.596,39.957,10.569,19.324,7.214
85,0.68,10.16,5.471,9.596,39.957,10.569,19.324,7.214
86,0.68,10.16,5.471,9.596,39.957,10.569,19.324,7.214
87,0.68,10.16,5.471,9.596,39.957,10.569,19.324,7.214
88,0.68,10.16,5.471,9.596,39.957,10.569,19.324,7.214
89,0.67,9.793,5.27,9.112,37.72,10.084,18.483,6.961
90,0.67,9.793,5.27,9.112,37.72,10.084,18.483,6.961
91,0.67,9.793,5.27,9.112,37.72,10.084,18.483,6.961
92,0.67,9.793,5.27,9.112,37.72,10.084,18.483,6.961
93,0.67,9.793,5.27,9.112,37.72,10.084,18.483,6.961
94,0.68,10.16,5.471,9.596,39.957,10.569,19.324,7.214
95,0.67,9.793,5.27,9.112,37.72,10.084,18.483,6.961
