,volt,co,h2,lpg,ch4,alcohol
232,0.17,0.833,0.627,0.102,0.253,1.513
233,0.18,0.909,0.683,0.143,0.413,2.322
234,0.17,0.833,0.627,0.102,0.253,1.513
235,0.18,0.909,0.683,0.143,0.413,2.322
236,0.18,0.909,0.683,0.143,0.413,2.322
237,0.18,0.909,0.683,0.143,0.413,2.322
238,0.18,0.909,0.683,0.143,0.413,2.322
239,0.17,0.833,0.627,0.102,0.253,1.513
240,0.18,0.909,0.683,0.143,0.413,2.322
241,0.18,0.909,0.683,0.143,0.413,2.322
242,0.18,0.909,0.683,0.143,0.413,2.322
243,0.17,0.833,0.627,0.102,0.253,1.513
244,0.18,0.909,0.683,0.143,0.413,2.322
245,0.18,0.909,0.683,0.143,0.413,2.322
246,0.18,0.909,0.683,0.143,0.413,2.322
247,0.18,0.909,0.683,0.143,0.413,2.322
248,0.18,0.909,0.683,0.143,0.413,2.322
249,0.17,0.833,0.627,0.102,0.253,1.513
250,0.18,0.909,0.683,0.143,0.413,2.322
251,0.18,0.909,0.683,0.143,0.413,2.322
252,0.18,0.909,0.683,0.143,0.413,2.322
253,0.18,0.909,0.683,0.143,0.413,2.322
254,0.18,0.909,0.683,0.143,0.413,2.322
255,0.18,0.909,0.683,0.143,0.413,2.322
256,0.18,0.909,0.683,0.143,0.413,2.322
257,0.19,0.987,0.741,0.199,0.657,3.486
258,0.18,0.909,0.683,0.143,0.413,2.322
259,0.18,0.909,0.683,0.143,0.413,2.322
260,0.18,0.909,0.683,0.143,0.413,2.322
261,0.18,0.909,0.683,0.143,0.413,2.322
262,0.18,0.909,0.683,0.143,0.413,2.322
263,0.18,0.909,0.683,0.143,0.413,2.322
264,0.18,0.909,0.683,0.143,0.413,2.322
265,0.18,0.909,0.683,0.143,0.413,2.322
266,0.18,0.909,0.683,0.143,0.413,2.322
267,0.18,0.909,0.683,0.143,0.413,2.322
268,0.18,0.909,0.683,0.143,0.413,2.322
269,0.18,0.909,0.683,0.143,0.413,2.322
270,0.18,0.909,0.683,0.143,0.413,2.322
271,0.19,0.987,0.741,0.199,0.657,3.486
272,0.19,0.987,0.741,0.199,0.657,3.486
273,0.18,0.909,0.683,0.143,0.413,2.322
274,0.18,0.909,0.683,0.143,0.413,2.322
275,0.18,0.909,0.683,0.143,0.413,2.322
276,0.18,0.909,0.683,0.143,0.413,2.322
277,0.19,0.987,0.741,0.199,0.657,3.486
278,0.18,0.909,0.683,0.143,0.413,2.322
279,0.18,0.909,0.683,0.143,0.413,2.322
280,0.18,0.909,0.683,0.143,0.413,2.322
281,0.18,0.909,0.683,0.143,0.413,2.322
282,0.18,0.909,0.683,0.143,0.413,2.322
283,0.18,0.909,0.683,0.143,0.413,2.322
284,0.18,0.909,0.683,0.143,0.413,2.322
285,0.18,0.909,0.683,0.143,0.413,2.322
286,0.18,0.909,0.683,0.143,0.413,2.322
287,0.18,0.909,0.683,0.143,0.413,2.322
288,0.18,0.909,0.683,0.143,0.413,2.322
