,volt,co,h2,lpg,ch4,alcohol
0,0.24,80.239,57.379,142591144.804,4519171593.638,1.1785040346906296e+27
1,0.24,80.239,57.379,142591144.804,4519171593.638,1.1785040346906296e+27
2,0.23,75.157,53.784,103221549.391,3334544097.068,4.192378922085578e+26
3,0.24,80.239,57.379,142591144.804,4519171593.638,1.1785040346906296e+27
4,0.24,80.239,57.379,142591144.804,4519171593.638,1.1785040346906296e+27
5,0.23,75.157,53.784,103221549.391,3334544097.068,4.192378922085578e+26
6,0.23,75.157,53.784,103221549.391,3334544097.068,4.192378922085578e+26
7,0.24,80.239,57.379,142591144.804,4519171593.638,1.1785040346906296e+27
8,0.24,80.239,57.379,142591144.804,4519171593.638,1.1785040346906296e+27
9,0.24,80.239,57.379,142591144.804,4519171593.638,1.1785040346906296e+27
10,0.24,80.239,57.379,142591144.804,4519171593.638,1.1785040346906296e+27
11,0.24,80.239,57.379,142591144.804,4519171593.638,1.1785040346906296e+27
12,0.24,80.239,57.379,142591144.804,4519171593.638,1.1785040346906296e+27
13,0.24,80.239,57.379,142591144.804,4519171593.638,1.1785040346906296e+27
14,0.24,80.239,57.379,142591144.804,4519171593.638,1.1785040346906296e+27
15,0.24,80.239,57.379,142591144.804,4519171593.638,1.1785040346906296e+27
16,0.24,80.239,57.379,142591144.804,4519171593.638,1.1785040346906296e+27
17,0.24,80.239,57.379,142591144.804,4519171593.638,1.1785040346906296e+27
18,0.24,80.239,57.379,142591144.804,4519171593.638,1.1785040346906296e+27
19,0.24,80.239,57.379,142591144.804,4519171593.638,1.1785040346906296e+27
20,0.24,80.239,57.379,142591144.804,4519171593.638,1.1785040346906296e+27
21,0.23,75.157,53.784,103221549.391,3334544097.068,4.192378922085578e+26
22,0.24,80.239,57.379,142591144.804,4519171593.638,1.1785040346906296e+27
23,0.24,80.239,57.379,142591144.804,4519171593.638,1.1785040346906296e+27
24,0.24,80.239,57.379,142591144.804,4519171593.638,1.1785040346906296e+27
25,0.24,80.239,57.379,142591144.804,4519171593.638,1.1785040346906296e+27
26,0.24,80.239,57.379,142591144.804,4519171593.638,1.1785040346906296e+27
27,0.24,80.239,57.379,142591144.804,4519171593.638,1.1785040346906296e+27
28,0.23,75.157,53.784,103221549.391,3334544097.068,4.192378922085578e+26
29,0.23,75.157,53.784,103221549.391,3334544097.068,4.192378922085578e+26
30,0.24,80.239,57.379,142591144.804,4519171593.638,1.1785040346906296e+27
31,0.24,80.239,57.379,142591144.804,4519171593.638,1.1785040346906296e+27
32,0.24,80.239,57.379,142591144.804,4519171593.638,1.1785040346906296e+27
33,0.24,80.239,57.379,142591144.804,4519171593.638,1.1785040346906296e+27
34,0.24,80.239,57.379,142591144.804,4519171593.638,1.1785040346906296e+27
35,0.23,75.157,53.784,103221549.391,3334544097.068,4.192378922085578e+26
36,0.24,80.239,57.379,142591144.804,4519171593.638,1.1785040346906296e+27
37,0.24,80.239,57.379,142591144.804,4519171593.638,1.1785040346906296e+27
38,0.25,85.447,61.06,194522020.67,6052814336.455,3.1825904508855077e+27
39,0.24,80.239,57.379,142591144.804,4519171593.638,1.1785040346906296e+27
40,0.23,75.157,53.784,103221549.391,3334544097.068,4.192378922085578e+26
41,0.23,75.157,53.784,103221549.391,3334544097.068,4.192378922085578e+26
42,0.24,80.239,57.379,142591144.804,4519171593.638,1.1785040346906296e+27
