,volt,co,h2,lpg,ch4,alcohol
274,0.12,0.914,0.687,0.147,0.427,2.393
275,0.12,0.914,0.687,0.147,0.427,2.393
276,0.12,0.914,0.687,0.147,0.427,2.393
277,0.12,0.914,0.687,0.147,0.427,2.393
278,0.12,0.914,0.687,0.147,0.427,2.393
279,0.12,0.914,0.687,0.147,0.427,2.393
280,0.12,0.914,0.687,0.147,0.427,2.393
281,0.11,0.802,0.604,0.088,0.205,1.256
282,0.11,0.802,0.604,0.088,0.205,1.256
283,0.12,0.914,0.687,0.147,0.427,2.393
284,0.11,0.802,0.604,0.088,0.205,1.256
285,0.11,0.802,0.604,0.088,0.205,1.256
286,0.12,0.914,0.687,0.147,0.427,2.393
287,0.12,0.914,0.687,0.147,0.427,2.393
288,0.12,0.914,0.687,0.147,0.427,2.393
289,0.12,0.914,0.687,0.147,0.427,2.393
290,0.12,0.914,0.687,0.147,0.427,2.393
291,0.12,0.914,0.687,0.147,0.427,2.393
292,0.12,0.914,0.687,0.147,0.427,2.393
293,0.12,0.914,0.687,0.147,0.427,2.393
294,0.12,0.914,0.687,0.147,0.427,2.393
295,0.12,0.914,0.687,0.147,0.427,2.393
296,0.12,0.914,0.687,0.147,0.427,2.393
297,0.11,0.802,0.604,0.088,0.205,1.256
298,0.12,0.914,0.687,0.147,0.427,2.393
299,0.12,0.914,0.687,0.147,0.427,2.393
300,0.11,0.802,0.604,0.088,0.205,1.256
301,0.12,0.914,0.687,0.147,0.427,2.393
302,0.11,0.802,0.604,0.088,0.205,1.256
303,0.12,0.914,0.687,0.147,0.427,2.393
304,0.12,0.914,0.687,0.147,0.427,2.393
305,0.11,0.802,0.604,0.088,0.205,1.256
306,0.13,1.031,0.774,0.236,0.843,4.334
307,0.11,0.802,0.604,0.088,0.205,1.256
308,0.12,0.914,0.687,0.147,0.427,2.393
309,0.11,0.802,0.604,0.088,0.205,1.256
310,0.11,0.802,0.604,0.088,0.205,1.256
311,0.12,0.914,0.687,0.147,0.427,2.393
312,0.12,0.914,0.687,0.147,0.427,2.393
313,0.12,0.914,0.687,0.147,0.427,2.393
314,0.12,0.914,0.687,0.147,0.427,2.393
315,0.12,0.914,0.687,0.147,0.427,2.393
316,0.11,0.802,0.604,0.088,0.205,1.256
317,0.12,0.914,0.687,0.147,0.427,2.393
318,0.11,0.802,0.604,0.088,0.205,1.256
319,0.11,0.802,0.604,0.088,0.205,1.256
320,0.12,0.914,0.687,0.147,0.427,2.393
321,0.12,0.914,0.687,0.147,0.427,2.393
322,0.11,0.802,0.604,0.088,0.205,1.256
323,0.11,0.802,0.604,0.088,0.205,1.256
324,0.11,0.802,0.604,0.088,0.205,1.256
325,0.12,0.914,0.687,0.147,0.427,2.393
326,0.12,0.914,0.687,0.147,0.427,2.393
327,0.12,0.914,0.687,0.147,0.427,2.393
328,0.12,0.914,0.687,0.147,0.427,2.393
329,0.12,0.914,0.687,0.147,0.427,2.393
330,0.12,0.914,0.687,0.147,0.427,2.393
331,0.12,0.914,0.687,0.147,0.427,2.393
332,0.11,0.802,0.604,0.088,0.205,1.256
333,0.11,0.802,0.604,0.088,0.205,1.256
334,0.12,0.914,0.687,0.147,0.427,2.393
335,0.12,0.914,0.687,0.147,0.427,2.393
336,0.12,0.914,0.687,0.147,0.427,2.393
337,0.12,0.914,0.687,0.147,0.427,2.393
338,0.13,1.031,0.774,0.236,0.843,4.334
339,0.12,0.914,0.687,0.147,0.427,2.393
340,0.12,0.914,0.687,0.147,0.427,2.393
341,0.11,0.802,0.604,0.088,0.205,1.256
342,0.12,0.914,0.687,0.147,0.427,2.393
343,0.11,0.802,0.604,0.088,0.205,1.256
344,0.11,0.802,0.604,0.088,0.205,1.256
345,0.12,0.914,0.687,0.147,0.427,2.393
346,0.12,0.914,0.687,0.147,0.427,2.393
347,0.12,0.914,0.687,0.147,0.427,2.393
348,0.12,0.914,0.687,0.147,0.427,2.393
349,0.11,0.802,0.604,0.088,0.205,1.256
350,0.12,0.914,0.687,0.147,0.427,2.393
351,0.12,0.914,0.687,0.147,0.427,2.393
352,0.13,1.031,0.774,0.236,0.843,4.334
353,0.11,0.802,0.604,0.088,0.205,1.256
354,0.12,0.914,0.687,0.147,0.427,2.393
355,0.12,0.914,0.687,0.147,0.427,2.393
356,0.11,0.802,0.604,0.088,0.205,1.256
357,0.11,0.802,0.604,0.088,0.205,1.256
358,0.11,0.802,0.604,0.088,0.205,1.256
359,0.12,0.914,0.687,0.147,0.427,2.393
360,0.12,0.914,0.687,0.147,0.427,2.393
361,0.12,0.914,0.687,0.147,0.427,2.393
362,0.12,0.914,0.687,0.147,0.427,2.393
363,0.11,0.802,0.604,0.088,0.205,1.256
364,0.12,0.914,0.687,0.147,0.427,2.393
365,0.11,0.802,0.604,0.088,0.205,1.256
366,0.11,0.802,0.604,0.088,0.205,1.256
367,0.12,0.914,0.687,0.147,0.427,2.393
