,volt,h2,lpg,ch4,co,alcohol,smoke,propane
77,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
78,0.18,14.275,7.73,15.49,68.094,16.316,29.164,10.04
79,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
80,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
81,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
82,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
83,0.18,14.275,7.73,15.49,68.094,16.316,29.164,10.04
84,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
85,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
86,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
87,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
88,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
89,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
90,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
91,0.19,16.102,8.738,18.355,82.25,19.03,33.742,11.287
92,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
93,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
94,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
95,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
96,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
97,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
98,0.18,14.275,7.73,15.49,68.094,16.316,29.164,10.04
99,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
100,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
101,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
102,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
103,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
104,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
105,0.15,9.525,5.124,8.763,36.115,9.733,17.872,6.776
106,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
107,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
108,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
109,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
110,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
111,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
112,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
113,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
114,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
115,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
116,0.19,16.102,8.738,18.355,82.25,19.03,33.742,11.287
117,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
118,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
119,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
120,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
121,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
122,0.19,16.102,8.738,18.355,82.25,19.03,33.742,11.287
123,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
124,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
125,0.15,9.525,5.124,8.763,36.115,9.733,17.872,6.776
126,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
127,0.19,16.102,8.738,18.355,82.25,19.03,33.742,11.287
128,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
129,0.18,14.275,7.73,15.49,68.094,16.316,29.164,10.04
130,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
131,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
132,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
133,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
134,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
135,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
136,0.18,14.275,7.73,15.49,68.094,16.316,29.164,10.04
137,0.15,9.525,5.124,8.763,36.115,9.733,17.872,6.776
138,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
139,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
140,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
141,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
142,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
143,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
144,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
145,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
146,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
147,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
148,0.18,14.275,7.73,15.49,68.094,16.316,29.164,10.04
149,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
150,0.18,14.275,7.73,15.49,68.094,16.316,29.164,10.04
151,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
152,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
153,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
154,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
155,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
156,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
157,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
158,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
159,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
160,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
161,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
162,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
163,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
164,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
165,0.15,9.525,5.124,8.763,36.115,9.733,17.872,6.776
166,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
167,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
168,0.18,14.275,7.73,15.49,68.094,16.316,29.164,10.04
169,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
170,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
171,0.18,14.275,7.73,15.49,68.094,16.316,29.164,10.04
172,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
173,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
174,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
175,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
176,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
177,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
178,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
179,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
180,0.15,9.525,5.124,8.763,36.115,9.733,17.872,6.776
181,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
182,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
183,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
184,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
185,0.16,10.989,5.925,10.716,45.184,11.682,21.248,7.786
186,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
187,0.17,12.571,6.793,12.952,55.793,13.872,25.005,8.873
188,0.22,22.353,12.196,29.131,137.548,28.932,50.188,15.525
189,0.21,20.139,10.969,25.151,116.799,25.323,44.236,14.028
190,0.2,18.056,9.817,21.567,98.427,22.028,38.76,12.616
191,0.21,20.139,10.969,25.151,116.799,25.323,44.236,14.028
192,0.21,20.139,10.969,25.151,116.799,25.323,44.236,14.028
193,0.21,20.139,10.969,25.151,116.799,25.323,44.236,14.028
194,0.2,18.056,9.817,21.567,98.427,22.028,38.76,12.616
195,0.2,18.056,9.817,21.567,98.427,22.028,38.76,12.616
196,0.19,16.102,8.738,18.355,82.25,19.03,33.742,11.287
197,0.2,18.056,9.817,21.567,98.427,22.028,38.76,12.616
198,0.21,20.139,10.969,25.151,116.799,25.323,44.236,14.028
199,0.21,20.139,10.969,25.151,116.799,25.323,44.236,14.028
200,0.21,20.139,10.969,25.151,116.799,25.323,44.236,14.028
201,0.21,20.139,10.969,25.151,116.799,25.323,44.236,14.028
202,0.21,20.139,10.969,25.151,116.799,25.323,44.236,14.028
203,0.2,18.056,9.817,21.567,98.427,22.028,38.76,12.616
204,0.19,16.102,8.738,18.355,82.25,19.03,33.742,11.287
205,0.2,18.056,9.817,21.567,98.427,22.028,38.76,12.616
206,0.2,18.056,9.817,21.567,98.427,22.028,38.76,12.616
207,0.2,18.056,9.817,21.567,98.427,22.028,38.76,12.616
208,0.2,18.056,9.817,21.567,98.427,22.028,38.76,12.616
209,0.2,18.056,9.817,21.567,98.427,22.028,38.76,12.616
210,0.21,20.139,10.969,25.151,116.799,25.323,44.236,14.028
211,0.2,18.056,9.817,21.567,98.427,22.028,38.76,12.616
212,0.21,20.139,10.969,25.151,116.799,25.323,44.236,14.028
213,0.21,20.139,10.969,25.151,116.799,25.323,44.236,14.028
214,0.21,20.139,10.969,25.151,116.799,25.323,44.236,14.028
215,0.21,20.139,10.969,25.151,116.799,25.323,44.236,14.028
216,0.21,20.139,10.969,25.151,116.799,25.323,44.236,14.028
217,0.21,20.139,10.969,25.151,116.799,25.323,44.236,14.028
218,0.22,22.353,12.196,29.131,137.548,28.932,50.188,15.525
219,0.21,20.139,10.969,25.151,116.799,25.323,44.236,14.028
220,0.22,22.353,12.196,29.131,137.548,28.932,50.188,15.525
221,0.23,24.701,13.499,33.531,160.863,32.868,56.638,17.108
222,0.22,22.353,12.196,29.131,137.548,28.932,50.188,15.525
223,0.22,22.353,12.196,29.131,137.548,28.932,50.188,15.525
224,0.22,22.353,12.196,29.131,137.548,28.932,50.188,15.525
225,0.23,24.701,13.499,33.531,160.863,32.868,56.638,17.108
226,0.22,22.353,12.196,29.131,137.548,28.932,50.188,15.525
227,0.22,22.353,12.196,29.131,137.548,28.932,50.188,15.525
228,0.23,24.701,13.499,33.531,160.863,32.868,56.638,17.108
229,0.22,22.353,12.196,29.131,137.548,28.932,50.188,15.525
230,0.22,22.353,12.196,29.131,137.548,28.932,50.188,15.525
231,0.23,24.701,13.499,33.531,160.863,32.868,56.638,17.108
232,0.24,27.185,14.88,38.376,186.939,37.147,63.604,18.778
233,0.23,24.701,13.499,33.531,160.863,32.868,56.638,17.108
234,0.23,24.701,13.499,33.531,160.863,32.868,56.638,17.108
235,0.23,24.701,13.499,33.531,160.863,32.868,56.638,17.108
236,0.23,24.701,13.499,33.531,160.863,32.868,56.638,17.108
237,0.23,24.701,13.499,33.531,160.863,32.868,56.638,17.108
238,0.24,27.185,14.88,38.376,186.939,37.147,63.604,18.778
239,0.23,24.701,13.499,33.531,160.863,32.868,56.638,17.108
240,0.24,27.185,14.88,38.376,186.939,37.147,63.604,18.778
241,0.23,24.701,13.499,33.531,160.863,32.868,56.638,17.108
242,0.23,24.701,13.499,33.531,160.863,32.868,56.638,17.108
243,0.24,27.185,14.88,38.376,186.939,37.147,63.604,18.778
244,0.25,29.808,16.341,43.691,215.979,41.784,71.106,20.537
245,0.24,27.185,14.88,38.376,186.939,37.147,63.604,18.778
246,0.24,27.185,14.88,38.376,186.939,37.147,63.604,18.778
247,0.23,24.701,13.499,33.531,160.863,32.868,56.638,17.108
248,0.24,27.185,14.88,38.376,186.939,37.147,63.604,18.778
249,0.24,27.185,14.88,38.376,186.939,37.147,63.604,18.778
250,0.24,27.185,14.88,38.376,186.939,37.147,63.604,18.778
251,0.23,24.701,13.499,33.531,160.863,32.868,56.638,17.108
252,0.24,27.185,14.88,38.376,186.939,37.147,63.604,18.778
253,0.24,27.185,14.88,38.376,186.939,37.147,63.604,18.778
254,0.24,27.185,14.88,38.376,186.939,37.147,63.604,18.778
255,0.23,24.701,13.499,33.531,160.863,32.868,56.638,17.108
256,0.23,24.701,13.499,33.531,160.863,32.868,56.638,17.108
257,0.24,27.185,14.88,38.376,186.939,37.147,63.604,18.778
258,0.25,29.808,16.341,43.691,215.979,41.784,71.106,20.537
259,0.23,24.701,13.499,33.531,160.863,32.868,56.638,17.108
260,0.24,27.185,14.88,38.376,186.939,37.147,63.604,18.778
261,0.23,24.701,13.499,33.531,160.863,32.868,56.638,17.108
262,0.24,27.185,14.88,38.376,186.939,37.147,63.604,18.778
263,0.23,24.701,13.499,33.531,160.863,32.868,56.638,17.108
264,0.23,24.701,13.499,33.531,160.863,32.868,56.638,17.108
265,0.23,24.701,13.499,33.531,160.863,32.868,56.638,17.108
266,0.25,29.808,16.341,43.691,215.979,41.784,71.106,20.537
267,0.23,24.701,13.499,33.531,160.863,32.868,56.638,17.108
268,0.24,27.185,14.88,38.376,186.939,37.147,63.604,18.778
269,0.24,27.185,14.88,38.376,186.939,37.147,63.604,18.778
270,0.23,24.701,13.499,33.531,160.863,32.868,56.638,17.108
271,0.24,27.185,14.88,38.376,186.939,37.147,63.604,18.778
272,0.23,24.701,13.499,33.531,160.863,32.868,56.638,17.108
273,0.24,27.185,14.88,38.376,186.939,37.147,63.604,18.778
274,0.24,27.185,14.88,38.376,186.939,37.147,63.604,18.778
275,0.24,27.185,14.88,38.376,186.939,37.147,63.604,18.778
276,0.24,27.185,14.88,38.376,186.939,37.147,63.604,18.778
277,0.23,24.701,13.499,33.531,160.863,32.868,56.638,17.108
278,0.23,24.701,13.499,33.531,160.863,32.868,56.638,17.108
279,0.23,24.701,13.499,33.531,160.863,32.868,56.638,17.108
280,0.23,24.701,13.499,33.531,160.863,32.868,56.638,17.108
281,0.26,32.572,17.883,49.503,248.193,46.795,79.163,22.386
282,0.23,24.701,13.499,33.531,160.863,32.868,56.638,17.108
283,0.23,24.701,13.499,33.531,160.863,32.868,56.638,17.108
284,0.23,24.701,13.499,33.531,160.863,32.868,56.638,17.108
285,0.24,27.185,14.88,38.376,186.939,37.147,63.604,18.778
286,0.25,29.808,16.341,43.691,215.979,41.784,71.106,20.537
287,0.23,24.701,13.499,33.531,160.863,32.868,56.638,17.108
288,0.24,27.185,14.88,38.376,186.939,37.147,63.604,18.778
289,0.24,27.185,14.88,38.376,186.939,37.147,63.604,18.778
290,0.24,27.185,14.88,38.376,186.939,37.147,63.604,18.778
291,0.24,27.185,14.88,38.376,186.939,37.147,63.604,18.778
292,0.24,27.185,14.88,38.376,186.939,37.147,63.604,18.778
293,0.24,27.185,14.88,38.376,186.939,37.147,63.604,18.778
294,0.25,29.808,16.341,43.691,215.979,41.784,71.106,20.537
295,0.27,35.48,19.507,55.838,283.799,52.195,87.797,24.326
296,0.27,35.48,19.507,55.838,283.799,52.195,87.797,24.326
297,0.27,35.48,19.507,55.838,283.799,52.195,87.797,24.326
298,0.26,32.572,17.883,49.503,248.193,46.795,79.163,22.386
299,0.24,27.185,14.88,38.376,186.939,37.147,63.604,18.778
300,0.26,32.572,17.883,49.503,248.193,46.795,79.163,22.386
301,0.26,32.572,17.883,49.503,248.193,46.795,79.163,22.386
302,0.26,32.572,17.883,49.503,248.193,46.795,79.163,22.386
303,0.25,29.808,16.341,43.691,215.979,41.784,71.106,20.537
304,0.26,32.572,17.883,49.503,248.193,46.795,79.163,22.386
305,0.24,27.185,14.88,38.376,186.939,37.147,63.604,18.778
306,0.25,29.808,16.341,43.691,215.979,41.784,71.106,20.537
307,0.25,29.808,16.341,43.691,215.979,41.784,71.106,20.537
308,0.25,29.808,16.341,43.691,215.979,41.784,71.106,20.537
309,0.25,29.808,16.341,43.691,215.979,41.784,71.106,20.537
310,0.25,29.808,16.341,43.691,215.979,41.784,71.106,20.537
311,0.25,29.808,16.341,43.691,215.979,41.784,71.106,20.537
312,0.26,32.572,17.883,49.503,248.193,46.795,79.163,22.386
313,0.25,29.808,16.341,43.691,215.979,41.784,71.106,20.537
314,0.25,29.808,16.341,43.691,215.979,41.784,71.106,20.537
315,0.24,27.185,14.88,38.376,186.939,37.147,63.604,18.778
316,0.23,24.701,13.499,33.531,160.863,32.868,56.638,17.108
317,0.23,24.701,13.499,33.531,160.863,32.868,56.638,17.108
318,0.23,24.701,13.499,33.531,160.863,32.868,56.638,17.108
319,0.23,24.701,13.499,33.531,160.863,32.868,56.638,17.108
320,0.23,24.701,13.499,33.531,160.863,32.868,56.638,17.108
321,0.24,27.185,14.88,38.376,186.939,37.147,63.604,18.778
322,0.23,24.701,13.499,33.531,160.863,32.868,56.638,17.108
323,0.22,22.353,12.196,29.131,137.548,28.932,50.188,15.525
324,0.23,24.701,13.499,33.531,160.863,32.868,56.638,17.108
325,0.24,27.185,14.88,38.376,186.939,37.147,63.604,18.778
326,0.24,27.185,14.88,38.376,186.939,37.147,63.604,18.778
327,0.23,24.701,13.499,33.531,160.863,32.868,56.638,17.108
328,0.24,27.185,14.88,38.376,186.939,37.147,63.604,18.778
329,0.24,27.185,14.88,38.376,186.939,37.147,63.604,18.778
330,0.22,22.353,12.196,29.131,137.548,28.932,50.188,15.525
331,0.23,24.701,13.499,33.531,160.863,32.868,56.638,17.108
332,0.23,24.701,13.499,33.531,160.863,32.868,56.638,17.108
333,0.22,22.353,12.196,29.131,137.548,28.932,50.188,15.525
334,0.24,27.185,14.88,38.376,186.939,37.147,63.604,18.778
335,0.23,24.701,13.499,33.531,160.863,32.868,56.638,17.108
336,0.23,24.701,13.499,33.531,160.863,32.868,56.638,17.108
337,0.24,27.185,14.88,38.376,186.939,37.147,63.604,18.778
338,0.24,27.185,14.88,38.376,186.939,37.147,63.604,18.778
339,0.24,27.185,14.88,38.376,186.939,37.147,63.604,18.778
340,0.25,29.808,16.341,43.691,215.979,41.784,71.106,20.537
341,0.24,27.185,14.88,38.376,186.939,37.147,63.604,18.778
342,0.24,27.185,14.88,38.376,186.939,37.147,63.604,18.778
343,0.25,29.808,16.341,43.691,215.979,41.784,71.106,20.537
344,0.23,24.701,13.499,33.531,160.863,32.868,56.638,17.108
345,0.24,27.185,14.88,38.376,186.939,37.147,63.604,18.778
346,0.24,27.185,14.88,38.376,186.939,37.147,63.604,18.778
347,0.24,27.185,14.88,38.376,186.939,37.147,63.604,18.778
348,0.23,24.701,13.499,33.531,160.863,32.868,56.638,17.108
349,0.24,27.185,14.88,38.376,186.939,37.147,63.604,18.778
350,0.23,24.701,13.499,33.531,160.863,32.868,56.638,17.108
351,0.25,29.808,16.341,43.691,215.979,41.784,71.106,20.537
352,0.24,27.185,14.88,38.376,186.939,37.147,63.604,18.778
353,0.24,27.185,14.88,38.376,186.939,37.147,63.604,18.778
354,0.24,27.185,14.88,38.376,186.939,37.147,63.604,18.778
355,0.25,29.808,16.341,43.691,215.979,41.784,71.106,20.537
356,0.25,29.808,16.341,43.691,215.979,41.784,71.106,20.537
357,0.24,27.185,14.88,38.376,186.939,37.147,63.604,18.778
358,0.24,27.185,14.88,38.376,186.939,37.147,63.604,18.778
359,0.24,27.185,14.88,38.376,186.939,37.147,63.604,18.778
360,0.24,27.185,14.88,38.376,186.939,37.147,63.604,18.778
361,0.25,29.808,16.341,43.691,215.979,41.784,71.106,20.537
362,0.24,27.185,14.88,38.376,186.939,37.147,63.604,18.778
363,0.24,27.185,14.88,38.376,186.939,37.147,63.604,18.778
364,0.25,29.808,16.341,43.691,215.979,41.784,71.106,20.537
365,0.24,27.185,14.88,38.376,186.939,37.147,63.604,18.778
366,0.25,29.808,16.341,43.691,215.979,41.784,71.106,20.537
367,0.25,29.808,16.341,43.691,215.979,41.784,71.106,20.537
368,0.25,29.808,16.341,43.691,215.979,41.784,71.106,20.537
369,0.25,29.808,16.341,43.691,215.979,41.784,71.106,20.537
370,0.25,29.808,16.341,43.691,215.979,41.784,71.106,20.537
371,0.25,29.808,16.341,43.691,215.979,41.784,71.106,20.537
372,0.24,27.185,14.88,38.376,186.939,37.147,63.604,18.778
373,0.26,32.572,17.883,49.503,248.193,46.795,79.163,22.386
374,0.25,29.808,16.341,43.691,215.979,41.784,71.106,20.537
375,0.26,32.572,17.883,49.503,248.193,46.795,79.163,22.386
376,0.27,35.48,19.507,55.838,283.799,52.195,87.797,24.326
377,0.25,29.808,16.341,43.691,215.979,41.784,71.106,20.537
378,0.25,29.808,16.341,43.691,215.979,41.784,71.106,20.537
379,0.26,32.572,17.883,49.503,248.193,46.795,79.163,22.386
380,0.25,29.808,16.341,43.691,215.979,41.784,71.106,20.537
381,0.26,32.572,17.883,49.503,248.193,46.795,79.163,22.386
382,0.26,32.572,17.883,49.503,248.193,46.795,79.163,22.386
383,0.27,35.48,19.507,55.838,283.799,52.195,87.797,24.326
384,0.26,32.572,17.883,49.503,248.193,46.795,79.163,22.386
385,0.27,35.48,19.507,55.838,283.799,52.195,87.797,24.326
386,0.26,32.572,17.883,49.503,248.193,46.795,79.163,22.386
387,0.26,32.572,17.883,49.503,248.193,46.795,79.163,22.386
388,0.27,35.48,19.507,55.838,283.799,52.195,87.797,24.326
389,0.26,32.572,17.883,49.503,248.193,46.795,79.163,22.386
390,0.25,29.808,16.341,43.691,215.979,41.784,71.106,20.537
391,0.27,35.48,19.507,55.838,283.799,52.195,87.797,24.326
392,0.26,32.572,17.883,49.503,248.193,46.795,79.163,22.386
393,0.26,32.572,17.883,49.503,248.193,46.795,79.163,22.386
394,0.26,32.572,17.883,49.503,248.193,46.795,79.163,22.386
395,0.24,27.185,14.88,38.376,186.939,37.147,63.604,18.778
396,0.26,32.572,17.883,49.503,248.193,46.795,79.163,22.386
397,0.26,32.572,17.883,49.503,248.193,46.795,79.163,22.386
398,0.26,32.572,17.883,49.503,248.193,46.795,79.163,22.386
399,0.26,32.572,17.883,49.503,248.193,46.795,79.163,22.386
400,0.24,27.185,14.88,38.376,186.939,37.147,63.604,18.778
401,0.24,27.185,14.88,38.376,186.939,37.147,63.604,18.778
402,0.26,32.572,17.883,49.503,248.193,46.795,79.163,22.386
403,0.25,29.808,16.341,43.691,215.979,41.784,71.106,20.537
404,0.25,29.808,16.341,43.691,215.979,41.784,71.106,20.537
405,0.23,24.701,13.499,33.531,160.863,32.868,56.638,17.108
406,0.26,32.572,17.883,49.503,248.193,46.795,79.163,22.386
407,0.25,29.808,16.341,43.691,215.979,41.784,71.106,20.537
408,0.25,29.808,16.341,43.691,215.979,41.784,71.106,20.537
409,0.26,32.572,17.883,49.503,248.193,46.795,79.163,22.386
