,volt,co,h2,lpg,ch4,alcohol
341,0.34,1.461,1.093,0.938,6.043,24.289
342,0.34,1.461,1.093,0.938,6.043,24.289
343,0.34,1.461,1.093,0.938,6.043,24.289
344,0.34,1.461,1.093,0.938,6.043,24.289
345,0.34,1.461,1.093,0.938,6.043,24.289
346,0.35,1.53,1.143,1.124,7.818,30.429
347,0.35,1.53,1.143,1.124,7.818,30.429
348,0.35,1.53,1.143,1.124,7.818,30.429
349,0.35,1.53,1.143,1.124,7.818,30.429
350,0.36,1.599,1.195,1.34,10.047,37.896
351,0.36,1.599,1.195,1.34,10.047,37.896
352,0.36,1.599,1.195,1.34,10.047,37.896
353,0.36,1.599,1.195,1.34,10.047,37.896
354,0.36,1.599,1.195,1.34,10.047,37.896
355,0.36,1.599,1.195,1.34,10.047,37.896
356,0.38,1.742,1.3,1.878,16.285,57.825
357,0.38,1.742,1.3,1.878,16.285,57.825
358,0.39,1.815,1.354,2.211,20.553,70.887
359,0.38,1.742,1.3,1.878,16.285,57.825
360,0.38,1.742,1.3,1.878,16.285,57.825
361,0.39,1.815,1.354,2.211,20.553,70.887
362,0.38,1.742,1.3,1.878,16.285,57.825
363,0.38,1.742,1.3,1.878,16.285,57.825
364,0.38,1.742,1.3,1.878,16.285,57.825
365,0.38,1.742,1.3,1.878,16.285,57.825
366,0.37,1.67,1.247,1.59,12.829,46.935
367,0.38,1.742,1.3,1.878,16.285,57.825
368,0.37,1.67,1.247,1.59,12.829,46.935
369,0.38,1.742,1.3,1.878,16.285,57.825
370,0.38,1.742,1.3,1.878,16.285,57.825
371,0.38,1.742,1.3,1.878,16.285,57.825
372,0.37,1.67,1.247,1.59,12.829,46.935
373,0.38,1.742,1.3,1.878,16.285,57.825
374,0.38,1.742,1.3,1.878,16.285,57.825
375,0.38,1.742,1.3,1.878,16.285,57.825
376,0.37,1.67,1.247,1.59,12.829,46.935
377,0.38,1.742,1.3,1.878,16.285,57.825
378,0.37,1.67,1.247,1.59,12.829,46.935
379,0.38,1.742,1.3,1.878,16.285,57.825
380,0.37,1.67,1.247,1.59,12.829,46.935
381,0.38,1.742,1.3,1.878,16.285,57.825
382,0.38,1.742,1.3,1.878,16.285,57.825
383,0.38,1.742,1.3,1.878,16.285,57.825
384,0.38,1.742,1.3,1.878,16.285,57.825
385,0.39,1.815,1.354,2.211,20.553,70.887
386,0.39,1.815,1.354,2.211,20.553,70.887
387,0.39,1.815,1.354,2.211,20.553,70.887
388,0.38,1.742,1.3,1.878,16.285,57.825
389,0.39,1.815,1.354,2.211,20.553,70.887
390,0.39,1.815,1.354,2.211,20.553,70.887
391,0.39,1.815,1.354,2.211,20.553,70.887
392,0.39,1.815,1.354,2.211,20.553,70.887
393,0.4,1.89,1.409,2.592,25.801,86.491
394,0.4,1.89,1.409,2.592,25.801,86.491
395,0.41,1.966,1.465,3.029,32.222,108.209
396,0.39,1.815,1.354,2.211,20.553,70.887
397,0.4,1.89,1.409,2.592,25.801,86.491
398,0.39,1.815,1.354,2.211,20.553,70.887
399,0.4,1.89,1.409,2.592,25.801,86.491
400,0.4,1.89,1.409,2.592,25.801,86.491
401,0.4,1.89,1.409,2.592,25.801,86.491
402,0.39,1.815,1.354,2.211,20.553,70.887
403,0.39,1.815,1.354,2.211,20.553,70.887
404,0.39,1.815,1.354,2.211,20.553,70.887
405,0.39,1.815,1.354,2.211,20.553,70.887
406,0.39,1.815,1.354,2.211,20.553,70.887
407,0.39,1.815,1.354,2.211,20.553,70.887
408,0.4,1.89,1.409,2.592,25.801,86.491
409,0.41,1.966,1.465,3.029,32.222,108.209
410,0.41,1.966,1.465,3.029,32.222,108.209
411,0.41,1.966,1.465,3.029,32.222,108.209
412,0.41,1.966,1.465,3.029,32.222,108.209
413,0.4,1.89,1.409,2.592,25.801,86.491
414,0.4,1.89,1.409,2.592,25.801,86.491
415,0.4,1.89,1.409,2.592,25.801,86.491
416,0.4,1.89,1.409,2.592,25.801,86.491
417,0.39,1.815,1.354,2.211,20.553,70.887
418,0.4,1.89,1.409,2.592,25.801,86.491
419,0.4,1.89,1.409,2.592,25.801,86.491
420,0.4,1.89,1.409,2.592,25.801,86.491
421,0.39,1.815,1.354,2.211,20.553,70.887
422,0.39,1.815,1.354,2.211,20.553,70.887
423,0.39,1.815,1.354,2.211,20.553,70.887
424,0.39,1.815,1.354,2.211,20.553,70.887
425,0.39,1.815,1.354,2.211,20.553,70.887
426,0.39,1.815,1.354,2.211,20.553,70.887
427,0.39,1.815,1.354,2.211,20.553,70.887
428,0.39,1.815,1.354,2.211,20.553,70.887
429,0.39,1.815,1.354,2.211,20.553,70.887
430,0.39,1.815,1.354,2.211,20.553,70.887
431,0.38,1.742,1.3,1.878,16.285,57.825
432,0.39,1.815,1.354,2.211,20.553,70.887
433,0.39,1.815,1.354,2.211,20.553,70.887
434,0.38,1.742,1.3,1.878,16.285,57.825
435,0.39,1.815,1.354,2.211,20.553,70.887
436,0.39,1.815,1.354,2.211,20.553,70.887
437,0.38,1.742,1.3,1.878,16.285,57.825
438,0.38,1.742,1.3,1.878,16.285,57.825
439,0.39,1.815,1.354,2.211,20.553,70.887
440,0.39,1.815,1.354,2.211,20.553,70.887
441,0.39,1.815,1.354,2.211,20.553,70.887
442,0.38,1.742,1.3,1.878,16.285,57.825
443,0.39,1.815,1.354,2.211,20.553,70.887
444,0.39,1.815,1.354,2.211,20.553,70.887
445,0.39,1.815,1.354,2.211,20.553,70.887
446,0.39,1.815,1.354,2.211,20.553,70.887
447,0.39,1.815,1.354,2.211,20.553,70.887
448,0.39,1.815,1.354,2.211,20.553,70.887
449,0.39,1.815,1.354,2.211,20.553,70.887
450,0.39,1.815,1.354,2.211,20.553,70.887
451,0.39,1.815,1.354,2.211,20.553,70.887
452,0.38,1.742,1.3,1.878,16.285,57.825
453,0.38,1.742,1.3,1.878,16.285,57.825
454,0.39,1.815,1.354,2.211,20.553,70.887
455,0.38,1.742,1.3,1.878,16.285,57.825
456,0.39,1.815,1.354,2.211,20.553,70.887
457,0.38,1.742,1.3,1.878,16.285,57.825
458,0.39,1.815,1.354,2.211,20.553,70.887
459,0.38,1.742,1.3,1.878,16.285,57.825
460,0.39,1.815,1.354,2.211,20.553,70.887
461,0.39,1.815,1.354,2.211,20.553,70.887
462,0.39,1.815,1.354,2.211,20.553,70.887
463,0.38,1.742,1.3,1.878,16.285,57.825
464,0.38,1.742,1.3,1.878,16.285,57.825
465,0.38,1.742,1.3,1.878,16.285,57.825
466,0.39,1.815,1.354,2.211,20.553,70.887
467,0.39,1.815,1.354,2.211,20.553,70.887
468,0.39,1.815,1.354,2.211,20.553,70.887
469,0.39,1.815,1.354,2.211,20.553,70.887
470,0.38,1.742,1.3,1.878,16.285,57.825
471,0.38,1.742,1.3,1.878,16.285,57.825
472,0.38,1.742,1.3,1.878,16.285,57.825
473,0.38,1.742,1.3,1.878,16.285,57.825
474,0.38,1.742,1.3,1.878,16.285,57.825
475,0.38,1.742,1.3,1.878,16.285,57.825
476,0.38,1.742,1.3,1.878,16.285,57.825
477,0.39,1.815,1.354,2.211,20.553,70.887
478,0.39,1.815,1.354,2.211,20.553,70.887
479,0.38,1.742,1.3,1.878,16.285,57.825
480,0.36,1.599,1.195,1.34,10.047,37.896
481,0.35,1.53,1.143,1.124,7.818,30.429
482,0.32,1.329,0.995,0.644,3.532,15.185
483,0.31,1.264,0.947,0.53,2.669,11.882
484,0.31,1.264,0.947,0.53,2.669,11.882
485,0.3,1.201,0.901,0.433,1.999,9.229
486,0.31,1.264,0.947,0.53,2.669,11.882
487,0.3,1.201,0.901,0.433,1.999,9.229
488,0.29,1.14,0.855,0.351,1.484,7.111
489,0.29,1.14,0.855,0.351,1.484,7.111
490,0.29,1.14,0.855,0.351,1.484,7.111
491,0.28,1.079,0.81,0.283,1.091,5.432
492,0.28,1.079,0.81,0.283,1.091,5.432
493,0.29,1.14,0.855,0.351,1.484,7.111
494,0.29,1.14,0.855,0.351,1.484,7.111
495,0.29,1.14,0.855,0.351,1.484,7.111
496,0.28,1.079,0.81,0.283,1.091,5.432
497,0.26,0.962,0.723,0.18,0.571,3.081
498,0.26,0.962,0.723,0.18,0.571,3.081
499,0.26,0.962,0.723,0.18,0.571,3.081
500,0.25,0.906,0.681,0.142,0.405,2.285
501,0.25,0.906,0.681,0.142,0.405,2.285
502,0.25,0.906,0.681,0.142,0.405,2.285
503,0.25,0.906,0.681,0.142,0.405,2.285
504,0.25,0.906,0.681,0.142,0.405,2.285
505,0.26,0.962,0.723,0.18,0.571,3.081
506,0.25,0.906,0.681,0.142,0.405,2.285
507,0.25,0.906,0.681,0.142,0.405,2.285
508,0.25,0.906,0.681,0.142,0.405,2.285
509,0.26,0.962,0.723,0.18,0.571,3.081
510,0.26,0.962,0.723,0.18,0.571,3.081
511,0.25,0.906,0.681,0.142,0.405,2.285
512,0.25,0.906,0.681,0.142,0.405,2.285
513,0.25,0.906,0.681,0.142,0.405,2.285
514,0.25,0.906,0.681,0.142,0.405,2.285
515,0.25,0.906,0.681,0.142,0.405,2.285
516,0.25,0.906,0.681,0.142,0.405,2.285
517,0.24,0.85,0.64,0.11,0.284,1.675
518,0.25,0.906,0.681,0.142,0.405,2.285
519,0.25,0.906,0.681,0.142,0.405,2.285
520,0.25,0.906,0.681,0.142,0.405,2.285
521,0.25,0.906,0.681,0.142,0.405,2.285
522,0.24,0.85,0.64,0.11,0.284,1.675
523,0.25,0.906,0.681,0.142,0.405,2.285
