,volt,co,h2,lpg,ch4,alcohol
227,0.12,0.914,0.687,0.147,0.427,2.393
228,0.11,0.802,0.604,0.088,0.205,1.256
229,0.11,0.802,0.604,0.088,0.205,1.256
230,0.12,0.914,0.687,0.147,0.427,2.393
231,0.12,0.914,0.687,0.147,0.427,2.393
232,0.11,0.802,0.604,0.088,0.205,1.256
233,0.11,0.802,0.604,0.088,0.205,1.256
234,0.12,0.914,0.687,0.147,0.427,2.393
235,0.12,0.914,0.687,0.147,0.427,2.393
236,0.12,0.914,0.687,0.147,0.427,2.393
237,0.11,0.802,0.604,0.088,0.205,1.256
238,0.12,0.914,0.687,0.147,0.427,2.393
239,0.11,0.802,0.604,0.088,0.205,1.256
240,0.12,0.914,0.687,0.147,0.427,2.393
241,0.12,0.914,0.687,0.147,0.427,2.393
242,0.12,0.914,0.687,0.147,0.427,2.393
243,0.12,0.914,0.687,0.147,0.427,2.393
244,0.12,0.914,0.687,0.147,0.427,2.393
245,0.11,0.802,0.604,0.088,0.205,1.256
246,0.12,0.914,0.687,0.147,0.427,2.393
247,0.12,0.914,0.687,0.147,0.427,2.393
248,0.12,0.914,0.687,0.147,0.427,2.393
249,0.11,0.802,0.604,0.088,0.205,1.256
250,0.12,0.914,0.687,0.147,0.427,2.393
251,0.12,0.914,0.687,0.147,0.427,2.393
252,0.12,0.914,0.687,0.147,0.427,2.393
253,0.11,0.802,0.604,0.088,0.205,1.256
254,0.12,0.914,0.687,0.147,0.427,2.393
255,0.11,0.802,0.604,0.088,0.205,1.256
256,0.12,0.914,0.687,0.147,0.427,2.393
257,0.12,0.914,0.687,0.147,0.427,2.393
258,0.11,0.802,0.604,0.088,0.205,1.256
259,0.11,0.802,0.604,0.088,0.205,1.256
260,0.12,0.914,0.687,0.147,0.427,2.393
261,0.12,0.914,0.687,0.147,0.427,2.393
262,0.11,0.802,0.604,0.088,0.205,1.256
263,0.12,0.914,0.687,0.147,0.427,2.393
264,0.11,0.802,0.604,0.088,0.205,1.256
265,0.12,0.914,0.687,0.147,0.427,2.393
266,0.12,0.914,0.687,0.147,0.427,2.393
267,0.11,0.802,0.604,0.088,0.205,1.256
268,0.12,0.914,0.687,0.147,0.427,2.393
269,0.12,0.914,0.687,0.147,0.427,2.393
270,0.11,0.802,0.604,0.088,0.205,1.256
271,0.13,1.031,0.774,0.236,0.843,4.334
272,0.12,0.914,0.687,0.147,0.427,2.393
273,0.11,0.802,0.604,0.088,0.205,1.256
274,0.12,0.914,0.687,0.147,0.427,2.393
275,0.11,0.802,0.604,0.088,0.205,1.256
276,0.11,0.802,0.604,0.088,0.205,1.256
277,0.12,0.914,0.687,0.147,0.427,2.393
278,0.11,0.802,0.604,0.088,0.205,1.256
279,0.12,0.914,0.687,0.147,0.427,2.393
280,0.11,0.802,0.604,0.088,0.205,1.256
281,0.13,1.031,0.774,0.236,0.843,4.334
282,0.11,0.802,0.604,0.088,0.205,1.256
283,0.12,0.914,0.687,0.147,0.427,2.393
284,0.12,0.914,0.687,0.147,0.427,2.393
285,0.11,0.802,0.604,0.088,0.205,1.256
286,0.12,0.914,0.687,0.147,0.427,2.393
287,0.12,0.914,0.687,0.147,0.427,2.393
288,0.12,0.914,0.687,0.147,0.427,2.393
289,0.11,0.802,0.604,0.088,0.205,1.256
290,0.11,0.802,0.604,0.088,0.205,1.256
291,0.12,0.914,0.687,0.147,0.427,2.393
292,0.12,0.914,0.687,0.147,0.427,2.393
293,0.11,0.802,0.604,0.088,0.205,1.256
294,0.12,0.914,0.687,0.147,0.427,2.393
295,0.12,0.914,0.687,0.147,0.427,2.393
296,0.12,0.914,0.687,0.147,0.427,2.393
297,0.12,0.914,0.687,0.147,0.427,2.393
298,0.11,0.802,0.604,0.088,0.205,1.256
299,0.12,0.914,0.687,0.147,0.427,2.393
300,0.12,0.914,0.687,0.147,0.427,2.393
301,0.12,0.914,0.687,0.147,0.427,2.393
302,0.12,0.914,0.687,0.147,0.427,2.393
303,0.12,0.914,0.687,0.147,0.427,2.393
304,0.12,0.914,0.687,0.147,0.427,2.393
305,0.11,0.802,0.604,0.088,0.205,1.256
306,0.11,0.802,0.604,0.088,0.205,1.256
307,0.12,0.914,0.687,0.147,0.427,2.393
308,0.12,0.914,0.687,0.147,0.427,2.393
309,0.11,0.802,0.604,0.088,0.205,1.256
310,0.11,0.802,0.604,0.088,0.205,1.256
311,0.12,0.914,0.687,0.147,0.427,2.393
312,0.12,0.914,0.687,0.147,0.427,2.393
313,0.11,0.802,0.604,0.088,0.205,1.256
314,0.12,0.914,0.687,0.147,0.427,2.393
315,0.12,0.914,0.687,0.147,0.427,2.393
316,0.11,0.802,0.604,0.088,0.205,1.256
317,0.12,0.914,0.687,0.147,0.427,2.393
318,0.12,0.914,0.687,0.147,0.427,2.393
319,0.12,0.914,0.687,0.147,0.427,2.393
320,0.11,0.802,0.604,0.088,0.205,1.256
321,0.12,0.914,0.687,0.147,0.427,2.393
322,0.12,0.914,0.687,0.147,0.427,2.393
323,0.12,0.914,0.687,0.147,0.427,2.393
324,0.12,0.914,0.687,0.147,0.427,2.393
325,0.11,0.802,0.604,0.088,0.205,1.256
326,0.11,0.802,0.604,0.088,0.205,1.256
327,0.12,0.914,0.687,0.147,0.427,2.393
328,0.12,0.914,0.687,0.147,0.427,2.393
329,0.12,0.914,0.687,0.147,0.427,2.393
330,0.12,0.914,0.687,0.147,0.427,2.393
331,0.12,0.914,0.687,0.147,0.427,2.393
332,0.12,0.914,0.687,0.147,0.427,2.393
333,0.12,0.914,0.687,0.147,0.427,2.393
334,0.12,0.914,0.687,0.147,0.427,2.393
335,0.12,0.914,0.687,0.147,0.427,2.393
336,0.11,0.802,0.604,0.088,0.205,1.256
337,0.12,0.914,0.687,0.147,0.427,2.393
338,0.12,0.914,0.687,0.147,0.427,2.393
339,0.12,0.914,0.687,0.147,0.427,2.393
340,0.11,0.802,0.604,0.088,0.205,1.256
341,0.11,0.802,0.604,0.088,0.205,1.256
342,0.12,0.914,0.687,0.147,0.427,2.393
343,0.12,0.914,0.687,0.147,0.427,2.393
344,0.12,0.914,0.687,0.147,0.427,2.393
345,0.12,0.914,0.687,0.147,0.427,2.393
346,0.12,0.914,0.687,0.147,0.427,2.393
347,0.12,0.914,0.687,0.147,0.427,2.393
348,0.12,0.914,0.687,0.147,0.427,2.393
349,0.12,0.914,0.687,0.147,0.427,2.393
350,0.12,0.914,0.687,0.147,0.427,2.393
351,0.11,0.802,0.604,0.088,0.205,1.256
352,0.12,0.914,0.687,0.147,0.427,2.393
353,0.11,0.802,0.604,0.088,0.205,1.256
354,0.12,0.914,0.687,0.147,0.427,2.393
