id,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6
119,0.24,0.12,0.18,0.15,0.03,0.16
120,0.24,0.11,0.17,0.15,0.02,0.17
121,0.24,0.12,0.17,0.15,0.03,0.16
122,0.24,0.12,0.18,0.15,0.02,0.16
123,0.25,0.11,0.17,0.15,0.02,0.16
124,0.24,0.12,0.17,0.15,0.03,0.16
125,0.24,0.11,0.18,0.15,0.03,0.17
126,0.24,0.11,0.17,0.15,0.03,0.16
127,0.24,0.12,0.18,0.15,0.03,0.16
128,0.25,0.12,0.18,0.15,0.03,0.16
129,0.25,0.11,0.17,0.15,0.02,0.16
130,0.24,0.11,0.18,0.14,0.03,0.16
131,0.24,0.11,0.17,0.15,0.03,0.17
132,0.24,0.12,0.18,0.15,0.03,0.16
133,0.24,0.12,0.17,0.14,0.03,0.16
134,0.24,0.12,0.17,0.15,0.02,0.16
135,0.24,0.11,0.17,0.15,0.02,0.17
136,0.24,0.11,0.18,0.14,0.02,0.16
137,0.24,0.11,0.17,0.15,0.02,0.16
138,0.24,0.11,0.17,0.15,0.03,0.15
139,0.24,0.11,0.18,0.15,0.03,0.16
140,0.24,0.12,0.17,0.14,0.03,0.16
141,0.24,0.12,0.17,0.15,0.02,0.16
142,0.24,0.12,0.17,0.15,0.03,0.16
143,0.24,0.12,0.17,0.15,0.03,0.15
144,0.24,0.12,0.17,0.15,0.02,0.16
145,0.25,0.12,0.17,0.15,0.02,0.17
146,0.24,0.12,0.17,0.15,0.02,0.16
147,0.24,0.11,0.17,0.15,0.02,0.16
148,0.24,0.11,0.17,0.15,0.02,0.15
149,0.24,0.11,0.18,0.15,0.03,0.16
150,0.24,0.12,0.17,0.15,0.02,0.16
151,0.24,0.11,0.17,0.15,0.03,0.16
152,0.24,0.12,0.17,0.15,0.02,0.16
153,0.24,0.11,0.17,0.14,0.03,0.16
154,0.24,0.12,0.18,0.15,0.02,0.16
155,0.24,0.11,0.17,0.15,0.03,0.16
156,0.24,0.12,0.18,0.15,0.03,0.16
157,0.24,0.12,0.18,0.14,0.02,0.16
158,0.24,0.12,0.18,0.15,0.03,0.16
159,0.24,0.12,0.18,0.16,0.03,0.16
160,0.25,0.12,0.18,0.14,0.03,0.16
161,0.24,0.11,0.17,0.15,0.03,0.16
162,0.24,0.12,0.17,0.15,0.03,0.16
163,0.25,0.12,0.17,0.15,0.03,0.16
164,0.24,0.12,0.17,0.15,0.02,0.15
165,0.24,0.12,0.17,0.15,0.03,0.16
166,0.24,0.12,0.17,0.14,0.02,0.16
167,0.24,0.11,0.17,0.14,0.03,0.16
168,0.24,0.12,0.17,0.14,0.02,0.16
169,0.24,0.12,0.17,0.15,0.03,0.16
170,0.24,0.11,0.17,0.15,0.03,0.17
171,0.24,0.11,0.18,0.15,0.02,0.16
172,0.24,0.12,0.17,0.15,0.03,0.16
173,0.25,0.11,0.18,0.14,0.03,0.16
174,0.24,0.12,0.17,0.15,0.03,0.16
175,0.24,0.11,0.17,0.15,0.03,0.17
176,0.24,0.12,0.17,0.15,0.02,0.16
177,0.24,0.12,0.18,0.15,0.02,0.17
178,0.25,0.12,0.17,0.15,0.03,0.16
179,0.24,0.12,0.18,0.15,0.03,0.16
180,0.25,0.11,0.17,0.15,0.03,0.16
181,0.24,0.12,0.17,0.15,0.02,0.16
182,0.24,0.11,0.18,0.15,0.03,0.16
183,0.25,0.12,0.18,0.14,0.03,0.16
184,0.24,0.12,0.17,0.14,0.02,0.16
185,0.24,0.12,0.18,0.15,0.03,0.16
186,0.24,0.12,0.17,0.15,0.02,0.16
187,0.24,0.11,0.17,0.15,0.03,0.16
188,0.24,0.11,0.17,0.15,0.02,0.16
189,0.23,0.11,0.17,0.15,0.03,0.16
190,0.25,0.11,0.18,0.14,0.03,0.16
191,0.24,0.12,0.18,0.15,0.03,0.16
192,0.25,0.12,0.18,0.14,0.03,0.16
193,0.24,0.12,0.17,0.14,0.03,0.16
194,0.24,0.11,0.17,0.15,0.03,0.16
195,0.24,0.12,0.16,0.15,0.03,0.17
196,0.24,0.12,0.18,0.15,0.02,0.17
197,0.24,0.11,0.17,0.15,0.03,0.16
198,0.24,0.12,0.18,0.15,0.03,0.15
199,0.24,0.12,0.18,0.14,0.03,0.16
200,0.24,0.12,0.18,0.15,0.02,0.16
201,0.24,0.12,0.18,0.15,0.03,0.16
202,0.25,0.12,0.17,0.15,0.03,0.16
203,0.24,0.12,0.17,0.16,0.02,0.16
204,0.24,0.12,0.17,0.15,0.03,0.16
205,0.24,0.12,0.17,0.15,0.02,0.16
206,0.24,0.12,0.18,0.15,0.03,0.16
207,0.24,0.12,0.17,0.15,0.03,0.16
208,0.24,0.12,0.17,0.15,0.03,0.17
209,0.25,0.12,0.17,0.15,0.03,0.17
210,0.25,0.12,0.17,0.15,0.02,0.16
211,0.24,0.11,0.18,0.15,0.03,0.17
212,0.25,0.12,0.17,0.15,0.02,0.16
213,0.24,0.12,0.17,0.14,0.04,0.16
214,0.24,0.12,0.18,0.15,0.03,0.16
215,0.24,0.11,0.17,0.15,0.03,0.16
216,0.25,0.11,0.17,0.14,0.02,0.16
217,0.24,0.11,0.18,0.16,0.03,0.15
218,0.24,0.11,0.18,0.15,0.02,0.16
219,0.24,0.12,0.17,0.14,0.03,0.17
220,0.24,0.12,0.17,0.15,0.02,0.16
221,0.24,0.12,0.18,0.15,0.03,0.17
222,0.24,0.12,0.18,0.15,0.03,0.16
223,0.24,0.12,0.17,0.15,0.02,0.16
224,0.24,0.12,0.18,0.15,0.04,0.16
225,0.24,0.12,0.17,0.15,0.03,0.16
226,0.24,0.12,0.17,0.15,0.03,0.16
227,0.24,0.12,0.18,0.14,0.03,0.16
228,0.24,0.12,0.18,0.14,0.03,0.16
229,0.24,0.12,0.17,0.15,0.03,0.16
230,0.24,0.12,0.17,0.14,0.03,0.16
231,0.24,0.12,0.18,0.15,0.04,0.17
232,0.24,0.12,0.18,0.15,0.02,0.16
233,0.25,0.11,0.18,0.15,0.03,0.17
234,0.24,0.12,0.18,0.15,0.03,0.16
235,0.24,0.12,0.17,0.15,0.02,0.16
236,0.24,0.12,0.17,0.15,0.02,0.16
237,0.24,0.12,0.18,0.15,0.03,0.16
238,0.25,0.12,0.17,0.15,0.02,0.16
239,0.25,0.11,0.17,0.15,0.03,0.16
240,0.24,0.12,0.18,0.15,0.03,0.16
241,0.24,0.11,0.17,0.14,0.03,0.16
242,0.24,0.12,0.17,0.15,0.03,0.16
243,0.24,0.12,0.17,0.15,0.03,0.16
244,0.24,0.12,0.17,0.15,0.02,0.16
245,0.24,0.12,0.18,0.14,0.03,0.16
246,0.24,0.12,0.17,0.15,0.03,0.16
247,0.25,0.12,0.18,0.15,0.02,0.16
248,0.24,0.12,0.17,0.15,0.03,0.16
249,0.24,0.12,0.18,0.15,0.03,0.16
250,0.24,0.12,0.18,0.16,0.02,0.16
251,0.24,0.12,0.18,0.15,0.03,0.15
252,0.25,0.12,0.17,0.15,0.02,0.16
253,0.24,0.12,0.18,0.15,0.03,0.16
254,0.24,0.12,0.17,0.15,0.03,0.15
255,0.24,0.12,0.18,0.15,0.03,0.16
256,0.24,0.12,0.17,0.15,0.03,0.16
257,0.25,0.12,0.17,0.15,0.03,0.16
258,0.25,0.11,0.17,0.15,0.04,0.17
259,0.24,0.12,0.18,0.15,0.03,0.16
260,0.23,0.11,0.17,0.15,0.02,0.16
261,0.24,0.11,0.18,0.15,0.02,0.16
262,0.24,0.12,0.17,0.15,0.03,0.16
263,0.24,0.12,0.18,0.16,0.03,0.16
264,0.24,0.12,0.18,0.14,0.04,0.16
265,0.25,0.12,0.17,0.15,0.03,0.16
266,0.25,0.13,0.18,0.16,0.02,0.17
267,0.24,0.12,0.18,0.15,0.03,0.16
268,0.25,0.12,0.18,0.15,0.02,0.16
269,0.24,0.11,0.18,0.15,0.04,0.16
270,0.24,0.11,0.17,0.15,0.02,0.16
271,0.24,0.12,0.18,0.15,0.03,0.16
272,0.24,0.12,0.17,0.15,0.03,0.16
273,0.24,0.11,0.18,0.15,0.03,0.17
274,0.24,0.12,0.18,0.15,0.03,0.16
275,0.24,0.12,0.17,0.15,0.03,0.16
276,0.24,0.12,0.17,0.15,0.02,0.16
277,0.24,0.12,0.17,0.15,0.03,0.16
278,0.24,0.12,0.18,0.15,0.03,0.16
279,0.24,0.12,0.18,0.15,0.03,0.16
280,0.24,0.12,0.17,0.15,0.03,0.16
281,0.24,0.12,0.18,0.15,0.03,0.16
282,0.24,0.11,0.18,0.15,0.03,0.16
283,0.24,0.11,0.17,0.14,0.03,0.17
284,0.24,0.12,0.17,0.15,0.03,0.16
285,0.23,0.11,0.18,0.14,0.03,0.16
286,0.24,0.11,0.17,0.15,0.03,0.17
287,0.24,0.12,0.18,0.15,0.02,0.16
288,0.24,0.12,0.17,0.15,0.03,0.16
289,0.24,0.12,0.17,0.15,0.03,0.16
290,0.25,0.12,0.17,0.15,0.02,0.16
291,0.24,0.12,0.18,0.13,0.03,0.16
292,0.24,0.12,0.17,0.14,0.03,0.16
293,0.24,0.12,0.17,0.15,0.03,0.15
294,0.24,0.12,0.18,0.15,0.03,0.16
295,0.24,0.12,0.17,0.16,0.02,0.17
296,0.24,0.12,0.17,0.15,0.03,0.15
297,0.24,0.12,0.17,0.15,0.02,0.16
298,0.25,0.11,0.17,0.15,0.02,0.17
299,0.24,0.12,0.17,0.15,0.03,0.16
300,0.24,0.12,0.18,0.15,0.03,0.16
301,0.24,0.11,0.17,0.14,0.03,0.16
302,0.24,0.12,0.18,0.15,0.03,0.16
303,0.24,0.11,0.17,0.15,0.03,0.16
304,0.24,0.12,0.18,0.14,0.04,0.16
305,0.24,0.12,0.18,0.16,0.03,0.16
306,0.24,0.11,0.18,0.15,0.03,0.16
307,0.24,0.13,0.17,0.14,0.02,0.16
308,0.24,0.11,0.18,0.15,0.02,0.17
309,0.24,0.12,0.17,0.15,0.03,0.16
310,0.24,0.11,0.18,0.16,0.03,0.16
311,0.24,0.11,0.17,0.15,0.02,0.16
312,0.24,0.12,0.17,0.15,0.03,0.16
313,0.24,0.12,0.17,0.15,0.03,0.16
314,0.24,0.12,0.17,0.15,0.03,0.16
315,0.24,0.12,0.18,0.15,0.03,0.16
316,0.25,0.12,0.17,0.15,0.04,0.16
317,0.24,0.11,0.18,0.15,0.03,0.16
318,0.24,0.12,0.18,0.15,0.03,0.16
319,0.24,0.11,0.17,0.15,0.03,0.17
320,0.24,0.11,0.18,0.15,0.02,0.16
321,0.24,0.12,0.17,0.15,0.03,0.16
322,0.23,0.12,0.18,0.14,0.03,0.17
323,0.24,0.11,0.18,0.16,0.02,0.16
324,0.24,0.11,0.18,0.15,0.03,0.16
325,0.25,0.11,0.18,0.14,0.02,0.16
326,0.24,0.12,0.18,0.14,0.02,0.16
327,0.24,0.12,0.18,0.15,0.03,0.16
328,0.24,0.12,0.18,0.14,0.03,0.17
329,0.24,0.12,0.18,0.14,0.02,0.16
330,0.24,0.12,0.17,0.15,0.03,0.16
331,0.25,0.12,0.17,0.13,0.03,0.16
332,0.24,0.12,0.17,0.14,0.02,0.16
333,0.24,0.11,0.18,0.15,0.03,0.16
334,0.24,0.11,0.18,0.15,0.02,0.16
335,0.23,0.12,0.18,0.14,0.02,0.17
336,0.24,0.12,0.17,0.15,0.03,0.16
337,0.24,0.12,0.18,0.15,0.03,0.16
338,0.24,0.12,0.17,0.15,0.03,0.17
339,0.23,0.13,0.17,0.15,0.03,0.16
340,0.24,0.12,0.17,0.15,0.03,0.16
341,0.24,0.12,0.18,0.15,0.02,0.16
342,0.24,0.11,0.17,0.15,0.02,0.16
343,0.24,0.12,0.18,0.15,0.03,0.16
344,0.24,0.11,0.18,0.14,0.03,0.17
345,0.24,0.11,0.18,0.15,0.03,0.16
346,0.24,0.12,0.17,0.15,0.03,0.16
347,0.24,0.12,0.18,0.15,0.03,0.17
348,0.24,0.12,0.17,0.14,0.03,0.15
349,0.24,0.12,0.17,0.15,0.03,0.16
350,0.25,0.11,0.17,0.15,0.04,0.17
351,0.24,0.12,0.17,0.15,0.03,0.16
352,0.24,0.12,0.17,0.15,0.02,0.16
353,0.24,0.13,0.18,0.15,0.02,0.16
354,0.24,0.11,0.17,0.15,0.02,0.16
355,0.24,0.12,0.18,0.14,0.03,0.16
356,0.23,0.12,0.17,0.15,0.03,0.16
357,0.24,0.11,0.17,0.15,0.02,0.16
358,0.24,0.11,0.18,0.15,0.03,0.16
359,0.25,0.11,0.18,0.15,0.03,0.16
360,0.25,0.12,0.17,0.15,0.03,0.16
361,0.24,0.12,0.17,0.15,0.03,0.16
362,0.24,0.12,0.17,0.15,0.04,0.16
363,0.24,0.12,0.17,0.15,0.03,0.16
364,0.24,0.11,0.18,0.15,0.03,0.16
365,0.24,0.12,0.18,0.15,0.01,0.15
366,0.24,0.11,0.18,0.15,0.03,0.15
367,0.24,0.11,0.17,0.15,0.02,0.16
368,0.24,0.12,0.17,0.15,0.03,0.16
