id,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6
175,0.18,0.58,0.00,1.05,0.13,0.22
176,0.18,0.59,0.02,1.05,0.13,0.23
177,0.18,0.58,0.02,1.05,0.13,0.22
178,0.18,0.58,0.02,1.06,0.15,0.24
179,0.18,0.59,0.02,1.05,0.13,0.24
180,0.18,0.59,0.02,1.05,0.13,0.23
181,0.18,0.58,0.02,1.05,0.14,0.23
182,0.18,0.59,0.01,1.05,0.13,0.23
183,0.19,0.58,0.02,1.05,0.12,0.22
184,0.20,0.58,0.02,1.05,0.13,0.22
185,0.18,0.59,0.02,1.05,0.12,0.22
186,0.18,0.59,0.02,1.05,0.13,0.24
187,0.18,0.59,0.01,1.05,0.13,0.23
188,0.18,0.59,0.01,1.05,0.13,0.23
189,0.18,0.58,0.02,1.06,0.14,0.23
190,0.18,0.57,0.01,1.05,0.14,0.22
191,0.18,0.59,0.01,1.05,0.13,0.23
192,0.18,0.59,0.01,1.06,0.13,0.23
193,0.18,0.59,0.02,1.06,0.13,0.22
194,0.18,0.59,0.01,1.06,0.13,0.23
195,0.19,0.60,0.01,1.06,0.11,0.23
196,0.18,0.59,0.01,1.07,0.12,0.23
197,0.17,0.60,0.02,1.07,0.12,0.23
198,0.18,0.59,0.02,1.06,0.14,0.23
199,0.18,0.60,0.01,1.07,0.13,0.23
200,0.18,0.60,0.01,1.07,0.13,0.23
201,0.18,0.60,0.02,1.07,0.13,0.23
202,0.18,0.60,0.01,1.07,0.13,0.25
203,0.18,0.60,0.01,1.07,0.13,0.23
204,0.18,0.60,0.02,1.08,0.12,0.24
205,0.19,0.61,0.01,1.08,0.14,0.23
206,0.18,0.61,0.01,1.07,0.13,0.23
207,0.17,0.61,0.01,1.07,0.13,0.23
208,0.18,0.61,0.01,1.08,0.13,0.23
209,0.18,0.60,0.01,1.08,0.13,0.23
210,0.18,0.61,0.01,1.08,0.13,0.23
211,0.18,0.61,0.01,1.08,0.12,0.23
212,0.17,0.61,0.02,1.09,0.13,0.23
213,0.19,0.61,0.01,1.08,0.13,0.22
214,0.17,0.61,0.01,1.08,0.13,0.23
215,0.18,0.61,0.01,1.08,0.13,0.23
216,0.18,0.61,0.01,1.08,0.13,0.23
217,0.18,0.61,0.01,1.08,0.13,0.23
218,0.18,0.60,0.02,1.08,0.12,0.23
219,0.18,0.61,0.01,1.08,0.14,0.23
220,0.17,0.61,0.01,1.09,0.13,0.22
221,0.18,0.61,0.01,1.08,0.13,0.23
222,0.18,0.61,0.02,1.07,0.15,0.23
223,0.18,0.61,0.01,1.08,0.13,0.23
224,0.18,0.61,0.02,1.08,0.13,0.23
